,-0.3650814955110106,-0.3042345795925088,-0.24338766367400705,-0.18254074775550527,-0.1216938318370035,-0.06084691591850172,5.551115123125783e-17,0.06084691591850183,0.12169383183700361,0.18254074775550538,0.24338766367400716,0.30423457959250894,0.3650814955110107,0.4259284114295125,0.48677532734801426,0.5476222432665161,0.6084691591850178,0.6693160751035194,0.7301629910220213,0.7910099069405232
thresh,-0.3955049534702615,0.3955049534702615,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,0,42,4174,40,0,0,0,0,0,0,0,0,0,0,1,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['ykgR'],[]
