,-0.1286936650572062,-0.11153450971624537,-0.09437535437528455,-0.07721619903432372,-0.0600570436933629,-0.042897888352402075,-0.02573873301144125,-0.008579577670480426,0.008579577670480398,0.025738733011441223,0.04289788835240205,0.06005704369336287,0.0772161990343237,0.09437535437528452,0.11153450971624534,0.1286936650572062,0.145852820398167,0.1630119757391278,0.18017113108008864,0.1973302864210495
thresh,-0.1201140873867258,0.1201140873867258,1,,,,,,,,,,,,,,,,,
unreg,2,2,1,3,10,49,307,1533,1615,326,37,8,1,0,0,0,0,0,1,0
unreg_genes,['ABUW_3571' 'ABUW_0116'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['ABUW_1645'],[]
