k,name,in_iM,gene_weight,regulator,function,category
5,Lead,False,-0.022853808011859652,,,
6,Iron,False,0.016661335118114948,,,
7,Zinc - Steady,False,0.006406597113236785,,,
3,Cadmium,False,0.004515119129791857,,,
10,Copper,False,-0.004351434856653213,,,
14,UC-7,False,-0.0040213547879830005,,,
11,Chromium,False,-0.003843808504752815,,,
2,UC-3,False,-0.0022867292375303803,,,
0,UC-1,False,-0.0010745141736697406,,,
1,UC-2,False,-0.0006791088348836638,,,
9,UC-5,False,-0.0006546712556225529,,,
13,UC-6,False,0.0004750526364659892,,,
8,Zinc - Fast,False,-0.0003747469576774165,,,
12,Zinc - Intermediate,False,0.0003687330741310787,,,
4,UC-4,False,0.00014488200962659904,,,
