sample,BSU30120
LBexp_1,7.6163
LBexp_2,7.5329
LBexp_3,7.4994
LBtran_1,8.0364
LBtran_2,7.4406
LBtran_3,7.4822
LBstat_1,8.0364
LBstat_2,8.0594
LBstat_3,8.1832
LBGexp_1,7.0566
LBGexp_2,7.1796
LBGexp_3,7.2566
LBGtran_2,7.5235
LBGtran_3,7.5285
LBGstat_1,7.5983
LBGstat_2,7.5983
LBGstat_3,7.6854
S0_1,7.1752
S0_2,7.4059
S0_3,7.6801
S1_1,7.2025
S1_2,7.3746
S1_3,7.3933
S2_1,7.6457
S2_2,7.2189999999999985
S2_3,7.2462
S3_1,7.7003
S3_2,7.6465
S4_1,8.6888
S4_2,8.434
S4_3,8.2759
S5_1,8.4156
S5_2,9.1625
S5_3,8.8777
S6_1,9.1532
S6_2,11.2603
S6_3,8.9906
S6/t_1,9.2259
S6/t_2,10.5589
S6_4,8.2144
S6_5,8.6201
S6_6,8.4432
S7_4,8.7364
S7_5,8.8017
S7_6,8.9739
S8_4,8.7259
S8_5,10.0962
G135_1,7.4151
G135_3,7.3947
G150_1,7.6427
G150_2,7.3324
G150_3,7.7015
G180_1,7.3087
G180_2,7.1082
G180_3,7.0259
C30_1,8.1082
C30_2,8.0642
C90_1,7.3210000000000015
C90_2,6.8265
BI_1,7.5589
BI_2,7.6016
BC_2,8.8277
BC/t_1,8.6052
BC/t_2,9.0274
BC_1,8.506
Sw_1,8.0153
Sw_2,8.3476
BT_1,7.5831
BT_2,7.0812
B36_1,6.9303
B36_2,6.9845
B60_1,7.3027
B60_2,7.2199
M9exp_1,7.1498
M9exp_2,7.1603
M9exp_3,7.0081
M9tran_1,7.3319
M9tran_2,7.4117
M9tran_3,7.1635
M9stat_1,8.3542
M9stat_2,8.4985
M9stat_3,8.2357
M+G_1,8.0564
M+G_2,7.193
M+G_3,7.2565
Glu_1,7.0735
Glu_2,7.2323
Glu_3,7.3142
Fru_1,7.1368
Fru_2,7.6513
Fru_3,7.41
Mal_1,7.1652
Mal_2,7.4298
Mal_3,7.2608
G+S_2,7.4495
G+S_3,7.6687
Pyr_1,7.5061
Pyr_2,7.4308
Pyr_3,7.3924
Gly_1,7.5248
Gly_2,7.5771
Gly_3,7.9361
Glucon_1,7.8209
Glucon_2,7.553
Glucon_3,8.1236
aero_1,7.0675
aero_2,7.2884
aero_3,7.108
nit_1,7.1035
nit_2,6.9434
nit_3,6.8826
ferm_1,7.2389
ferm_2,6.9833
ferm_3,7.2687
T-5.40H_1,7.0806
T-4.40H_1,7.1974
T-3.40H_1,7.0705
T-2.40H_1,7.1697
T-1.40H_1,7.1744
T-1.10H_1,6.8962
T-0.40H_1,6.8223
T0.0H_1,6.9628
T0.30H_1,8.3344
T1.0H_1,8.0906
T1.30H_1,8.414
T2.0H_1,8.5594
T2.30H_1,8.4731
T3.0H_1,8.0235
T3.30H_1,8.3602
T4.0H_1,8.0246
T5.0H_1,7.9521
HPh_1,7.5441
HPh_2,7.1097
HPh_3,7.6109
LPh_1,7.3823
LPh_2,7.2319
LPh_3,7.5966
LPhT_1,7.6279
LPhT_2,7.2818
LPhT_3,7.4863
SMMPr_1,6.689
SMMPr_2,7.1344
SMMPr_3,7.2188
HiTm_1,7.5815
HiTm_2,7.3933
HiTm_3,7.4327
LoTm_1,6.8888
LoTm_2,6.9508
LoTm_3,6.6786
HiOs_1,7.062
HiOs_2,7.2772
HiOs_3,7.1545
BMM_1,6.8504
BMM_2,6.9219
BMM_3,7.1128
Heat_1,7.4224
Heat_2,7.0470000000000015
Heat_3,7.4815
Cold_1,6.987
Cold_2,7.1633
Cold_3,7.2404
