sample,new_2600049_2600188_c
LBexp_1,9.856
LBexp_2,9.9278
LBexp_3,9.8048
LBtran_1,11.398
LBtran_2,11.4154
LBtran_3,11.0346
LBstat_1,12.6364
LBstat_2,12.9752
LBstat_3,12.5866
LBGexp_1,8.2917
LBGexp_2,9.3456
LBGexp_3,9.86
LBGtran_2,9.7756
LBGtran_3,9.0341
LBGstat_1,7.7234
LBGstat_2,7.8162
LBGstat_3,7.9271
S0_1,11.8014
S0_2,11.9892
S0_3,12.1802
S1_1,13.2167
S1_2,12.994000000000002
S1_3,13.4201
S2_1,12.8933
S2_2,11.9305
S2_3,11.6261
S3_1,12.9294
S3_2,11.8822
S4_1,12.9768
S4_2,12.8286
S4_3,11.6673
S5_1,12.9264
S5_2,12.9213
S5_3,13.1593
S6_1,12.6843
S6_2,10.4309
S6_3,12.5937
S6/t_1,12.4327
S6/t_2,10.3602
S6_4,12.0776
S6_5,12.7523
S6_6,12.5618
S7_4,12.4738
S7_5,12.8422
S7_6,12.9576
S8_4,12.5064
S8_5,12.2693
G135_1,10.1817
G135_3,8.4793
G150_1,10.5036
G150_2,10.8028
G150_3,11.5758
G180_1,10.0601
G180_2,10.0877
G180_3,9.6678
C30_1,11.7363
C30_2,11.6244
C90_1,10.8821
C90_2,9.8417
BI_1,10.5973
BI_2,10.7157
BC_2,11.6145
BC/t_1,11.286
BC/t_2,12.2189
BC_1,11.2699
Sw_1,10.9917
Sw_2,11.5752
BT_1,12.874
BT_2,11.8575
B36_1,11.6331
B36_2,10.7421
B60_1,11.6683
B60_2,11.5151
M9exp_1,10.0373
M9exp_2,9.1972
M9exp_3,9.9492
M9tran_1,10.5404
M9tran_2,10.7087
M9tran_3,10.179
M9stat_1,10.8983
M9stat_2,10.6117
M9stat_3,10.3134
M+G_1,11.9378
M+G_2,10.9704
M+G_3,10.5392
Glu_1,11.1379
Glu_2,11.546
Glu_3,11.41
Fru_1,10.7201
Fru_2,12.0207
Fru_3,11.1549
Mal_1,12.182
Mal_2,12.1889
Mal_3,12.3797
G+S_2,13.334
G+S_3,12.675
Pyr_1,11.7368
Pyr_2,12.6094
Pyr_3,12.5287
Gly_1,11.1237
Gly_2,12.1303
Gly_3,11.6804
Glucon_1,11.719
Glucon_2,12.1481
Glucon_3,9.7957
aero_1,10.6867
aero_2,9.4968
aero_3,10.0555
nit_1,11.6047
nit_2,11.0892
nit_3,11.0748
ferm_1,11.1364
ferm_2,10.2771
ferm_3,11.431
T-5.40H_1,10.5585
T-4.40H_1,10.4985
T-3.40H_1,10.0574
T-2.40H_1,10.105
T-1.40H_1,10.0317
T-1.10H_1,9.6413
T-0.40H_1,9.9155
T0.0H_1,11.1917
T0.30H_1,11.0343
T1.0H_1,11.1462
T1.30H_1,11.172
T2.0H_1,10.9776
T2.30H_1,11.1818
T3.0H_1,11.1639
T3.30H_1,11.528
T4.0H_1,11.0241
T5.0H_1,10.6205
HPh_1,10.4792
HPh_2,10.3023
HPh_3,10.8853
LPh_1,10.7095
LPh_2,10.7557
LPh_3,10.7111
LPhT_1,10.0948
LPhT_2,9.6978
LPhT_3,9.9767
SMMPr_1,10.3433
SMMPr_2,10.9381
SMMPr_3,11.0727
HiTm_1,11.4203
HiTm_2,9.6323
HiTm_3,10.0495
LoTm_1,11.4506
LoTm_2,11.3159
LoTm_3,11.0846
HiOs_1,10.0829
HiOs_2,10.2204
HiOs_3,10.3354
BMM_1,10.3287
BMM_2,10.1579
BMM_3,10.5506
Heat_1,11.2132
Heat_2,10.5168
Heat_3,11.1658
Cold_1,11.6529
Cold_2,11.5316
Cold_3,11.1933
Etha_1,9.7441
Etha_2,9.8034
Etha_3,9.8468
SMM_1,9.8286
SMM_2,10.0207
SMM_3,10.3167
Salt_1,9.9267
Salt_2,10.2743
Salt_3,10.3343
Mt0_1,10.528
Mt0_3,10.5987
M0t45_1,11.1191
M0t45_2,10.2994
M0t45_3,10.6367
M0t90_1,11.5519
M0t90_2,12.2598
M0t90_3,11.7629
M40t45_1,11.4827
M40t45_2,12.0818
M40t45_3,10.1649
M40t90_1,11.1529
M40t90_2,11.5046
M40t90_3,11.9113
dia0_1,10.0901
dia0_2,10.5872
dia0_3,10.7305
dia5_1,9.8497
dia5_2,10.5254
dia5_3,9.8337
dia15_1,11.2701
dia15_2,10.804
dia15_3,9.8101
Diami_1,9.5708
Diami_2,9.6311
Diami_3,10.3286
Paraq_1,10.1588
Paraq_2,10.7945
Paraq_3,9.1597
H2O2_1,10.7851
H2O2_2,11.0148
H2O2_3,10.6141
Oxctl_1,11.2837
Oxctl_2,11.119000000000002
Oxctl_3,11.2074
GM-0.1_1,9.6461
GM-0.2_1,9.3872
GM+5_1,10.435
GM+15_1,9.4696
GM+25_1,10.689
GM+45_1,9.7755
GM+60_1,10.1707
GM+90_1,9.7812
GM+120_1,8.2688
GM+150_1,10.7721
GM-0.1_2,10.8086
GM-0.2_2,10.6589
GM+5_2,9.8688
GM+10_2,9.5027
GM+15_2,9.5494
GM+25_2,10.0759
GM+45_2,8.9237
GM+60_2,9.4231
