,PSPTO_2107
SRX1828913,0.1829786168
SRX1828914,-0.4809321096
SRX1828915,-0.1767895803
SRX1828916,-0.7341038423
SRX1828917,-0.0061890365
SRX1828918,-0.25599704630000003
SRX3983989,0.102464921
SRX3983990,-0.2572495559
SRX3983993,-1.6547744456
SRX3983994,-1.8981281663
SRX3983995,0.08955041400000001
SRX3983996,-1.8433521764
SRX3983997,-1.4345392368
SRX3983998,0.3587841633
SRX3983999,-0.0073078168
SRX3984000,0.16996028600000002
SRX3984001,-1.6891372677
SRX3984002,-1.5104665518
SRX3984003,-1.2351275432
SRX3984004,0.3624895528
SRX3984005,0.0155574302
SRX3984006,-0.8903417013
SRX3984007,-1.7839710346
SRX3984008,0.3105591695
SRX3984009,0.09393522380000001
SRX3984010,-1.5016615404
SRX3984011,0.2166787085
SRX3984012,0.23117760210000002
SRX3984013,0.1849681522
SRX3984014,0.22158491460000002
SRX3984015,-1.1234035665
SRX3984016,0.2460828901
SRX3984017,-1.5952201495
SRX3984019,0.1021957191
SRX3984020,-1.6227848333
SRX3984021,-1.4122452365
SRX3984022,-1.2239479839
SRX3984023,0.1451901138
SRX3984024,0.2212022499
SRX3984025,0.09722582190000001
SRX3984026,0.1906647804
SRX3984027,0.2656381008
SRX3984028,0.2833976962
SRX3984029,0.33438383250000003
SRX3984031,-1.1755901466
SRX3984032,-1.4825672649000001
SRX3984034,-0.18873465080000001
SRX3984035,-2.5409737194
SRX3984036,-1.2994089532
SRX3984037,-0.7669914354
SRX3984038,-1.6309602427
SRX3984039,-1.657836077
SRX3984040,0.22729343470000002
SRX3984041,-1.710757306
SRX3984042,-2.4190041602
SRX3984043,-2.2218331046
SRX3984045,0.25218480050000003
SRX3984046,-0.107739465
SRX3984047,-1.1104773952
SRX3984048,-1.5108047001
SRX3984049,-1.9176629994
SRX3984050,-1.851259298
SRX3984051,-0.9599835072
SRX3984052,0.1419382824
SRX3984056,-1.6381603291
SRX3984057,-1.6848308295
SRX3984058,-1.8428649819
SRX3984059,0.2588165396
SRX3984061,0.1611195565
SRX3984062,0.1709861516
SRX3984063,0.0034821802
SRX3984064,-0.0291975351
SRX3984065,0.1513070862
SRX3984066,0.1515856629
SRX3984067,0.2357607525
SRX3984068,0.2399625941
SRX3984069,-1.752356334
SRX3984070,-1.2800822555
SRX3984071,-1.2770046837
SRX3984073,0.1307190775
SRX3984074,0.0585776156
SRX3984077,0.142853758
SRX3984078,0.2461146375
SRX3984079,-1.5623523731
SRX3984080,0.151284002
SRX3984082,-0.0276347477
SRX3984084,-1.2792771532
SRX6997963,-0.0396408128
SRX6997964,-0.0692585325
SRX6997965,0.10361752
SRX6997967,0.1370606594
SRX6997968,0.1857562314
SRX6997969,0.1395413217
SRX6997971,-0.0974198466
SRX6997972,0.2393757032
SRX6997973,0.1524989212
SRX3159100,-0.0017137135000000001
SRX3159101,-0.1244817159
SRX3159102,-0.1527969159
SRX3159103,0.2789923453
SRX3159000,0.066780589
SRX3159001,-0.12210995640000001
