sample,new_3388289_3388830_c
LBexp_1,10.9153
LBexp_2,11.0751
LBexp_3,10.9845
LBtran_1,11.0679
LBtran_2,10.8884
LBtran_3,10.4178
LBstat_1,11.5049
LBstat_2,11.4156
LBstat_3,11.0708
LBGexp_1,10.1598
LBGexp_2,10.3328
LBGexp_3,9.8512
LBGtran_2,10.1561
LBGtran_3,10.4235
LBGstat_1,12.4941
LBGstat_2,11.9097
LBGstat_3,11.021
S0_1,11.7188
S0_2,11.3593
S0_3,11.4683
S1_1,12.886
S1_2,12.7152
S1_3,12.8071
S2_1,12.7341
S2_2,12.3619
S2_3,12.0274
S3_1,12.2938
S3_2,12.0591
S4_1,11.65
S4_2,11.5498
S4_3,10.8588
S5_1,11.1462
S5_2,10.9819
S5_3,11.2697
S6_1,10.5071
S6_2,7.8892
S6_3,10.6812
S6/t_1,10.1606
S6/t_2,7.7835
S6_4,10.1375
S6_5,10.6094
S6_6,10.595
S7_4,10.3588
S7_5,10.2325
S7_6,10.2344
S8_4,10.3311
S8_5,9.2259
G135_1,9.9795
G135_3,8.8832
G150_1,9.8965
G150_2,10.173
G150_3,10.0214
G180_1,9.5429
G180_2,9.8345
G180_3,9.2317
C30_1,11.3745
C30_2,11.6816
C90_1,10.7589
C90_2,10.9416
BI_1,11.2945
BI_2,11.1789
BC_2,11.6848
BC/t_1,11.1326
BC/t_2,11.3251
BC_1,11.0932
Sw_1,10.7626
Sw_2,11.152
BT_1,11.8674
BT_2,11.2928
B36_1,11.7008
B36_2,11.6031
B60_1,11.574000000000002
B60_2,11.4229
M9exp_1,11.577
M9exp_2,11.1433
M9exp_3,10.9755
M9tran_1,11.3265
M9tran_2,11.2216
M9tran_3,11.6242
M9stat_1,10.8469
M9stat_2,10.0779
M9stat_3,10.0826
M+G_1,10.938
M+G_2,11.7187
M+G_3,11.603
Glu_1,12.3662
Glu_2,12.5189
Glu_3,12.3916
Fru_1,12.2163
Fru_2,12.8197
Fru_3,11.8888
Mal_1,11.0933
Mal_2,11.8352
Mal_3,11.9059
G+S_2,12.5807
G+S_3,12.5224
Pyr_1,11.7923
Pyr_2,12.7055
Pyr_3,12.4142
Gly_1,10.8767
Gly_2,11.933
Gly_3,10.5213
Glucon_1,11.7165
Glucon_2,12.458
Glucon_3,11.0356
aero_1,11.6892
aero_2,10.32
aero_3,11.4992
nit_1,11.882
nit_2,12.1501
nit_3,11.7668
ferm_1,11.0746
ferm_2,11.1223
ferm_3,11.9502
T-5.40H_1,12.5164
T-4.40H_1,12.5633
T-3.40H_1,12.125
T-2.40H_1,11.9855
T-1.40H_1,11.7497
T-1.10H_1,11.6738
T-0.40H_1,11.2716
T0.0H_1,11.2762
T0.30H_1,10.7346
T1.0H_1,10.8051
T1.30H_1,10.8184
T2.0H_1,10.7109
T2.30H_1,11.5172
T3.0H_1,11.0756
T3.30H_1,11.6288
T4.0H_1,11.4231
T5.0H_1,10.7701
HPh_1,11.5006
HPh_2,11.084
HPh_3,11.0773
LPh_1,11.3765
LPh_2,11.8728
LPh_3,11.3044
LPhT_1,10.7066
LPhT_2,10.7384
LPhT_3,11.0608
SMMPr_1,11.7325
SMMPr_2,11.6019
SMMPr_3,11.7625
HiTm_1,11.5085
HiTm_2,11.4295
HiTm_3,11.5521
LoTm_1,12.1128
LoTm_2,11.5348
LoTm_3,11.505
HiOs_1,11.2193
HiOs_2,11.3361
HiOs_3,11.3567
BMM_1,11.5501
BMM_2,11.4639
BMM_3,11.4822
Heat_1,11.4451
Heat_2,11.123
Heat_3,10.8896
Cold_1,13.0887
Cold_2,12.5777
Cold_3,11.8823
Etha_1,9.2487
Etha_2,9.5644
Etha_3,9.3861
SMM_1,11.7378
SMM_2,11.8238
SMM_3,11.9125
Salt_1,10.2408
Salt_2,10.2732
Salt_3,10.2595
Mt0_1,10.7546
Mt0_3,10.9199
M0t45_1,10.7566
M0t45_2,11.0349
M0t45_3,10.8898
M0t90_1,10.1253
M0t90_2,11.5583
M0t90_3,11.0432
M40t45_1,10.5782
M40t45_2,11.2214
M40t45_3,11.0514
M40t90_1,10.4228
M40t90_2,11.258
M40t90_3,11.2611
dia0_1,10.4747
dia0_2,10.8269
dia0_3,10.9063
dia5_1,9.5121
dia5_2,9.7669
dia5_3,9.9164
dia15_1,9.7035
dia15_2,10.793
dia15_3,10.3221
Diami_1,9.7055
Diami_2,9.7807
Diami_3,9.4978
Paraq_1,10.7744
Paraq_2,11.1609
Paraq_3,9.303
H2O2_1,11.0533
H2O2_2,11.4107
H2O2_3,10.8372
Oxctl_1,10.3734
Oxctl_2,10.3479
Oxctl_3,10.919
GM-0.1_1,11.8906
GM-0.2_1,11.5058
GM+5_1,11.6708
GM+15_1,12.116
GM+25_1,12.4968
GM+45_1,12.1232
GM+60_1,12.082
GM+90_1,11.9954
GM+120_1,10.693
GM+150_1,11.4001
GM-0.1_2,12.55
GM-0.2_2,12.0772
GM+5_2,12.3265
GM+10_2,12.2141
GM+15_2,12.0261
GM+25_2,12.4273
GM+45_2,11.1676
GM+60_2,10.8702
GM+90_2,12.1661
GM+150_2,11.1009
GM-0.1_3,12.6152
GM-0.2_3,12.4785
GM+5_3,12.386
GM+10_3,11.3041
GM+15_3,12.047
GM+25_3,11.9395
GM+45_3,11.6506
GM+60_3,11.3961
GM+90_3,11.5426
GM+120_3,11.7276
GM+150_3,11.2955
MG-0.1_1,11.6047
MG+5_1,11.344
MG+10_1,12.1951
MG+15_1,11.1921
MG+25_1,11.4911
MG+45_1,11.1217
MG+120_1,11.2459
MG+150_1,11.3288
MG-0.1_2,10.5256
MG-0.2_2,11.441
MG+5_2,10.944
MG+10_2,11.3296
MG+15_2,11.6398
MG+25_2,10.8157
MG+45_2,10.5083
MG+60_2,11.1006
MG+90_2,10.94
MG+120_2,11.9134
MG-0.1_3,11.8418
MG-0.2_3,11.0755
MG+5_3,10.8261
MG+10_3,9.9385
MG+15_3,11.2547
MG+25_3,11.223
MG+45_3,11.5147
MG+60_3,10.9547
MG+90_3,11.7094
MG+120_3,11.5841
MG+150_3,11.7026
