,-0.0787515336,-0.06125119280000001,-0.04375085200000001,-0.026250511200000007,-0.008750170400000007,0.008750170399999993,0.026250511199999993,0.04375085199999999,0.06125119279999999,0.0787515336,0.09625187439999999,0.11375221519999998,0.131252556,0.1487528968,0.1662532376,0.18375357839999998,0.2012539192,0.21875426,0.23625460080000002,0.2537549416
thresh,-0.08750170400000001,0.08750170400000001,1,,,,,,,,,,,,,,,,,
unreg,1,3,21,263,2696,2644,245,17,5,2,1,1,1,2,0,2,1,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],['PSPTO_4204'],['PSPTO_3078'],['PSPTO_3077'],['soxA-2' 'soxG-2'],[],['folD' 'soxB-2'],['purU'],['soxD-2'],[],[]
