,PSPTOA0043
SRX1828913,0.3097963536
SRX1828914,-0.4040613295
SRX1828915,-0.36629822030000003
SRX1828916,0.1072598513
SRX1828917,0.0565018666
SRX1828918,-0.6402794258
SRX3983989,0.3400299533
SRX3983990,-0.052675466500000004
SRX3983993,0.42551526630000003
SRX3983994,0.6936129836
SRX3983995,0.063827436
SRX3983996,0.9242901488
SRX3983997,0.6121420798
SRX3983998,-0.3302398271
SRX3983999,0.3245871347
SRX3984000,-0.5178643626
SRX3984001,0.2109209242
SRX3984002,0.7428046579
SRX3984003,0.5298456578
SRX3984004,0.22700757330000002
SRX3984005,0.3497643005
SRX3984006,0.6258803498000001
SRX3984007,0.7652274921000001
SRX3984008,0.2226976105
SRX3984009,-0.1370908879
SRX3984010,0.7317500505000001
SRX3984011,-0.0064416674
SRX3984012,0.0666774411
SRX3984013,-0.1172950554
SRX3984014,0.1282520497
SRX3984015,0.2931784863
SRX3984016,-0.1424740262
SRX3984017,0.2362913097
SRX3984019,0.1979489912
SRX3984020,0.5235880350000001
SRX3984021,0.5656105076
SRX3984022,0.480053598
SRX3984023,0.1698327377
SRX3984024,0.3276079125
SRX3984025,-0.0826688488
SRX3984026,0.48168398510000004
SRX3984027,-0.015924772
SRX3984028,0.3825810209
SRX3984029,0.2160663266
SRX3984031,0.7906990151000001
SRX3984032,0.5342939198000001
SRX3984034,0.0739048965
SRX3984035,-0.8493255655
SRX3984036,0.972726434
SRX3984037,1.3363170593
SRX3984038,1.1111015087
SRX3984039,1.0945547523
SRX3984040,-0.0652453789
SRX3984041,0.896396826
SRX3984042,0.4854971179
SRX3984043,-0.0806744336
SRX3984045,0.26898721740000003
SRX3984046,-0.1886477425
SRX3984047,0.9194080838
SRX3984048,0.3781564188
SRX3984049,0.4322833815
SRX3984050,0.8476394490000001
SRX3984051,1.0508534233
SRX3984052,-0.0067590318
SRX3984056,0.5557492529
SRX3984057,1.2278761443
SRX3984058,0.7680718838
SRX3984059,-0.3310250173
SRX3984061,0.098886369
SRX3984062,-0.4897311313
SRX3984063,-0.193711073
SRX3984064,-0.06808759460000001
SRX3984065,-0.0080890221
SRX3984066,-0.0440789123
SRX3984067,0.16257589960000002
SRX3984068,0.33370325370000004
SRX3984069,0.25759243390000003
SRX3984070,0.8465188224
SRX3984071,0.8162385790000001
SRX3984073,0.0628966072
SRX3984074,0.0693613297
SRX3984077,-0.0648430583
SRX3984078,0.3367297522
SRX3984079,0.6785462716
SRX3984080,-0.055089891700000004
SRX3984082,-0.0709886253
SRX3984084,1.0607485618
SRX6997963,0.9195228796
SRX6997964,-0.337651458
SRX6997965,-0.4293059692
SRX6997967,0.6821559918
SRX6997968,-0.4184915608
SRX6997969,-0.4611208316
SRX6997971,-1.6016788713999999
SRX6997972,0.5306939608
SRX6997973,0.2498250848
SRX3159100,1.1703565658
SRX3159101,-0.2325241861
SRX3159102,-0.1346946102
SRX3159103,-0.8031377695
SRX3159000,-1.3595797627000001
SRX3159001,0.5753916533
SRX3159002,-1.3595797627000001
SRX3159003,0.5002830383
SRX3159004,-0.5350321911
SRX3159005,0.0306542817
SRX3159006,0.4100080639
SRX3159007,-0.6158860916000001
SRX3159008,1.2092667703
SRX3159009,-1.3595797627000001
SRX3159010,0.4933405397
SRX3159012,-0.0650291068
SRX3159013,-0.4159315102
SRX3159014,0.4436311881
SRX3159015,-1.3595797627000001
SRX3159016,0.8988228663000001
SRX3159017,-1.3595797627000001
SRX3159018,1.4820601612
SRX3159019,-1.3595797627000001
SRX3159020,0.9774058703
SRX3159021,-1.3595797627000001
SRX3159022,-0.7015731107000001
SRX3159023,0.6148146445
SRX3159024,1.0808029528
SRX3159025,-1.3595797627000001
SRX3159026,-1.3595797627000001
SRX3159027,-1.3595797627000001
SRX3159028,-1.3595797627000001
SRX3159029,-0.554174664
SRX3159030,-0.3433912458
SRX3159034,0.1824719636
SRX3159036,-1.3595797627000001
SRX3159037,0.035235491300000005
SRX3159041,-0.6101665528
SRX3159042,0.30868670800000003
SRX3159043,0.0715703674
SRX3159045,0.6245720817
SRX3159047,1.0135001211
SRX3159048,-0.3945752965
SRX3159049,0.7945846611
SRX3159050,0.0277958311
SRX3159051,-0.0325267195
SRX3159052,-0.3100978531
SRX3159053,1.4173767543
SRX3159054,0.1946126495
SRX3159055,-0.16222263450000002
SRX3159056,0.5856256189
SRX3159057,1.4607880459
SRX3159058,0.3553286725
SRX3159060,-1.3595797627000001
SRX3159061,0.5200684211000001
SRX3159062,-1.3595797627000001
SRX3159063,-0.035498731400000004
SRX3159066,-1.3595797627000001
SRX3159069,1.4139287538
SRX3159070,0.3869608563
SRX3159071,1.3281951434
SRX3159073,-0.4245030155
SRX3159074,-1.3595797627000001
SRX3159075,-0.057869498000000005
SRX3159076,0.08703192200000001
SRX3159080,-1.3595797627000001
SRX3159082,-0.2908917404
SRX3159083,0.0791223751
SRX3159086,0.9293897021
SRX3159087,0.59197307
SRX3159088,-1.3595797627000001
SRX3159089,1.53816051
SRX3159090,0.1756410974
SRX3159091,-1.3595797627000001
SRX3159092,1.8293766667
SRX3159093,-1.3595797627000001
SRX3159094,0.4357661098
SRX3159095,1.0488231456
SRX3159096,-0.2207779545
SRX3159097,1.2334286193
SRX3159098,0.9495635399000001
SRX3159099,0.7290361551
SRX3158988,-0.0263446499
SRX3158989,0.31809313310000004
SRX3158990,-1.4241731999
SRX3158991,0.1628725162
SRX3158992,0.3997136679
SRX3158996,-0.373369018
SRX3644656,0.08172230300000001
SRX3644657,-0.2320940669
SRX3644658,0.1503717639
SRX3644659,0.0204014727
SRX3644660,-0.4210695498
SRX3644661,-0.571264392
SRX3644662,-0.3359479158
SRX3644663,-0.55260834
SRX3644664,-0.730959908
SRX3644665,-0.1185121361
SRX3644666,-0.7310514050000001
SRX3644667,-0.32661326360000004
SRX3644668,0.0673923246
SRX3644669,-0.0338233215
SRX3644670,-0.4751522778
SRX3644671,-0.2752365456
SRX3644672,0.2263355002
SRX3644673,-0.8580142398
