,PP_5240
SRX8894563,1.3844667619999995
SRX8894564,1.278232911
SRX8894565,0.3633268799999998
SRX8894566,0.7720887949999997
SRX8894567,0.2860218439999995
SRX8894568,0.5038273319999997
SRX8245718,-0.3803636880000001
SRX8245719,-0.2505857110000002
SRX8245720,0.4311545929999996
SRX8245721,0.1997948059999998
SRX8245722,0.8661094909999996
SRX8245723,0.5998266089999995
SRX8245724,-0.3804032730000002
SRX8245725,-0.7511419150000003
SBRG_IL__IL3__1,0.5824332279999997
SBRG_IL__IL3__2,0.7144942789999997
SRX8245728,-0.0901539210000001
SRX8245729,-0.8009046240000004
SRX8245730,0.2764587909999996
SRX8245731,-0.1412327940000004
SRX8245732,-0.7329257850000004
SRX8245733,-0.7030584920000003
SBRG_IL__wt__1,-0.2180379220000001
SBRG_IL__wt__2,-0.1318337830000002
SRX8245726,0.2600606469999995
SRX8245727,0.4005519109999995
SRX8894553,0.6981182059999997
SRX8894554,1.0182576169999995
SRX8894555,1.023685273
SRX8894556,0.9833599649999996
SRX8894557,0.7235248569999997
SRX8894558,0.6835404449999998
SRX8894559,1.0450482849999996
SRX8894560,0.6366234499999996
SBRG_UNeb__coum__1,-0.0385837563333333
SBRG_UNeb__coum__2,-0.1090072343333334
SBRG_UNeb__coum__3,0.5550101886666667
SBRG_UNeb__coumferul__1,1.0812025536666667
SBRG_UNeb__coumferul__2,0.6963022026666665
SBRG_UNeb__coumferul__3,0.7651236326666664
SBRG_UNeb__ferulate__1,1.3262861186666666
SBRG_UNeb__ferulate__2,1.5296370336666667
SBRG_UNeb__ferulate__3,1.6503180106666664
SBRG_UNeb__glc__1,-0.4664741723333334
SBRG_UNeb__glc__2,0.4571136436666665
SBRG_UNeb__glc__3,0.0093605286666667
SRX5659920,0.1775759754999999
SRX5659925,-0.1775759754999999
SRX5704140,0.0364001713333332
SRX5704141,-0.6328246946666669
SRX5704142,-0.1350881766666667
SRX5704143,-1.5581273906666668
SRX5704144,-0.4698812806666668
SRX5704145,0.1110029843333331
SRX5704146,-0.3317591476666668
SRX5704147,-0.0678639986666667
SRX5704148,-0.4803129936666668
SRX5704149,-1.7692189356666668
SRX5704150,-0.9081227386666668
SRX5704151,-1.1957956776666667
SRX5704152,-0.1391818246666667
SRX5704153,-0.8590444946666669
SRX5704154,-0.4657931896666667
SRX5704155,-0.9863962096666667
SRX5704156,-1.1571108036666669
SRX5704157,-0.4346715006666668
SRX5704158,-0.5731248206666668
SRX5704159,-0.8057902266666668
SRX5704160,0.2829887013333332
SRX5704161,-1.1207816776666668
SRX5704162,-1.3013246896666668
SRX5704163,-1.1821140216666668
SRX5704164,0.102781653333333
SRX5704165,-0.5014077146666669
SRX5704166,-1.1996747736666666
SRX5704167,-0.8391224976666669
SRX5704168,-1.0506290846666668
SRX5704169,-1.5276028866666669
SRX5704170,-0.5123107436666667
SRX5704171,-0.4512520266666668
SRX5704172,-0.7050540586666667
SRX5704173,-0.3836361626666669
SRX5704174,-1.5471609376666668
SRX5704175,-1.1184540796666669
SRX4552613,2.396859323
SRX4552614,1.886104598
SRX4552615,1.422255287
SRX4552616,1.4916479420000002
SRX4552617,2.700242588
SRX4552618,1.2410359560000002
SRX4552619,-0.2871721539999998
SRX4552621,0.287172154
SRX4552622,2.1663363810000003
SRX4552623,1.752896482
SRX4552624,1.864728247
SRX7195897,-0.6602285653333335
SRX7195898,0.5044718556666665
SRX7195899,0.1557567096666665
SRX7195900,0.8939127836666665
SRX7195901,-0.0901167373333335
SRX7195902,1.254562145666667
SRX801088,-0.4372674990000003
SRX801089,0.4372674989999998
SRX801090,0.1615264829999998
SRX801091,-0.526361176
SRX801092,-0.8148152739999999
SRX801093,0.2332377389999997
SRX3921725,-0.1337196539999998
SRX3921834,0.313470348
SRX3921973,-0.179750694
SRX3922005,-0.4204482599999999
SRX3922933,0.326894123
SRX3923031,0.6004296530000002
SRX5739419,-0.4507346243333333
SRX5739420,0.3270474116666666
SRX5739421,0.3042507096666667
SRX5739422,0.7470913606666667
SRX5739423,0.3897160326666666
SRX5739424,-0.1797500573333332
SRX5739425,-1.210902250333333
SRX5739426,-0.1337198133333332
SRX5739427,0.3134698706666667
SBRG_Stress3__butanol__1,-2.5063357345000004
SBRG_Stress3__butanol__2,-2.4028107045
SBRG_Stress3__glc__1,0.0385827694999996
SBRG_Stress3__glc__2,-0.0385827695000005
SBRG_Stress3__isopentanol__1,-3.2227394945
SBRG_Stress3__isopentanol__2,-2.7638423145
SRX3141766,0.1716252594999998
