,PSPTO_RS21230
SRX1828913,-0.0453941262
SRX1828914,-0.43441265630000003
SRX1828915,0.2449508558
SRX1828916,-0.4752632457
SRX1828917,-0.1995567296
SRX1828918,-0.9730717084
SRX3983989,-0.4286020433
SRX3983990,-0.1728772372
SRX3983993,-1.2733756631
SRX3983994,-1.0520743491
SRX3983995,-0.0799237926
SRX3983996,-0.8114168408
SRX3983997,-1.6428752816
SRX3983998,-0.3347973226
SRX3983999,-0.4421114774
SRX3984000,-0.5311636124
SRX3984001,-2.4371487594
SRX3984002,-3.8053775196
SRX3984003,-0.8042933981
SRX3984004,0.1510161169
SRX3984005,-0.7183272986
SRX3984006,-0.9931827997
SRX3984007,-0.5940004939
SRX3984008,-0.2354498257
SRX3984009,0.1685433591
SRX3984010,-2.0603935367
SRX3984011,-0.2882324195
SRX3984012,0.0730178826
SRX3984013,0.19130215720000002
SRX3984014,0.20776337250000002
SRX3984015,-0.7786759235
SRX3984016,-0.06471436430000001
SRX3984017,-2.2936899442
SRX3984019,-0.7906861496
SRX3984020,-2.6265119204
SRX3984021,-1.8483152585
SRX3984022,-1.5376503756000002
SRX3984023,0.2125617762
SRX3984024,-0.5060573857
SRX3984025,-0.6305547158
SRX3984026,0.8612981569
SRX3984027,-0.8326726022000001
SRX3984028,-0.4177776762
SRX3984029,-0.7156515130000001
SRX3984031,-2.3539176964
SRX3984032,-2.0114164736
SRX3984034,0.0137257873
SRX3984035,-0.9495113789
SRX3984036,-1.6893590498000002
SRX3984037,0.5998323050000001
SRX3984038,-4.9375944309
SRX3984039,-1.9957633046
SRX3984040,-0.7902765766000001
SRX3984041,-1.6920687121
SRX3984042,-0.0127757105
SRX3984043,-0.4130959101
SRX3984045,0.4387546029
SRX3984046,-0.27759095
SRX3984047,-1.3191632595
SRX3984048,-0.6056677256
SRX3984049,-0.3396905615
SRX3984050,-1.0987712742
SRX3984051,-1.9359012575999999
SRX3984052,-0.8059074515
SRX3984056,-1.9641506327
SRX3984057,-0.6754329272
SRX3984058,-3.3798421732
SRX3984059,-0.27130291570000004
SRX3984061,0.1712011048
SRX3984062,0.11357037900000001
SRX3984063,-0.26036559730000003
SRX3984064,-0.12147638200000001
SRX3984065,-0.16596924230000001
SRX3984066,-0.127046383
SRX3984067,0.1481565516
SRX3984068,0.2248279302
SRX3984069,-1.039965849
SRX3984070,-1.2773302082
SRX3984071,-1.2505629223999999
SRX3984073,-0.0966923606
SRX3984074,-0.7719811109
SRX3984077,0.07124560020000001
SRX3984078,-0.3980829245
SRX3984079,-0.807313103
SRX3984080,0.0513033865
SRX3984082,-0.18871916230000002
SRX3984084,-2.5092356931
SRX6997963,-0.2771408435
SRX6997964,-0.1952858968
SRX6997965,0.5770221854
SRX6997967,0.21296946560000002
SRX6997968,0.23726357850000002
SRX6997969,0.8386435009000001
SRX6997971,0.0641713779
SRX6997972,0.1463623725
SRX6997973,0.5625359648
SRX3159100,0.630307571
SRX3159101,-0.44773233370000004
SRX3159102,-0.1426549615
SRX3159103,-0.0399202758
SRX3159000,0.7971479234000001
SRX3159001,0.5652311312
SRX3159002,0.5695158801
SRX3159003,0.6547297354
SRX3159004,0.2790923518
SRX3159005,0.5156295161000001
SRX3159006,0.1943286086
SRX3159007,0.9998995925
SRX3159008,0.3250891207
SRX3159009,0.5439109259
SRX3159010,0.5684255122
SRX3159012,-0.0005001608
SRX3159013,0.2347779395
SRX3159014,-0.1957324345
SRX3159015,0.1755305219
SRX3159016,0.1129380922
SRX3159017,0.1333634079
SRX3159018,-0.3238523139
SRX3159019,0.4002425915
SRX3159020,0.817557745
SRX3159021,0.48310462330000004
SRX3159022,-0.3538803901
SRX3159023,-0.8538577156
SRX3159024,0.0814049634
SRX3159025,0.4232190135
SRX3159026,-0.3201296926
SRX3159027,0.607410187
SRX3159028,-0.543331384
