locus,gene_weight,gene_name,gene_product,COG,operon,regulator,link
b3774,0.5647653972000001,ilvC,ketol-acid reductoisomerase (NADP(+)),Amino acid transport and metabolism,ilvC,"RpoD,gcvB,IlvY",https://ecocyc.org/gene?orgid=ECOLI&id=EG10495
b0760,0.1675264534,modF,ABC family protein ModF,Inorganic ion transport and metabolism,modEF,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=EG11677
