,A,NtrC,RpoN
SRX5694364,-5.2184215078,-3.4174884121,-0.602350214
SRX5694365,-2.7442916323,-2.1702108467,1.8751403472
SRX5694366,0.6655850265000001,0.9785858232,0.1431744405
SRX5694367,-1.0429722758,-1.2971225591,-0.25559654600000004
SRX5694368,2.335695242,1.0610354219,0.32443566830000004
SRX5694369,0.5134441372,1.2342028638,0.3540685267
SRX5694370,-1.3019783254,-0.7110558445,0.3335097184
SRX5694371,-3.1660605722,-2.6543720815,-0.7729734864000001
SRX5694372,0.6045588041000001,1.7278237979000002,0.3623249183
SRX5694373,0.1707074771,1.3057669353999999,0.4264630231
SRX5694374,-0.0893172985,-2.044001909,-0.5119814499
SRX5694375,-0.1255341699,0.7644960383,0.3829448741
SRX5694376,0.5039923009,0.1932857352,1.2563867105
SRX5694377,-0.40939958870000004,-1.6267050395,-0.40610684150000004
SRX5694378,-2.1050698254,0.5271070502,0.2070871461
SRX5694379,-0.6107666453,1.2238124148,0.8095988900000001
SRX5694380,0.6694444236,0.49283146790000004,-0.3638890656
SRX5694381,-3.3641637552,-3.4475170041,-1.7587812473
SRX5694382,-1.1767768238,0.0798844353,-0.0236915871
SRX5694383,-1.0034313508,0.8839951991,0.2270913317
SRX5694384,-1.9334000106,0.1594231117,0.390126913
SRX5694385,-4.2448436513,-0.6466199711,0.5741467445
SRX5694386,-3.3931102954,-2.791577442,-0.8383837954000001
SRX5694387,-0.031372334700000004,0.8574331826,0.1949048065
SRX5694388,-2.9450484739,-2.8763725773,-0.2965190891
SRX5694389,1.1992616939,1.6672908383,0.9072279491
SRX5694390,-1.0228227234,0.9766484320000001,0.4760578098
SRX5694391,-3.9925669219,0.2703595526,0.5942382494
SRX5694392,-0.2047486746,0.8984270429000001,0.5502041329
SRX5694393,-2.8891701957,0.0381877943,0.3985351669
SRX5694394,-1.9931462844,0.5314502275,0.4755069677
SRX5694395,-2.1703362676,0.248324912,0.7593384199000001
SRX5694396,2.0373604077,-2.5009942746,-0.9437514518000001
SRX5694397,-4.0494505262,-0.0108108417,-0.0088024738
SRX5694398,-2.5682649275,0.5010193781,0.11731256200000001
SRX5694399,-2.2241534543,-0.0774997442,0.4245258925
SRX5694400,0.2884269775,1.0831287239,0.0221495772
SRX5694401,-0.9893162059,0.2436000458,0.1553514222
SRX5694402,-5.0790319021,-2.503028853,-0.9067002987
SRX5694403,-0.6358659424,-0.8480378709,-0.7663768052000001
SRX5694404,-1.3609083242,1.1620946653,0.34302064460000004
SRX5694405,-0.881143475,0.472870536,0.5641164744
SRX5694406,-0.3684633088,0.502871799,0.3852142324
SRX5694407,0.1826340827,0.16761237880000002,-0.0143963799
SRX5694408,1.1728969228000001,1.1174661428000001,0.2120925827
SRX5694409,-2.3714598676,-2.3529732707,-0.0535992765
SRX5694410,1.3558838058,0.6604570749,1.1368348911
SRX5694411,1.6810959733000002,-0.9140758032,0.2581631515
SRX5694412,-3.4734618548,1.160680071,0.2098929226
SRX5694413,1.5352615319,0.9155224142,0.716158543
SRX5694414,-4.9790337567,-3.2135173143,-1.8195500993
SRX5694415,-0.4901512281,1.2529624648,0.3895025579
SRX5694416,-0.42319835110000004,-0.0651090626,-0.014744452600000001
SRX5694417,-0.9076861453,0.28595485670000004,0.2542183783
SRX5694418,-1.6665141218000001,-2.7814709471,-0.8593610486000001
SRX5694419,-3.2897945746,-3.0439530532,-0.9487100239
SRX5694420,1.2797484438,0.1592095076,0.3007382105
SRX5694421,0.6353591660000001,0.47564466190000004,-0.1313019466
SRX5694422,-3.2663952347,-0.6009650972,0.6589152801
SRX5694423,0.8012832432,0.9223197388000001,-0.3706064465
SRX5694424,-1.1790984786,0.2019900393,0.0097559328
SRX5694425,-2.4118682674,0.7891508463,0.4438443918
SRX5694426,1.1525747212,0.9938148375,0.093635272
SRX5694427,1.0502314353,0.9961908775,0.5502023702000001
SRX5694428,-2.6505241305,0.3554034499,0.23941242100000001
SRX5694429,2.2842439231,-1.9347766166,-0.7440725934
SRX5694430,1.3208173585,0.943356705,0.4683853437
SRX5694431,-0.7035704135,-0.2883033282,0.5657900501
SRX5694432,-0.9877682543,1.0043947285,0.1570129421
SRX5694433,1.1816252858,0.6699098908000001,0.7747464813
SRX5694434,-0.025424351300000002,-0.4014546818,-0.2931713245
SRX5694435,-2.371505448,-2.6474404621,-0.5449878411
SRX5694436,-3.0956134081,-2.3160654733,0.0784509131
SRX5694437,-3.360228978,-1.6219920444,0.7547704340000001
SRX5694438,0.5189962052,1.0283268505,0.3536250526
SRX5694439,-1.9034566053000002,-2.4767130984,0.8746578005000001
SRX5694440,-2.3993174926,0.2880382232,0.29936246310000003
SRX5694441,-1.1720590023,-1.0951706122,-0.4710809825
SRX5694442,-3.296512926,-2.6178635483,-0.326672564
SRX5694443,2.4328690054,0.7673078600000001,0.3962943741
SRX5694444,-2.3294432132000003,1.2513026087,0.37532094790000003
SRX5694445,-6.7720449166000005,-2.9605830402,-0.6216938097
SRX5694446,2.7442000987,0.6949600687,0.13931253130000001
SRX5694447,-2.1137766064,1.6785553497999999,0.558718774
SRX5694448,0.15459805170000002,0.9260596802000001,0.9320456988
SRX5694449,1.4247538144,0.6772167910000001,0.3979415361
SRX5694450,2.3645646325,0.6521527766,0.9156218947
SRX5694451,0.2355454325,0.4547579678,0.0770701456
SRX5694452,3.1655290749000002,-2.3972696692,-0.9236914394
SRX5694453,1.7990296048,0.9653349661,0.8473467504000001
SRX5694454,-2.0888377965,-0.056926939100000004,0.3170738315
SRX5694455,-2.171507946,-2.2800449401,-1.1251574594
SRX5694456,0.26568677620000003,0.9241257433000001,0.39791129080000004
SRX5694457,-1.7851398244,0.6072635184,0.3648318555
SRX5694459,0.5836371554,0.4523273841,0.5319673363
SRX5694460,-1.7859406113,-2.0350001293,-0.775060662
SRX5694461,1.035184543,1.2274810933,0.3689014584
SRX5694462,-4.8089878111,-2.0929367115,0.0294679464
SRX5694463,5.6724533848,1.2801613490000001,0.4541069357
SRX5694464,-0.2663582141,1.5107417383000001,0.4279902372
SRX5694465,4.650676583,0.6617190340000001,0.3348146301
SRX5694466,-2.5125047714,-1.0832415185,0.8618926901
SRX5694467,0.36894316200000005,0.3706546835,0.0201267037
SRX5694468,0.0437390098,-2.3043944032,-0.16178331940000001
SRX5694469,2.8072116813,1.1423035575,0.37991272070000004
SRX5694470,0.3504896517,-0.103052347,-0.037277264500000004
SRX5694471,0.4938731368,0.7289220240000001,0.3548311478
SRX5694472,-1.0423273048,0.6116949292,0.1030718915
SRX5694474,-1.1133516455,0.4839489173,-0.0312494943
SRX5694475,3.9822246189,1.2417632063,0.4373284991
SRX5694476,-1.8917423862,0.6275051285000001,0.48419750240000003
SRX5694477,-3.2978838701,-1.9812978282,-0.7107889245
SRX5694478,-1.2387967878000001,1.2842019433,0.8456941073
SRX5694479,-0.6842982794,-0.3194289869,0.344381459
SRX5694480,-1.9024387399,0.30530008340000003,0.5506100709
SRX5694481,-0.8742659659,1.896173609,0.5508957859
SRX5694482,-0.8676971076000001,0.8404006509,0.0168630616
SRX5694483,3.1138720142,1.0384592663,0.39087303290000003
SRX5694484,1.2578912247,1.0970142346,0.0445700484
SRX5694485,-5.8615160999,-0.3539751082,0.7730122446000001
SRX5694486,-1.825507613,-0.0899711735,0.2524576478
SRX5694487,0.247312621,0.9999063232000001,0.4396618196
SRX5694488,-1.918504155,0.5997875479,0.0991312743
SRX5694489,-1.0407824344,-0.9243199659,0.2002313933
SRX5694491,-3.7538499758,-1.505577599,-0.30735370970000003
SRX5694492,-2.5688918502,-2.1694297046,-0.5015458618
SRX5694493,7.6989671483,-2.4107037053,-0.9672754863
SRX5694494,-0.2715015019,1.0313762696,0.5316735566
SRX5694495,-2.4782101951,0.1493018328,0.4761598155
SRX5694496,-0.9586484332,0.0889413183,0.0169839429
SRX5694497,-2.4763199638,0.2277845625,-0.2305984282
SRX5694498,2.713649981,1.4163687746,0.3116507979
SRX5694499,0.4049998895,-0.2610163473,1.5216893711
SRX5694500,-1.008552056,1.0416514674,0.2245963553
SRX5694501,-0.5968189712,0.8253038305,0.1371741921
SRX5694502,-1.8779540312,-1.4437390797,1.1305458372000001
SRX5694503,-1.0385510857,0.5456088671,1.0538105626
SRX5694504,-2.2438005805,-0.0599126109,0.1186262654
SRX5694505,-0.9247359961,-2.2201050110000002,-1.0961085104
SRX5694506,0.3057247507,0.9205541348,1.1499602633000001
SRX5694507,-0.30003795450000004,-0.0341640243,0.10986960450000001
SRX5694508,-1.4968786807,0.1775352279,0.5247555823
SRX5694509,-0.0232541794,-0.037165568,0.28553015200000004
SRX5694510,4.1057959391,1.2500776021,0.1534864812
SRX5694511,-0.6534674403,1.1967587526,0.4048724238
SRX5694512,-3.6090070588,-1.823117968,-0.6222267499
SRX5694513,-1.470788514,0.6430054077,0.4140184986
SRX5694514,-2.2785497198,-1.7962936011,-0.7268102176
SRX5694515,-4.3087357562,-0.6016360489,0.6849445812
SRX5694516,-1.1852305287,-2.3737476416,0.7372848823
SRX5694517,-0.970952358,0.8806775788000001,0.4539067214
SRX5694518,2.7756590815,0.8945535478000001,0.32490079320000004
SRX5694519,0.6528283119,-0.0475360809,-0.12180968210000001
SRX5694520,-0.0138405794,0.1668951962,1.5449819276999999
SRX5694521,1.1163876794,0.5543902523,0.22832263900000002
SRX5694522,-2.5866704135000003,1.2977156159,0.5151084096
SRX5694523,-3.4239004786000002,1.3189338128,0.3231262352
SRX5694524,-2.4427402305,-0.6835620554,0.22258493570000001
SRX5694525,-1.6151941619999999,0.1539162652,0.27905037790000004
SRX5694526,-0.1310321763,1.5763088019,0.078736579
SRX5694527,-1.1457374765,0.7736131119,0.141757141
SRX5694528,-0.46859146160000004,-0.6124102189,-0.0217036996
SRX5694529,-2.5916487447,1.0172756607,0.35144685610000004
SRX5694530,1.6862364782,0.26326162200000003,1.3397554379
SRX5694532,-0.3784589997,-1.0673218265,-0.6558120901000001
SRX5694533,-4.9572949677,-1.4516955088,1.8194889627
SRX5694534,1.1890570835,-1.3934465484,-0.1014722777
SRX5694535,-0.5451004223,0.2706301662,1.4152471684
SRX5694536,-2.8758702633,0.8968533723000001,0.1218754201
SRX5694537,1.9356046434,0.9266485101,0.34099238190000003
SRX5694538,0.7260343376,0.649560417,0.5996398814
SRX5694539,-1.5543959953000002,0.6696037271,0.8699823852
SRX5694540,-0.7483059233,-0.8894427811000001,-0.7245664336000001
SRX5694541,-0.3168364638,1.470171538,0.3460788568
SRX5694543,-2.0841438363,-2.2731978963,0.684112421
SRX5694544,-0.1467313992,0.33608548660000004,0.1741701713
SRX5694545,-0.7339710607000001,0.8512282989000001,0.22184745760000002
SRX5694546,-0.2728582916,1.5803473885,0.3126274732
SRX5694547,2.1400762716,1.1216420823,0.3505350951
SRX5694548,0.07270869940000001,0.1681614096,0.0520217171
SRX5694550,0.0070179644,-0.020234499,-0.1795968479
SRX5694551,1.4447253484,0.5808867652,1.300507726
SRX5694552,0.4966141422,0.937099521,0.19175662170000002
SRX5694553,-2.3852428206000003,0.4273861608,0.262236693
SRX5694554,1.9303706691,-0.1297947595,-0.5225968489
SRX5694555,-3.4180816683,-1.70181367,-0.3332799081
SRX6072760,-4.9945959214,-0.2190979553,-0.1066234063
SRX6072761,-4.4451049851,-0.0408626251,-0.009596166500000001
SRX6072762,-4.7027128149,-0.5880255222,-0.0790526196
SRX6072763,-5.1973390832,-0.7766363126,0.38187602470000004
SRX6072764,-3.868133771,0.1333256296,-0.34110027670000004
SRX6072765,-5.4934603486,-0.8037733059000001,0.35312897400000004
SRX6376491,1.2963863648,0.0547123745,0.5797424133
SRX6376492,-2.3060259352,-2.9993360544,-1.33942713
SRX6376493,-2.3099906011,-2.7460272162,-1.4284988515
SRX6376494,-1.4120023485,-2.0883735666,-1.1109287256
SRX6376495,1.3286197486,0.5894204867,0.3686310324
SRX6376496,1.3491347013000001,0.0333077525,0.5269048507
SRX2723951,0.5499965265,0.9313674979000001,0.4437075254
SRX2723952,0.6752926218,1.1113884594,0.5704149586
SRX2723953,0.8064463302,1.1154834947,0.5369991293
SRX2723954,0.7862481839000001,1.599783004,1.1478756833000001
SRX2723955,1.3438253275,1.0469231939,0.0448667602
SRX2723956,0.6160305701000001,0.8871922107,0.5671756971
SRX2723957,0.0427971683,0.3707157334,0.1614554932
SRX2723958,1.0602019003,0.3964762443,-0.013684229400000001
SRX2723959,0.53037293,0.2147964779,0.1615911191
SRX2723960,-0.054889328200000004,0.6472036566,0.5863427365
SRX2723961,0.5106283121,1.3680670795,1.3011363901
SRX2723962,0.6544033156,0.5454736191,0.44244931
SRX2723963,0.8841152884,0.6258276415,-0.23870822200000003
SRX2723964,0.6741385157,1.0501833252,0.034623570400000005
SRX2723965,0.8046217393,0.5660347565,0.3199969646
SRX2723966,-0.48917359990000003,0.06809633080000001,0.1637336314
SRX2723967,0.2518903966,-0.0864908063,-0.0974010988
SRX2723968,0.2372832033,0.0183944755,-0.06633253260000001
SRX6977206,0.6753539848,-0.4704158091,-0.5603580095
SRX6977207,1.3114079207,-0.5010657649,-0.5673063791
SRX6977208,0.6228670767000001,0.5219383318,0.1286979483
SRX6977209,0.7786582997,0.5072505933,0.12319856700000001
SRX6977210,1.7437600513,0.33318612680000004,0.1668869606
SRX6977211,-0.480815154,-0.3106698164,-0.15259010380000002
SRX6977212,-0.07826597440000001,-0.2315618691,0.0602725224
SRX6977213,0.5590811284,0.5422316856,0.0923175814
SRX6977214,0.6568777438,-0.2801411473,-0.6096590518
SRX1153733,0.0042662634,0.0145093019,0.040384679
SRX1153734,-0.0042662634,-0.0145093019,-0.040384679
SRX1153735,0.19970251220000002,0.5224912487,-0.1000048731
SRX1153736,-0.8570705548,0.6453719047,-0.0182377687
SRX5204053,-0.4976882251,-0.46042589310000004,-0.28891315030000003
SRX5204054,-6.4033260486,-2.0429859854,0.039433998000000005
SRX5204055,-1.7487969862,-0.7620184659,-0.26352981940000003
SRX5204056,-6.0136818398,-1.1191599898,0.2680230091
SRX5204057,-5.0844595089,-1.3638929893,0.2771931545
SRX5204058,-5.6102203299,-1.2497206684,0.2675030988
SRX5204059,-5.2061090715,-1.6489224312,0.38510948500000003
SRX5204060,-5.1254365259,-1.7151616874000002,0.4022591183
SRX5204061,-4.2438961316,-1.683248918,0.31910439420000003
SRX5204062,-4.0223646227,-1.2056439925,0.2898968666
SRX5204063,-3.3830487927,-1.2971739847000001,0.1480809059
SRX5204064,-5.3176731793,-1.3305903225,0.043063725000000004
SRX5204065,-6.8658476233,-1.7647963386,0.2214949126
SRX5204066,-6.0670957087,-1.7048556544,0.2375757161
SRX5204067,-4.9969791105,-2.051568538,0.10827356710000001
SRX5204068,-4.3965097617,-0.9715315638,0.2286456831
SRX5204069,-3.3291236245,-0.7962534043,0.1293620735
SRX5204070,-4.0308239305,-0.8743593917,0.1015233809
SRX5204071,-5.4199134378,-1.4071898909,0.025900977300000003
SRX5204072,-7.0931720329,-1.3261972458,-0.0084411047
SRX5204073,-5.9437633821,-1.5783328855,-0.08752319160000001
SRX5204074,-4.2077828937,-1.1295565249,-0.14998926270000001
SRX5204075,-3.5227977868,-0.8481412154,0.0412438646
SRX5204076,-4.277650649,-0.9751449796,-0.0466773335
SRX5204077,-5.3771751024,-1.2071614292,-0.0868794131
SRX5204078,-4.4545740205,-1.1908181495,0.0085894929
SRX5204079,-5.2126846516,-1.1144721401,-0.018567060700000002
SRX5204080,-7.0616540719,-1.7918901745,0.0355272678
SRX5204081,-5.6008693418,-1.8017508992,-0.14513015340000002
SRX5204082,-5.7068297514,-1.5244516665,-0.1740518203
SRX5204083,-0.028444030800000002,-0.6580059274000001,0.3011034106
SRX5204084,0.29392894080000004,-0.9437803935,0.2568240081
SRX5204085,-0.030867791000000002,-0.6469008807000001,0.2176073537
SRX5204086,-0.7318959686000001,-0.2089916856,-0.0695649644
SRX5204087,-1.0593199321,-0.5118325783000001,0.27643011100000003
SRX5204088,-0.5927992474,-0.2488954424,0.0603497936
SRX5204089,0.0963805127,-0.9479954253,0.087607533
SRX5204090,-0.48842787260000003,-1.0840119147,0.0913216261
SRX5204091,0.0659609755,-1.0832916004,0.26532415800000003
SRX5204092,-2.9627245203,-1.3686416313,0.1705345391
SRX5204093,-1.7856657267,-1.1307057573,0.3225211441
SRX5204094,-2.7196408002,-1.2317242489,0.3128917021
SRX5204095,-0.36900956100000004,-0.2009455959,0.14295592270000002
SRX5204096,0.9553404227000001,0.159915307,-0.13966334160000002
SRX5204097,-0.5863308617,0.0410302889,-0.0032925811
SRX683459,-0.9926347732,-0.013928156,0.0801952651
SRX683460,1.5075628138,-0.1368357799,1.0104096684
SRX683461,1.7238000705,0.2920089473,-0.15961013970000001
SRX683462,1.4075865838000001,-0.28172726670000003,0.9908922373000001
SRX683463,-0.7311652973,-0.2780807914,0.0794148746
SRX683464,0.7913502708,-0.10800998860000001,0.8979434834000001
SRX683465,-2.7340451901,-0.45889376140000004,0.3861377004
SRX683466,0.23080055530000002,-0.1036427868,1.2033600538
SRX683467,-1.6960372994,-0.0922985832,0.26954894160000004
SRX683468,-1.5210530599,0.1629547559,0.7817928164
SRX683469,-2.3242970827000002,-0.2725049972,0.5099844118
SRX683470,-0.3187316317,-0.0300515987,1.154091223
SRX322077,0.6257130831000001,0.6681115706,-0.1133370323
SRX322078,0.32184903400000003,0.4127214493,-0.0237831136
SRX322079,1.0198705337,0.9578993192,-0.1769844632
SRX322080,0.8997596054,0.36001625,-0.0023652598
SRX322081,-2.2745177424,0.057018016500000004,0.1417380475
SRX322082,-2.4198287931999998,-0.4633942093,0.0611544907
SRX322083,1.3541382521,-0.4919427999,0.08432900630000001
SRX322084,0.1976106622,0.6098459278,-0.09368249070000001
SRX322085,-1.5517489143,-0.1179031279,0.0093534845
SRX2708592,0.1728727702,0.8912506566,1.0386732648
SRX2708593,1.556405191,1.6212433052000002,1.2993008221
SRX2708594,0.9955167909,1.5454234883,0.7911549408
SRX2708595,-0.4016271523,0.2817752759,-0.0099408411
SRX2708596,1.5626784265,-0.4163454002,0.07868816470000001
SRX2708597,-1.1610512743,0.1345701243,-0.06874732360000001
SRX2708598,-1.225510181,0.076911475,0.3964592985
SRX2708600,-1.5448313960000002,-0.13183715740000002,0.5109733348000001
SRX2708601,0.3300976889,0.3291133691,-0.3099313486
SRX2708602,-1.137384707,1.3583202756000001,-0.06540984600000001
SRX2708603,-0.5009997747,0.4554844239,-0.2666675979
SRX3073814,0.2153447487,0.2425597214,-0.10783201240000001
SRX3073815,1.4987193908,0.8407436618,0.15824388150000002
SRX3073816,2.1815258283,0.7697387058,-0.43737589990000003
SRX3073817,2.4517061668,0.27252728260000003,0.6552404767000001
SRX3073818,3.6898840223000002,0.1549336087,1.6580148005000002
SRX3073819,-0.45390232080000004,0.0880224326,0.22192684740000002
SRX3073820,1.5794638157,0.6580130352,0.3839373802
SRX3073821,2.0639692041,0.0847658346,-0.0509269895
SRX3073822,2.526225857,-0.3220532607,0.574184993
SRX3073823,4.970718547,0.6243177576,1.3968077029
SRX3073824,-0.2153447487,-0.2425597214,0.10783201240000001
SRX3073825,2.0323195216,0.9551436945,0.47557474930000004
SRX3073826,1.9424554814000001,0.8065135667000001,-0.0979839337
SRX3073827,4.3872198105999995,-0.09697521170000001,0.9298331089
SRX3073828,4.0837598189,0.2093133902,1.8507670551
SRX3073829,-1.0366859542,-0.0795486405,0.0419514728
SRX3073830,1.6135027625,0.5226295426,0.1647592964
SRX3073831,1.7318685529,-0.0972901974,-0.3415013979
SRX3073832,3.6002876099,-0.5308006938000001,0.7882840066
SRX3073833,4.0737500993,0.36607789430000004,1.4156927451999999
SRX2391456,-0.46170316370000003,-0.0223896838,0.11074358570000001
SRX2391457,-1.7329249131000002,-1.0785592328,-0.1624802583
SRX2391458,-0.1731029673,-0.39465396820000004,0.0056280402
SRX2391459,-0.6028002486,-0.4914831686,0.0412093648
SRX2391460,-0.5865093163,-0.445241031,0.040798750200000004
SRX2391461,-0.4898766626,-0.2752302312,0.0547989027
