,-0.0356090238078305,0.0356090238078305,0.1068270714234915,0.1780451190391525,0.24926316665481352,0.3204812142704745,0.3916992618861355,0.46291730950179655,0.5341353571174575,0.6053534047331185,0.6765714523487795,0.7477894999644406,0.8190075475801015,0.8902255951957625,0.9614436428114236,1.0326616904270844,1.1038797380427454,1.1750977856584064,1.2463158332740674,1.3175338808897283
thresh,-0.071218047615661,0.071218047615661,4,,,,,,,,,,,,,,,,,
unreg,2154,1918,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NtrC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RpoN,53,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NtrC and RpoN,14,27,5,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
unreg_genes,[],[],[],['yedL'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
NtrC_genes,[],['cbl'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
RpoN_genes,"['ymjE' 'zraS' 'hycB' 'zraR' 'nikR' 'rhaD' 'actP' 'hycH' 'ssnA' 'atoA'
 'hyfD' 'norW' 'focB' 'prpD' 'rtcR' 'prpC' 'dcuD' 'fdhF' 'puuP' 'hypE'
 'hyfC' 'zraP' 'xdhB' 'radD' 'aslB' 'pspA' 'norV' 'atoE' 'hycI' 'chaC'
 'pspB' 'hypA' 'xapB' 'nikE' 'hypB' 'xdhA' 'glpQ' 'atoD' 'nikB' 'yahE'
 'hycD' 'prpE' 'hyfJ' 'rpoH' 'acrD' 'ygfK' 'hypD' 'hyfB' 'rtcA' 'rtcB'
 'fhlA' 'hypF' 'hyfG']","['hyfI' 'hycG' 'hycA' 'pspC' 'ibpB' 'yhjC' 'pspG' 'nikD' 'hycE' 'prpB'
 'nikC' 'pspD' 'hypC' 'hyfF' 'hyfR' 'hycC' 'nikA' 'hyfE' 'xdhC' 'flhC'
 'flhD' 'hyfH' 'emrD' 'htpG' 'yaaU' 'pspE' 'atoB' 'hyfA' 'gnsA' 'gltK'
 'gltL' 'hycF' 'hydN' 'gltJ' 'gltI']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
NtrC and RpoN_genes,"['rutG' 'astE' 'rseB' 'patA' 'rutF' 'potG' 'rutD' 'rutC' 'rseA' 'hisQ'
 'glnQ' 'rpoE' 'yhdZ' 'hisM']","['rutE' 'yhdY' 'hisJ' 'ddpD' 'rseC' 'potH' 'potI' 'astD' 'potF' 'rseD'
 'hisP' 'astB' 'rutB' 'relA' 'ddpC' 'yhdX' 'ddpF' 'glnP' 'ddpB' 'glnH'
 'yeaH' 'argT' 'ddpA' 'astA' 'yeaG' 'astC' 'ddpX']",['rutA' 'ntrC' 'yhdW' 'glnL' 'glnA'],[],[],['amtB' 'nac'],[],[],[],[],['glnK'],[],[],[],[],[],[],[],[],[]
