,-0.10711760651271429,-0.07141173767514286,-0.03570586883757143,0.0,0.03570586883757143,0.07141173767514286,0.10711760651271429,0.14282347535028572,0.17852934418785715,0.21423521302542858,0.24994108186300001,0.28564695070057144,0.3213528195381429,0.3570586883757143,0.39276455721328574,0.42847042605085717,0.4641762948884286,0.49988216372600003,0.5355880325635715,0.5712939014011429
thresh,-0.12497054093150001,0.12497054093150001,1,,,,,,,,,,,,,,,,,
unreg,2,11,238,3417,243,8,1,1,1,0,0,0,0,0,0,0,1,0,0,0
unreg_genes,[],[],[],[],[],[],[],['borD'],['lrhA'],[],[],[],[],[],[],[],['thrA'],[],[],[]
