,PA0988
SRX7442752,0.179688592
SRX7442753,-0.179688592
SRX7442754,0.818050193
SRX7442755,0.395972596
SRX7442756,0.719154619
SRX7442757,0.8751855510000001
SRX7442758,1.096777219
SRX7442759,0.189718522
SRX7442761,0.374949864
SRX7874204,0.098672648
SRX7874205,-0.098672648
SRX7874206,-0.24335593100000003
SRX7874207,-0.33197222
SRX8639787,-0.0009659810000000001
SRX8639788,0.0009659810000000001
SRX8639789,-0.37964723100000003
SRX8639790,0.068836494
SRX8639791,0.548911055
SRX8639792,0.640305431
SRX8639793,-2.434532946
SRX8639794,-2.228566162
SRX8639795,-2.056497708
SRX8639796,-2.250393695
SRX8639797,0.88074638
SRX8639798,0.47054263700000004
SRX8639800,0.216564747
SRX1156127,-0.028312821000000002
SRX1156135,0.028312821000000002
SRX1156136,-0.1791757
SRX1156137,-0.163541451
SRX1156138,0.313356552
SRX1156140,0.132590931
ERX2195929,0.028830595
ERX2195930,-0.028830594
ERX2195931,-0.331828008
ERX2195932,-0.395918678
ERX2195933,-0.346800072
ERX2195934,-0.44916039900000004
SRX4579961,0.041618415000000006
SRX4579962,0.13495884900000002
SRX4579963,-0.176577265
SRX4579964,-0.53849765
SRX4579965,-0.322484104
SRX4579966,-0.652619999
SRX5630349,0.004151236
SRX5630350,-0.004151236
SRX5630351,-0.154651284
SRX5630352,-0.035343211
SRX1411278,-0.302730973
SRX1411287,-0.18682799700000002
SRX1411289,0.030347395000000003
SRX1411279,0.497591594
SRX1411280,-0.194860621
SRX1411281,-0.952390154
SRX1411282,-0.6365474640000001
SRX1411283,-0.958957444
SRX1411284,-0.198779282
SRX1411285,-0.510537327
SRX1411286,0.31767111600000003
SRX1411288,-0.441129156
SRX2711962,-0.074803532
SRX2711963,0.074803532
SRX2711964,0.164205987
SRX2711965,0.45445132
SRX2711966,-0.5346795950000001
SRX2711967,-1.009945866
ERX3558798,-0.14042002
ERX3558799,-0.094864707
ERX3558800,0.20007122400000002
ERX3558801,0.12108893
ERX3558802,0.204281346
ERX3558803,-0.105980422
ERX3558804,-0.099495368
ERX3558805,0.0011944430000000001
ERX3593017,-1.016295862
ERX3593018,-1.055800231
ERX3593020,0.20467901500000002
ERX3593021,-0.10557706900000001
ERX3593022,-0.09910194500000001
SRX7058492,-0.056392155000000006
SRX7058494,-0.42679204800000003
SRX7058495,-0.39975084800000005
SRX7058509,0.056392155000000006
SRX2662717,-0.275813252
SRX2662718,-0.375607568
SRX2662721,0.033852368
SRX2662722,-0.033852368
SRX8143226,-0.076578555
SRX8143227,0.076578555
SRX8143228,-0.283802192
SRX8143229,0.008795358000000001
ERX2456848,0.28469297200000004
ERX2456849,0.367812949
ERX2456850,0.458391537
ERX2456851,-0.9033901999999999
ERX2456852,-0.380890063
ERX2456853,-0.128489348
ERX2456854,0.250761799
ERX2456855,0.36744168
ERX2456856,0.316671188
ERX2456857,-0.47220214600000004
ERX2456858,-0.21229724100000003
ERX2456859,-0.25037528200000003
SRX540108,-0.392000389
SRX540109,0.392000389
SRX540110,0.5322079780000001
SRX540111,0.413538554
SRX540112,0.233123028
SRX540113,0.135866641
SRX540114,0.7083471210000001
SRX540115,0.03999498
SRX1737662,-0.49734533100000006
SRX1737664,-0.355200946
SRX1737665,-0.746588726
SRX1737667,0.0031957910000000003
SRX1737668,0.008052737
SRX1737670,-0.011248528
SRX1516139,-0.08521266
SRX1516140,0.08521266100000001
SRX1516141,-0.239178258
SRX1516142,-0.46769284600000005
SRX591667,-0.006163951
SRX591668,0.18804034800000002
SRX591669,0.946871996
SRX591670,0.187839989
SRX591671,0.9391120040000001
SRX591675,0.006163951
SRX591676,0.88164813
SRX591677,0.87385852
SRX591678,-0.30712425200000004
SRX591679,-0.13092451100000002
SRX2520351,-0.28994368200000004
SRX2520352,-0.378261373
SRX2520353,-1.050762049
SRX2520354,-0.775674692
SRX2520355,0.12439883400000001
SRX2520356,0.476393559
SRX2520357,0.067412662
SRX2520358,-0.6293564500000001
SRX2520359,-0.677607301
SRX2520360,-1.011075715
SRX2652927,0.5204042990000001
SRX2652931,0.09227037
SRX2652933,0.09831315800000001
SRX2652935,0.043774773
SRX2652937,-0.142087931
SRX2940624,-0.9125239770000001
SRX2940626,-1.20952949
SRX2940627,-0.023258906000000003
SRX2940628,0.065133008
SRX2940629,-0.041874103
SRX3763712,-0.006129348000000001
SRX3763714,0.006129348000000001
SRX3763715,0.855287592
SRX3763716,1.240505405
SRX3763717,1.124569961
ERX2259197,0.8421717270000001
ERX2259198,0.706099715
ERX2259199,0.010598971
ERX2259200,-0.010598971
SRX6976948,-0.21004403500000002
SRX6976949,0.056275818000000005
SRX6976950,0.153768216
SRX6976951,0.000258541
SRX6976952,0.152123954
SRX6976953,0.11978508600000001
SRX4342817,0.38995829
SRX4342818,0.35484805
SRX4342819,0.083966967
SRX4342820,0.047945384
SRX4342821,-0.792751724
SRX4342822,0.7775399390000001
ERX2300159,-0.115125313
ERX2300160,0.115125314
ERX2300161,-0.187243497
ERX2300162,-0.510696553
ERX2300163,0.369767194
ERX2300164,0.5171616720000001
ERX2300165,-0.487138557
ERX2300166,0.21171234700000002
ERX2300167,0.165929608
ERX2300168,0.5111864030000001
ERX2300169,-0.41019903
ERX2300170,-0.141618296
ERX2068556,0.197927247
ERX2068557,-0.023880511
ERX2068558,0.07168951200000001
ERX2068559,-0.20572557100000002
ERX2068560,-0.05984923600000001
ERX2068561,0.265574808
SRX6747256,0.200351615
SRX6747257,-0.021741747000000002
SRX6747258,-0.299592071
SRX6747259,0.093463981
SRX6747260,0.027518221000000002
SRX6747265,-0.551520475
SRX6747266,-0.42349113800000004
SRX6747268,0.08606556400000001
SRX6747269,0.090995345
SRX6747953,-0.04953305
SRX6747954,-0.0065153450000000005
SRX6747955,0.056048396
SRX6747957,-0.5877224510000001
SRX6747958,-0.43557560100000003
SRX7747527,0.07647488100000001
SRX7747528,0.17763984800000002
SRX7747537,0.255621001
SRX7747538,-0.091034528
SRX7747540,0.091034527
ERX2813653,-0.07450403300000001
ERX2813654,0.07450403300000001
ERX2813656,0.040709216
ERX2813657,0.09831880400000001
ERX2813658,0.194488463
Paeru_0017,0.511532306
Paeru_0018,0.6106305830000001
Paeru_0019,0.494205912
Paeru_0020,0.187674003
Paeru_0033,0.722168657
Paeru_0034,0.8030900670000001
Paeru_0035,0.7267453060000001
Paeru_0036,0.5051517050000001
Paeru_0037,0.541220467
Paeru_0038,0.602050743
Paeru_0039,-0.131700113
Paeru_0040,-0.00043998800000000004
Paeru_0041,-0.098761416
Paeru_0042,0.33611931
Paeru_0043,-0.16523004300000002
Paeru_0044,-2.66682774
Paeru_0045,-1.77885442
Paeru_0046,0.113274937
Paeru_0047,0.8490362850000001
Paeru_0048,0.419258569
Paeru_0049,0.250568996
Paeru_0050,1.146541469
Paeru_0051,1.046222205
Paeru_0052,-1.2321769
Paeru_0053,-0.741523068
Paeru_0056,-0.66460165
Paeru_0057,-0.667316821
Paeru_0058,-0.08519713
Paeru_0059,-0.056238721000000005
Paeru_0060,0.05112648
Paeru_0061,-0.12946829
Paeru_0062,-0.45874646
Paeru_0063,0.24765594400000002
Paeru_0064,0.28048272300000004
Paeru_0065,0.477464239
Paeru_0066,0.580102243
Paeru_0068,-0.141377147
Paeru_0069,0.429401054
Paeru_0070,0.5760665730000001
Paeru_0071,0.40287995400000004
Paeru_0072,0.13198765
Paeru_0073,0.5289925120000001
Paeru_0074,0.9658655820000001
Paeru_0075,0.132560313
Paeru_0077,-0.728050843
Paeru_0106,0.764944978
Paeru_0107,0.6608892310000001
Paeru_0111,0.560809218
Paeru_0112,0.274683414
Paeru_0131,0.38111508600000005
Paeru_0132,0.309785221
Paeru_0133,-0.016406689000000002
Paeru_0134,-0.140355163
Paeru_0135,-0.536599736
Paeru_0136,-0.31612916900000004
Paeru_0137,0.224298084
Paeru_0138,0.308101828
Paeru_0161,0.9454477280000001
Paeru_0162,0.58486212
Paeru_0166,0.8113731660000001
Paeru_0167,0.853430211
Paeru_0220,-1.192475239
Paeru_0221,-0.995981921
Paeru_0258,-1.648807781
Paeru_0259,-1.443072653
Paeru_0260,-0.46764264
Paeru_0261,-1.373374766
Paeru_0262,-1.050212899
Paeru_0263,-0.659676699
Paeru_0264,-0.79848211
Paeru_0265,0.191431233
Paeru_0266,-1.034751097
Paeru_0267,-0.770107493
Paeru_0268,-0.304828775
Paeru_0269,-1.325087893
Paeru_0270,-0.752572687
Paeru_0271,-1.102812159
Paeru_0282,0.08438472200000001
Paeru_0283,-0.985332156
Paeru_0284,-0.466386077
Paeru_0285,0.061842430000000004
Paeru_0286,-0.14187717
Paeru_0287,-0.49466858300000005
SRX6923929,0.804763015
SRX6923930,0.313401136
SRX6923932,-0.061742879
SRX6923933,-0.12076450400000001
SRX6923934,-0.039177171000000004
SRX6923935,0.159941676
SRX7940213,0.123288883
SRX7940214,0.115662569
SRX7940215,-0.238951453
SRX7940216,-1.084634455
SRX7940217,-0.9102517980000001
SRX3169722,-0.128044092
SRX3169723,-0.32010950400000004
SRX3169725,-0.060174808
SRX3169726,0.018823664
SRX3169728,0.041351144
SRX6853212,0.19230519999999998
