,-0.03394506666666667,-0.016972533333333335,0.0,0.016972533333333338,0.03394506666666667,0.0509176,0.06789013333333335,0.08486266666666667,0.10183520000000001,0.11880773333333336,0.13578026666666668,0.15275280000000002,0.16972533333333337,0.18669786666666668,0.20367040000000003,0.22064293333333337,0.2376154666666667,0.254588,0.27156053333333335,0.28853306666666667
thresh,-0.0254588,0.0254588,1,,,,,,,,,,,,,,,,,
unreg,20,760,4167,432,103,49,22,8,6,0,1,2,2,0,0,0,0,0,0,0
unreg_genes,"['PA4392' 'PA0521' 'PA4173' 'PA3389' 'PA2021' 'PA2145' 'soxG' 'PA5384'
 'PA1883' 'PA2501' 'PA2033' 'PA4648' 'PA4636a' 'PA1825' 'PA5537' 'PA1921'
 'PA0712' 'PA1209' 'PA0111' 'cdhB']",[],[],[],"['nalD' 'PA4187' 'PA2746a' 'cyoD' 'PA0671' 'PA0987' 'PA1466' 'PA5407'
 'PA0975' 'PA0952' 'PA5405' 'PA0224' 'PA0751' 'PA3573' 'PA4871' 'lipC'
 'PA4517' 'PA2746' 'PA3359' 'PA3605' 'PA2551' 'PA1700' 'PA2178' 'PA1598'
 'PA2712' 'PA4540' 'PA0205' 'PA1253' 'PA2266' 'PA2377' 'PA4634' 'PA1261'
 'PA3258' 'algK' 'PA4804' 'PA2771' 'PA3897' 'PA3341' 'PA0573' 'PA0821'
 'PA3422' 'gbcB' 'mdcA' 'PA1567' 'PA3037' 'PA1873' 'PA1932' 'PA0884'
 'PA1951' 'PA4313' 'PA5246' 'PA0702' 'PA5219' 'fecA' 'antB' 'PA2268'
 'PA0220' 'PA3711' 'PA3298' 'PA0434' 'PA2157' 'PA2070' 'pfeA' 'PA4821'
 'PA2804' 'hpcG' 'oprP' 'lldP' 'PA5396' 'PA4186' 'PA4100' 'PA0324'
 'PA1874' 'nalC' 'PA2187' 'PA0976' 'PA4218' 'PA0138' 'PA3036' 'PA0813'
 'PA1153' 'PA1108' 'PA0444' 'PA2914' 'PA2636' 'PA1037' 'PA1833a' 'glyA1'
 'hpaC' 'PA3532' 'PA0439' 'PA4653' 'PA4179' 'PA1399' 'PA1952' 'PA1953'
 'pvdE' 'PA2761' 'PA0532' 'PA2838' 'PA1233' 'braZ' 'PA1491']","['PA4350' 'PA2635' 'pslN' 'PA4089' 'PA1879' 'PA3851' 'alg8' 'PA5548'
 'betC' 'PA0912' 'PA0811' 'PA3467' 'PA0790' 'PA2500' 'PA3325' 'PA2455'
 'PA2524' 'fpvB' 'PA0144' 'PA0498' 'PA4098' 'PA1577' 'PA2563' 'PA0483'
 'PA3051' 'kdpA' 'PA2284' 'PA2689' 'PA2678' 'PA5468' 'PA2286' 'PA0688'
 'fepG' 'potA' 'PA1970' 'PA2803' 'PA3016' 'PA0240' 'PA4586' 'PA3137'
 'PA4635' 'cupC1' 'PA0334' 'PA1332' 'PA0812' 'PA0251' 'PA3122' 'PA0214'
 'PA0875']","['PA1251' 'PA0809' 'PA1854' 'PA3497' 'PA0914' 'PA4873' 'PA4149' 'opmD'
 'PA0033' 'PA1501' 'PA1837a' 'PA2878' 'PA0989' 'PA0824' 'PA4990' 'PA1824'
 'nrdG' 'PA1112a' 'PA1347' 'PA1154' 'PA2768' 'PA0842']",['PA0202' 'PA2441' 'PA1938' 'PA4128' 'PA3993' 'PA5566' 'pyrQ' 'PA1933'],['PA2919' 'PA2319' 'PA4382' 'PA2763a' 'algG' 'PA2287'],[],['PA4351'],['PA0823' 'PA2458'],['PA3865a' 'PA4637a'],[],[],[],[],[],[],[]
