,PN96_RS10720
SBRG_BHIN_Growth_Late_1,-2.37971561
SBRG_BHIN_Growth_Late_2,-1.515660981
SBRG_BHIN_Growth_Mid_1,-2.770624946
SBRG_BHIN_Growth_Mid_2,-2.242186041
SBRG_BHIN_Growth_Stat_1,-4.856905694999999
SBRG_BHIN_Growth_Stat_2,-5.287346541999999
SBRG_LBv2_Growth_Late_1,-0.6194105949999997
SBRG_LBv2_Growth_Late_2,-0.776350935
SBRG_LBv2_Growth_Mid_1,0.0986274050000002
SBRG_LBv2_Growth_Mid_2,-0.0986274050000002
SBRG_LBv2_Growth_Stat_1,-5.332413524
SBRG_LBv2_Growth_Stat_2,-4.529101514
SBRG_MHB_Rich_Mid_1,0.063959015
SBRG_MHB_Rich_Mid_2,0.6638276250000015
SBRG_NBO_Rich_Mid_1,-0.1844488650000002
SBRG_NBO_Rich_Mid_2,-0.2201711549999991
SBRG_M9Na_Arabinose_Mid_1,2.650379936
SBRG_M9Na_Arabinose_Mid_2,0.0054467340000003
SBRG_M9Na_Galactose_Mid_1,0.9951899680000008
SBRG_M9Na_Galactose_Mid_2,1.329570352000001
SBRG_M9Na_GlcNAcGrowth_Late_1,-0.232700563999999
SBRG_M9Na_GlcNAcGrowth_Late_2,-1.1945292879999991
SBRG_M9Na_GlcNAcGrowth_Mid_1,-0.6315987539999997
SBRG_M9Na_GlcNAcGrowth_Mid_2,-0.4717254299999993
SBRG_M9Na_GlcNAcGrowth_Stat_1,-1.4580116939999996
SBRG_M9Na_GlcNAcGrowth_Stat_2,-1.357110829999999
SBRG_M9Na_GlcNAc_Mid_1,-0.9974753659999988
SBRG_M9Na_GlcNAc_Mid_2,-0.4649755309999994
SBRG_M9Na_Gluconate_Mid_1,2.370412333000001
SBRG_M9Na_Gluconate_Mid_2,0.190096071000001
SBRG_M9Na_Glucosamine_Mid_1,1.0367659490000012
SBRG_M9Na_Glucosamine_Mid_2,0.4629189900000003
SBRG_M9Na_Glycerol_Mid_1,2.920557752000001
SBRG_M9Na_Glycerol_Mid_2,2.5854847760000013
SBRG_M9Na_Maltose_Mid_1,0.0617117960000008
SBRG_M9Na_Maltose_Mid_2,-1.0600694849999996
SBRG_M9Na_Mannitol_Mid_1,2.1819694530000007
SBRG_M9Na_Mannitol_Mid_2,1.447497428000001
SBRG_M9Na_Trehalose_Mid_1,-0.3123916159999993
SBRG_M9Na_Trehalose_Mid_2,1.1447731920000006
SBRG_M9Na_ethanol_Mid_1,-0.7096968329999989
SBRG_M9Na_ethanol_Mid_2,-0.1925084899999989
SBRG_M9Na_fructose_Mid_1,0.4341363340000006
SBRG_M9Na_fructose_Mid_2,-0.5421584299999989
SBRG_M9Na_fumarate_Mid_1,5.150833386
SBRG_M9Na_fumarate_Mid_2,4.452304136
SBRG_M9Na_glucoseGrowth_Late_1,-0.6556596269999995
SBRG_M9Na_glucoseGrowth_Late_2,-0.4720168279999992
SBRG_M9Na_glucoseGrowth_Mid_1,-0.2914367879999995
SBRG_M9Na_glucoseGrowth_Mid_2,0.2914367880000004
SBRG_M9Na_glucoseGrowth_Stat_1,0.0754177170000005
SBRG_M9Na_glucoseGrowth_Stat_2,-0.4173368849999992
SBRG_M9Na_ribose_Mid_1,0.7139526210000007
