,BSU00140
M9exp_1,11.5877
M9exp_2,11.3248
M9exp_3,11.0598
M9tran_1,10.7807
M9tran_2,10.8179
M9tran_3,10.9856
M9stat_1,8.975
M9stat_2,8.6717
M9stat_3,8.3095
MG-0.1_1,11.4198
MG-0.1_2,10.5354
MG-0.1_3,11.9566
MG-0.2_2,11.2496
MG-0.2_3,11.4909
MG+5_1,11.2525
MG+5_2,11.2189
MG+5_3,11.2733
MG+10_1,11.6537
MG+10_2,11.4139
MG+10_3,10.5654
MG+15_1,10.8855
MG+15_2,12.5926
MG+15_3,11.8811
MG+25_1,11.5164
MG+25_2,11.3632
MG+25_3,11.8142
MG+45_1,11.4092
MG+45_2,11.0191
MG+45_3,12.1124
MG+60_2,11.4576
MG+60_3,11.3673
MG+90_2,11.0621
MG+90_3,11.6396
MG+120_1,10.3362
MG+120_2,11.1169
MG+120_3,10.8295
MG+150_1,11.2459
MG+150_3,11.0857
GM-0.1_1,11.1254
GM-0.1_2,11.4309
GM-0.1_3,11.1126
GM-0.2_1,11.1217
GM-0.2_2,11.8117
GM-0.2_3,11.1577
GM+5_1,11.1114
GM+5_2,11.4552
GM+5_3,11.3563
GM+10_2,11.3847
GM+10_3,10.3962
GM+15_1,11.3627
GM+15_2,11.331
GM+15_3,11.0713
GM+25_1,11.5866
GM+25_2,11.3957
GM+25_3,11.0607
GM+45_1,11.7238
GM+45_2,10.7154
GM+45_3,10.5936
GM+60_1,11.6348
GM+60_2,10.5857
GM+60_3,10.8413
GM+90_1,11.6484
GM+90_2,11.5322
GM+90_3,11.291
GM+120_1,10.6663
GM+120_3,11.3296
GM+150_1,10.8658
GM+150_2,10.3884
GM+150_3,11.4469
BT_1,9.6935
BT_2,9.2432
B36_1,10.3683
B36_2,10.3353
B60_1,10.2305
B60_2,10.3774
S0_1,11.0984
S0_2,11.1187
S0_3,11.0444
S1_1,10.9913
S1_2,11.0334
S1_3,11.0127
S2_1,10.1543
S2_2,9.8101
S2_3,9.5154
S3_1,10.2724
S3_2,10.0528
S4_1,9.8797
S4_2,9.7002
S4_3,9.356
S5_1,9.4031
S5_2,9.2427
S5_3,9.4449
S6_1,8.8762
S6_2,7.6217
S6_3,8.908999999999997
S6/t_1,9.1184
S6/t_2,7.6984
S6_4,9.1201
S6_5,9.4096
S6_6,9.3983
S7_4,9.8435
S7_5,9.7549
S7_6,9.9397
S8_4,9.634
S8_5,9.6407
G135_1,12.4163
G135_3,11.041
G150_1,12.0443
G150_2,12.1445
G150_3,12.2168
G180_1,12.3487
G180_2,12.7165
G180_3,11.800999999999998
T-5.40H_1,11.6019
T-4.40H_1,11.6231
T-3.40H_1,11.3418
T-2.40H_1,10.9305
T-1.40H_1,10.8524
T-1.10H_1,11.1124
T-0.40H_1,11.0819
T0.0H_1,10.8228
T0.30H_1,9.7371
T1.0H_1,9.6201
T1.30H_1,9.184
T2.0H_1,9.3156
T2.30H_1,9.8092
T3.0H_1,9.4772
T3.30H_1,9.736
T4.0H_1,9.5885
