,-0.10406465913333332,-0.08672054927777777,-0.06937643942222221,-0.05203232956666666,-0.03468821971111111,-0.017344109855555553,0.0,0.017344109855555553,0.03468821971111111,0.052032329566666674,0.06937643942222221,0.08672054927777775,0.10406465913333332,0.12140876898888889,0.13875287884444443,0.15609698869999997,0.17344109855555553,0.1907852084111111,0.20812931826666667,0.22547342812222218
thresh,-0.07804849435,0.07804849435,1,,,,,,,,,,,,,,,,,
unreg,1,2,3,10,68,912,3937,857,94,10,2,4,1,1,1,1,0,1,1,0
unreg_genes,['PSPTO_RS19265'],['PSPTO_RS21610' 'PSPTO_RS24375'],[],[],[],[],[],[],[],[],[],['PSPTO_RS18225' 'PSPTO_RS12165' 'PSPTO_2407' 'PSPTO_3934'],['PSPTO_RS11325'],['pcaB'],['pcaC'],['pcaK'],[],['pcaH'],['pcaG'],[]
