,A,Fnr,NarL
SRX2391465,0.40974332350000003,0.14022645620000002,0.0362442179
SRX2391466,0.1160388752,0.11782350750000001,0.0182376896
SRX2391467,-0.0039747956,-0.014069373100000001,-0.00043602200000000005
SRX2391468,0.1865168657,-0.0315630531,0.0665312611
SRX2391469,0.5862620239,-0.0141549879,-0.057538842300000004
SRX2391470,0.148149941,-0.1106713146,0.164669164
SRX2391471,0.008933829400000001,-0.2344536919,0.012752025600000001
SRX2391472,0.7574502036,-0.0826404376,0.10650203870000001
SRX2391473,-0.026001837400000002,-0.0256008087,-0.1344711113
SRX2391474,0.4098857085,0.0782023473,-0.0234104083
SRX2391475,0.0243869191,-0.061452792000000006,0.1155470234
SRX2391476,0.6341251298,-0.1692250595,0.1907248333
SRX2391477,0.1977884684,-0.041461468200000004,0.1370135902
SRX2391478,-0.6912570992,-0.1137485844,0.1090688742
SRX2391479,0.3494988785,-0.0317671671,0.1568457091
SRX2391480,0.1731630837,0.1322023543,0.0821505596
SRX2391481,-0.2479715312,0.1073992975,0.0617843458
SRX2391482,-0.1093916592,0.1209936897,-0.0327660216
SRX2391483,0.42371951820000003,0.0865760295,0.0576043545
SRX2391484,0.4254262735,0.0869610324,-0.1018990825
SRX2391485,0.5077196946,0.14327588460000001,-0.1296229603
SRX2391486,0.4052000726,0.2261574416,-0.0031785693
SRX2391487,0.6756161769,0.20080978970000002,0.1120271981
SRX2391488,0.1547432518,0.16720264440000002,0.1554664126
SRX2391489,-0.059245113,0.105850789,0.0869716888
SRX2391490,0.0343496237,0.09419939840000001,0.0395658513
SRX2391491,0.259221657,0.1618353592,0.1620586929
SRX2391492,0.2053273403,0.16753480240000002,0.0175127079
SRX2391493,0.7837214198,0.2065221516,0.0092416341
SRX2391494,0.2496901711,0.16651981030000002,0.1139285237
SRX2391495,0.0039747956,0.014069373100000001,0.00043602200000000005
SRX2391496,0.1674968846,0.0089584777,0.0219017582
SRX2391497,0.0570749799,-0.0235427967,-0.0127370664
SRX2391498,-0.1173460691,-0.2587817019,-0.0649560279
SRX2391499,0.7425151758,-0.24644766410000002,0.029570828700000003
SRX2391500,0.0462794262,-0.09211287180000001,0.11365745490000001
SRX2391501,-0.0520041113,0.017315400800000002,0.0553188192
SRX2391502,-0.0170588337,0.10647242130000001,-0.030395658500000002
SRX2391503,-0.14586797640000002,-0.0916118039,0.0906059725
SRX2391505,0.1669278576,-0.0331110313,0.1483538805
SRX2391506,0.0924230409,-0.0461462572,0.10071487820000001
SRX2391507,0.6197992813000001,0.1472780603,0.20215588180000002
SRX2391508,-0.7986187826000001,-0.0815733439,-0.08376810380000001
SRX2391510,0.05887041,0.1628644928,0.0862120646
SRX2391512,-0.3450499204,0.0778987927,0.0241249348
SRX2391513,-0.1870072009,0.0352389719,0.0850111279
SRX2391514,0.1287840275,0.0666002566,0.060204776200000004
SRX5632598,5.6522969664,-0.21927705500000003,0.7284092859
SRX5632599,2.9708981583,0.0068389657000000005,0.4246301596
SRX5632600,2.5978870002,-0.39919583750000004,1.0373981939
SRX5632601,0.8207440347,-0.15292812990000001,1.2576795023
SRX5632602,0.8375412046,-0.5413516662,1.4009456965
SRX5632603,3.6249922276,-0.5255719177,1.2853268692
SRX5632604,2.6507435913,-0.4380107324,1.3244833698
SRX5632605,3.2309349372,-0.6924116879000001,1.3857240534
SRX5632606,1.2790122479,-0.023623925,0.7652728165
SRX5632607,3.1447687028,-0.2769247087,0.500861994
SRX5632608,0.0816755863,0.022569228400000002,-0.3044582545
SRX5632609,0.0935660581,-0.0149231714,0.30226830450000003
SRX5632610,-0.8280752320000001,-0.059067987700000005,0.1665464679
SRX5632611,-0.1752416444,-0.007646057,0.00218995
SRX5632612,-0.1163785105,-0.3998425611,0.1625546682
SRX5632613,0.11688792290000001,-0.2961707172,-0.0420865568
SRX5632614,0.5312663510000001,-0.0197029371,0.2689682221
SRX5632615,-1.2812535599000001,-0.2057315476,0.382244295
ERX2874132,0.6591782639,0.0648785776,0.5979051968
ERX2874133,0.3722820001,0.1318960147,-0.0199559407
ERX2874134,-0.3789336573,-0.18930506100000002,1.2818083355
ERX2874135,-0.1992554248,0.048734282000000004,1.0522916616
ERX2874136,-0.5926388521,-0.1222527779,1.0320046949
ERX2874137,-0.4554508396,0.2651479138,0.7609959868
ERX2874138,-0.9638154748000001,-0.18178306500000002,0.5856344474
ERX2874139,0.1085685498,-0.0481881923,0.2921182026
ERX2874140,0.1342207515,0.0035004484000000003,0.0626236352
ERX2874141,-0.1342207515,-0.0035004484000000003,-0.0626236352
ERX2874142,-0.9435219264,0.2884841145,0.5306601487
ERX2874143,-0.5598499935,0.6061379563,0.0063539721
ERX2874144,0.2497841939,-0.6059054221,0.25629960960000003
ERX2874145,0.8782493391,-0.4301566023,-0.2211240432
ERX2874146,0.5441251235,-0.2255559323,0.7782545998
ERX2874147,0.9300828491,-0.1661942998,0.4418493845
SRX1300292,0.1133556117,0.0654297724,-0.2558356651
SRX1300293,-0.1133556117,-0.0654297724,0.2558356651
SRX1300299,0.860333007,0.0394489063,0.0252704775
SRX1300300,1.044608855,0.2651847274,0.0533145967
SRX1300304,-0.5498497709,-0.1274267449,0.35173000730000004
SRX1300305,0.24437598400000002,-0.0156335277,0.187345971
SRX1300306,0.7443682342,-0.0681908374,0.3538666499
SRX1300310,1.9172955474000002,-0.3039509496,0.8789809757
SRX1300311,0.2240208283,-0.18626809560000002,0.7735650338000001
SRX7291195,1.9572283569,-0.0019092608000000001,-0.17239399390000001
SRX7291196,1.8145153954,0.0184901467,-0.039473231000000004
SRX7291197,1.801088352,0.0880267361,-0.16596388850000002
SRX7291198,0.11091716110000001,0.0063945471,0.15780662110000002
SRX7291199,-0.012122763,-0.0357761938,-0.0722310566
SRX7291200,-0.0987943981,0.0293816467,-0.0855755645
SRX7291201,2.0293447056,0.0098731567,-0.1654629797
SRX7291202,1.9598295692,-0.1897870955,-0.258966122
SRX7291203,2.2977296581,-0.0409235603,-0.20104031860000002
SRX7291204,-0.19915706260000002,-0.0254851513,-0.0865105382
SRX7291205,0.0109841081,0.0355440585,0.07553486050000001
SRX7291206,0.3074990158,0.0057575253,0.061852098800000005
SRX2436955,0.1462223036,-7.3552758056,-0.0888399111
SRX2436956,1.5908426469,0.7139563072,0.7065790823
SRX2436957,1.5257413666000001,0.9185294265,0.7386335782
SRX2436958,0.5638043593000001,0.7798311562,0.8138956489
SRX2436959,0.9082447829,0.0845328856,-0.0839775374
SRX2436960,-1.57849181,0.196271321,0.7062556104000001
SRX2436961,-0.2160722968,-0.21254939720000002,0.6953554794
SRX2436962,-1.2919584519,0.45666608210000004,1.6437094670999999
SRX2436963,0.7320941736000001,0.0023046192,-0.043374079
SRX2436964,-1.5345200384000002,0.030882746500000002,0.3553058173
SRX2436965,0.6977854682,0.9365946801,-0.3280518362
SRX2436966,-0.46977946270000004,0.39447972600000003,0.4331012071
SRX2436967,-0.4312281982,-0.2747681118,0.6206496690000001
SRX2436969,0.3522174712,0.1197434681,-0.29263095580000004
SRX2436970,-0.37936216,0.4314267907,0.5051565148
SRX2436971,0.5275778814000001,-0.2345901954,0.6962143766000001
SRX2437029,-0.8370519577000001,0.456708999,1.6755633808
SRX2437030,0.5574783046,-7.8525940196,0.1400424825
SRX2437031,-0.5017539871,0.2973060844,0.6123452586
SRX2437032,0.0147205701,0.3124097697,0.7063927401
SRX2437033,-0.5141111975,-0.1751172912,-0.4659502613
SRX2437034,0.5094364205,0.9036193136,-0.38384030410000003
SRX2437035,1.6578286958000001,-7.5369515417,-0.1033873485
SRX2437036,1.804599583,-7.0361766568,-0.010538875100000001
SRX2437037,-2.1635464994999998,-0.0131986588,0.5218018408
SRX2437038,-0.6079700299,0.1964461357,0.6081714487000001
SRX2437039,-0.1917972845,0.1707039968,0.0180629813
SRX2437040,1.9855735001,-7.7499151628,0.046942355500000005
SRX2437041,0.100073535,-7.0926670476,-0.0829499602
SRX2437042,-0.3371060789,-0.22741367480000002,-0.2819431939
SRX2437043,-2.578477259,-0.0619256138,0.5324068082
SRX2437044,-0.4625084498,-0.5844698577,-0.16892495270000002
SRX4705203,-0.5925889996,1.2617788521,0.5762343186000001
SRX4705204,2.6835188098,0.013602002200000001,1.2983206766
SRX4705205,-0.14415094280000001,-0.011886655900000001,0.7465112118
SRX4705206,-0.8488082206,0.0928465604,0.8942923287000001
SRX4705207,-2.0678753421,1.4522089644,0.25686588790000003
SRX4705208,-2.9648000738,1.4799556311,0.5486288687
SRX4705209,-2.1246884609,1.2878835212,0.3260326055
SRX4705210,-2.1245819568,0.5038059594000001,0.7897283174
SRX4705211,-1.9776856282000002,0.360903352,0.49558195120000004
SRX4705212,-2.1036851009,0.5015165093,0.4566782632
SRX4705213,0.9590208191,-0.2848580515,0.1724557368
SRX4705214,0.2636442162,-0.061697307900000005,-0.030635029900000003
SRX4705215,-0.3587778796,0.1678169173,-0.0722359716
SRX4705216,0.2674171785,-0.3500729039,0.0013491506000000001
SRX4705217,0.13446320180000002,0.2581440398,-0.26139924600000003
SRX4705218,-1.2657675359,0.2706673062,0.19046536020000002
SRX4705219,-0.4867085365,0.4075951256,0.7234735221
SRX4705220,-1.0621627264,0.4723477928,0.8461263958
SRX4705221,0.11209010450000001,0.0966315491,0.9141561881
SRX4705222,-1.11055417,0.4559032226,0.664258193
SRX4705223,-0.0732962771,1.3849591353,0.7452993698
SRX4705224,-0.3256456212,1.4019401177,0.5785401985
SRX4705225,1.7768678997,0.032233089300000003,0.4802957195
SRX4705226,1.3384854171,-0.0453090219,0.49381386400000005
SRX4705227,0.09274241650000001,0.0014162464,0.5898432175
SRX4705228,0.2358194533,0.2852736966,0.9554701996
SRX4705229,-0.12812568,0.2818975743,0.7713469477
SRX4705230,-1.0828547435,0.9043918405,0.657317507
SRX4705231,-0.41473365430000003,0.2892210988,0.8135768659
SRX4705232,-0.8222987458000001,0.2841031,0.8840772914
SRX4705233,0.38167140450000003,-0.4692650607,0.2345764287
SRX4705234,0.0521560692,0.359532976,0.6899307175
SRX4705235,-1.3841128404,1.0300605526,0.4485482959
SRX4705236,0.7885587926000001,0.06453909170000001,0.478671245
SRX4705237,-1.1892677557,1.0883072748,0.1767654194
SRX4705238,-1.9589259072,0.9656259972000001,0.4141056352
SRX2038319,-0.5855683169,0.1288576417,0.3706986647
SRX2038320,1.3444061724,-0.0383819357,0.39092617890000003
SRX2038321,-0.06322688530000001,0.1318576497,0.5842403459000001
SRX2038322,0.1659443867,0.019056687000000003,0.5959497501000001
SRX2038323,1.2037685269,-0.0419896674,-0.8026795525
SRX2038324,0.0059245701,0.23862317660000001,-1.1079643948
SRX2038325,1.3806468661,0.1611058857,0.7774519143
SRX2038326,2.451362529,0.4581252995,0.3939165264
SRX2038327,-0.45053362490000004,0.3172238424,0.243656734
SRX2038328,0.058071557600000004,0.1383090976,0.5492736877000001
SRX2038329,-0.2137061103,-0.3716839181,-0.7256898118
SRX2038330,0.0494859303,-0.2415756215,-0.1402465632
SRX2038331,-1.5156288624,-0.15906388330000001,-0.3618465671
SRX2038332,1.6880334874,0.007812727200000001,0.6184222671
SRX2038334,2.7673218168,-0.12566082550000002,-0.6088164535
SRX2038335,1.0707782067,0.0504878854,-0.4372946351
SRX2038336,2.3031627944,0.5392612067,0.21005723110000002
SRX2038337,-0.15140133190000002,-0.1771450645,0.3298116539
SRX2038338,1.1954098842,-0.0641102801,-0.147708369
SRX2038339,-0.5879209646,0.4335230942,0.1776874777
SRX2038340,2.7786999648,-0.1511554798,-0.6758762535
SRX2038341,1.7683299551,-0.0774772219,-0.3830104012
SRX2038342,1.2032874528,-0.1502114202,-0.6258374279000001
SRX2038343,1.7022288689,0.1315080696,-0.8211100075000001
SRX2038344,-0.09930138320000001,-0.0719380109,-1.323253442
SRX2038345,0.5136607344,0.12563758,-0.9410560172
SRX2038346,0.0412481359,0.9592729955,0.0507837041
SRX2038347,-0.7131302926,0.8334966567000001,-0.36151505040000004
SRX2038348,-0.8577421499000001,1.0963381317,0.015682493000000002
SRX2038349,1.3267240149,-0.09922067500000001,-0.8430240657
SRX2038350,1.4203126780000002,-0.1683037611,-0.7095500967
SRX2038351,1.5931081061999999,0.12045115120000001,-0.9011111180000001
SRX2038352,0.6002727246,-0.10618114270000001,-0.9978276163
SRX2038353,3.221180963,-0.4606796238,-0.5477391271000001
SRX2038354,3.1293558085,-0.2463820843,-0.3795001022
SRX2038355,0.8126026900000001,0.3616560525,-0.8229495654000001
SRX2038356,2.9663604777,-1.0284903831,-0.49900804390000003
SRX2038357,-0.6098415674000001,-0.0647473615,-0.2229902957
SRX2038358,1.6564829387,-0.0761053958,-1.050438918
SRX2038359,2.0302632404,-0.09697300660000001,-0.9253455741000001
SRX2038360,1.5377921162,-0.2615945059,-1.143631335
SRX2038361,-0.21670103940000002,-0.162388314,-0.6899662739
SRX2038362,-1.6152090124,0.06995235600000001,-0.431709809
SRX2038363,-1.1942849705,0.16927389210000002,-0.8646589433
SRX2038364,0.3187257919,-0.21989089520000002,-0.45853898340000004
SRX2038365,-0.3367429354,0.8976741623000001,-0.2640806834
SRX2038366,0.4044408641,0.7015805322,-0.5786324041
SRX2038367,0.2165895308,0.8552512050000001,-0.680639905
SRX2038368,0.2599685077,-0.3455777802,-0.9313440660000001
SRX2038369,-0.7650684781,-0.3496650475,-0.8045448596
SRX2038370,-1.3315590699,-0.3209950742,-0.9736267228000001
SRX2038371,-2.6780123803,0.10337487640000001,-1.7514730810999999
SRX2038372,-0.5515667155,-0.1810282464,-0.9426322646
SRX2038373,-1.2681630314,-0.1042635281,-0.9324803580000001
SRX2038374,-1.4117494172,0.17177478340000002,-1.1485021186
SRX2038375,-0.3270136976,-0.3989806461,-0.5130261229
ERX530520,-0.1707817935,0.0,0.027978306
ERX530521,0.1168216812,0.1430180401,-0.28426126290000003
ERX530522,-0.0667252681,0.0,-0.40835610370000003
ERX530523,0.5692022865,0.0,-0.18742537580000002
ERX530524,0.1707817935,0.0,-0.027978306
ERX530525,-0.5561462123,0.1810243454,-0.12312843670000001
ERX530526,-0.1225108537,0.0,-0.2665569219
ERX530527,0.0210854062,0.3016847958,-0.3419932559
ERX3212443,1.6623462787,-0.5190136381,0.4951291902
ERX3212444,1.4869040463,-0.3222420219,0.5282612775000001
ERX3212445,1.0156092014,-0.4530709885,0.5388327452
ERX3212446,0.6692186062000001,-0.2782649171,0.0733341685
ERX3212447,1.0428282897,-0.2806686959,0.23331332970000002
ERX3212448,1.2621452771000001,-0.4037237883,0.2936524889
ERX3212449,-0.03641882,-0.0037651177,0.0053444871
ERX3212450,-0.029274412700000002,-0.0090358951,-0.0380483048
ERX3212451,0.0656932327,0.0128010128,0.0327038177
ERX3212452,0.6223838623,-0.093188196,-0.1505166587
ERX3212453,0.6064029737000001,-0.0238553789,-0.1406825428
ERX3212454,0.11556789440000001,-0.0313487078,0.19901135550000001
SRX7478973,0.0614177757,0.0095465275,-0.0307052643
SRX7478974,0.3975773943,0.0232059397,-0.29837836030000003
SRX7478975,-0.45899517,-0.032752467300000004,0.3290836246
SRX7478976,-0.2270339406,-0.15256787230000002,0.1228972319
SRX7478977,-0.10093956770000001,-0.12441594560000001,-0.1692551499
SRX7478978,-0.4583465781,-0.10435943240000001,0.3676494218
SRX7478979,-0.034424448600000004,-0.4254753164,0.3538193458
SRX7478980,0.18980557920000002,-0.3196076483,0.41197237610000004
SRX7478981,-0.39345539620000003,-0.3156598178,0.27205525880000003
SRX7478982,0.2579392296,-0.5449668212000001,0.1546633298
SRX7478983,0.4542846374,-0.523218044,0.181779925
SRX7478984,-0.0939720795,-0.5631612565,0.241015746
ERX1521038,0.1395822693,-1.8529613086,0.1025900143
ERX1521039,-0.7730834068,4.4171410107,0.0325783359
ERX1521040,-0.1160129528,-1.9114182228,0.2102891741
ERX1521041,-0.0993724091,4.1511978614,0.1220451763
ERX1521042,0.034716507800000004,-1.9114182228,0.4081639314
ERX1521043,-0.016117715300000002,1.5058805974,-0.4645212761
ERX1521044,0.4591881564,-1.8065297164,0.18506455360000001
ERX1521045,-0.4591881564,1.8065297164,-0.18506455360000001
SRX621182,1.1268155099000001,-1.6696986845000001,-1.1222129359
SRX621183,1.3254970906,-1.4652493593,-1.0371567741
SRX621184,-1.3161075788,-0.35889479760000004,-1.1150671133
SRX621185,-1.1285859551,-0.8014556473000001,-1.2359529551
SRX621188,-2.9145652422,-0.8388314320000001,-1.1514785621
SRX621189,-1.6585590613,-0.4152274681,-0.9487566627
SRX621190,1.1118568458,0.1043733763,0.0560385855
SRX621191,-1.1118568458,-0.1043733763,-0.0560385855
SRX621192,1.0350633903,-1.5472205910999999,0.5119362405
SRX621193,1.2982574781,-1.5531352302,0.8331544412
SRX6489436,-2.1038453125,-0.19100837710000002,-0.5857785061
SRX6489437,-2.1450480376,0.7087330881,-0.1325261094
SRX6489438,-1.1383823466,0.34349852080000004,-0.2807598049
SRX6489439,-1.0198780448,0.1536742525,-0.1085302749
SRX6489440,-0.3639177435,-0.0322767413,-0.7430338169
SRX6489441,1.3837957883,-0.1213975112,0.8515640918
SRX6489442,0.3909511062,0.21202446060000002,-0.4063618183
SRX6489443,1.2243946663,0.5987173526,-1.4274961940000002
SRX6489444,1.969600738,-0.1807484194,0.6691944452
SRX6489445,-0.1575265834,0.1036303247,-0.3338674667
SRX6489446,1.1137916369,0.0875729346,-0.736156319
SRX6489447,2.0210573156,-0.3900321698,0.4992284853
SRX6489448,2.9386253886,-0.5681724135,-1.053754119
SRX6489449,1.6612235456,0.019754427,-1.0941416626
SRX6489450,-0.7954470008000001,0.27332833030000003,-0.2991678736
SRX6489451,-2.5994805055,-0.0690832475,0.5698469427
SRX6489452,0.6305831136000001,0.6704954660000001,-0.6646076642000001
SRX6489453,0.6924848369000001,-0.2908193112,0.6551848883
SRX6489454,-1.6860771694,-0.2406689964,0.0231489962
SRX6489455,-1.599386226,0.14526903260000001,-0.1375288171
SRX6489456,0.7479133673,-0.21581755660000002,0.6588762081
SRX6489457,0.09172148520000001,0.5535835338,-0.4082138135
SRX6489458,-0.9097656053000001,1.2081234349,-0.52645941
SRX6489459,-2.7701902554,0.8957372423000001,-0.1553081325
SRX6489460,-1.1837059656,0.6569229851,-0.6733790077
SRX6489461,-0.5812025107000001,0.6167569178,-0.2355483518
SRX6489462,-2.4123613842,0.8316677062000001,0.18508565870000002
SRX6489463,-2.0096643786,0.1999734554,-0.8351352551000001
SRX6489464,-1.1305234323,0.2197027038,-0.6537333584
SRX6489465,-2.6328515938,0.25218964180000003,0.2899388066
SRX6489466,-0.4254786672,0.5340236142,-0.6891596525
SRX6489467,-1.8317385798,1.0834013949,0.31635242010000003
SRX6489468,-2.3844077304,1.0978565866,0.3645427518
SRX6489469,-2.8304512864999998,0.9741019127,0.0826919113
SRX6489470,0.23048436390000002,0.6802497518,-0.34104628670000003
SRX6489471,-2.3335271327,0.9403858490000001,0.3577856265
SRX6452027,1.7598810128,-0.20978116330000002,-1.4476102875999999
SRX6452029,0.0404848185,-0.0744435516,-0.0238770435
SRX6452030,1.222132237,0.4468453882,-0.8985766062
SRX6452031,-0.3427383243,-0.1340233916,0.5490952302000001
SRX6452044,-0.6376270974,-0.0619563058,0.6266259750000001
SRX6452045,-0.6699338065,0.0976427973,0.8819797836000001
SRX6452046,-0.9675842283,-0.21477502510000002,0.4671128256
SRX6452047,-2.4014202396,0.3342765871,-0.25440008680000004
SRX6452048,-0.0404848185,0.0744435516,0.0238770435
SRX6452059,-2.601205292,0.0047005741,-0.8698364328
SRX1828491,-4.3408795016,-0.7086893064,0.7143911841
SRX1828492,-5.006308492,-0.6762833235,0.6505880478
SRX1828493,-0.7366572968,-0.5961064718,0.7390140172
SRX1828494,-1.7775197838999999,-0.9389203311000001,1.456653752
SRX1828495,-0.8093613236,0.3523185716,-0.33647211250000003
SRX1828496,0.5051256127,0.2347033211,-0.33321797410000004
SRX1828497,2.4610622651,-0.0167791524,-0.0371787602
SRX1828498,2.3631096501,0.1179135661,-0.3738716425
SRX1828499,-0.7254355331,-0.13920940210000002,0.2361730718
SRX1828500,-1.9819291185,-0.3839734456,0.6289486114
SRX1828501,3.0254911535,-0.0986806617,0.0653597444
SRX1828502,1.9866225325,0.1994489292,-0.0066229651
SRX1828503,0.9056510947,-0.4435333853,0.0669873619
SRX1828504,0.9478095891,-0.4244188257,-0.2834279713
SRX1828505,2.4382919811,-0.1329093335,-0.0502256408
SRX1828506,1.4951533854,-0.4127689734,0.247227937
SRX1828507,-0.9341209196,0.0866657269,-0.1598103672
SRX1828508,0.9341209196,-0.0866657269,0.1598103672
SRX3796953,-0.1066916326,-0.011919778300000001,-0.0693826511
SRX3796954,0.1066916326,0.011919778300000001,0.0693826511
SRX3796955,-1.9816406957,-0.20470735180000002,-0.7470648342
SRX3796956,0.6825431083,0.1806692184,-0.4442728589
SRX3796957,-1.580724191,0.1726251009,-1.1569247643
SRX3796958,0.1011225821,0.0196643383,-0.6419065984
SRX3796959,0.1778485417,0.2249489489,0.5707381704
SRX3796960,0.4857429461,0.1194383926,0.3533200413
SRX3796961,-2.2531292444,-0.6919210905000001,0.3047987967
SRX3796962,-2.3041911511,-0.5639088368,0.35697272420000004
SRX3796963,-0.904363471,-0.0544059229,-1.9893185044
SRX3796964,-0.7798142444,-0.014093932000000002,-1.6502186426
SRX3796965,0.1261560519,-0.4503003694,-1.3989629846
SRX3796966,0.0992582807,-0.4641175329,-1.2592386683
SRX3796967,-2.6446848943,-1.0025144526,-0.3552720569
SRX3796968,-2.4567117471,-1.1404914458,-0.44047911510000004
SRX3796969,-1.9288919197,-0.8909438317,-1.336142346
SRX3796970,-0.6577650977,-0.5318614534,-0.8255995352000001
SRX3796971,-0.7031506536000001,0.0033368332,-0.1292564387
SRX3796972,-0.4596853704,0.0118921209,0.0010248064
SRX3796973,-1.2420834386,-0.5675203342,0.6665405664
SRX3796974,0.0148161968,-0.5965645774,1.1567031192
SRX3796975,-2.1178221361,-0.09172600310000001,-1.2638361669
SRX3796976,-1.9863760773,-0.2604633833,-1.1661057503
SRX3796977,0.0438293665,0.0257724632,0.40706474730000003
SRX3796978,-0.8708420192,-0.0743060465,0.1579802472
SRX3796979,-1.1954014877999999,-0.7908679979000001,0.5294972933000001
SRX3796980,-1.5931890697000002,-0.5605540760000001,0.7500253049000001
SRX3796981,-1.8995589446,0.1988388559,-1.2858413951
SRX3796982,-1.3891835027,0.2155505949,-1.1264390268
SRX3796983,0.4813468074,-0.4247212359,-1.2101778078
SRX3796984,0.39021389910000004,-0.4265440585,-1.0155130628
SRX3796985,-2.5573799993,-0.8679103318,0.4587100022
SRX3796986,-2.8030433987,-0.8983829466000001,0.3726461786
SRX3796987,-1.4727946648,-0.3971189492,-0.006970225
SRX3796988,-0.6865430963,-0.24081092610000002,0.2360315618
SRX2568270,-0.3763299369,0.08827390900000001,0.0899212674
SRX2568271,-5.5690613461,-0.23167562300000002,0.3344896395
SRX2568272,-9.1547004873,0.2629024821,0.7913739665
SRX2568273,-6.581475149,0.43528731260000003,0.8612887107
SRX2568274,-5.7977503953,0.3820487614,1.4657611373
SRX2568275,0.3763299369,-0.08827390900000001,-0.0899212674
SRX2568276,-5.2258834667,-0.2043366113,0.46202607490000003
SRX2568277,-7.2184286607,-0.32261156550000003,0.8510675943
SRX2568278,-7.0385195391,0.5355032213,1.1189896353
SRX2568279,-5.9287894202,0.39596403090000004,1.5230976053
SRX3421856,0.07896015220000001,-0.0188473862,0.0364508381
SRX3421857,-0.07896015220000001,0.0188473862,-0.0364508381
SRX3421858,0.7288254747,0.8768952831,1.3025315569
SRX3421859,1.21783956,0.7943170451,1.2303245734
SRX3421860,2.0813618612,0.0022417352,0.27129302310000003
SRX3421861,0.0291438212,-0.1816462398,0.3016804166
SRX3421868,0.44444777490000004,0.3641228837,0.6508127193000001
SRX3421869,-1.0555968411,0.46529772480000003,0.44962002560000003
SRX2606337,1.7880670134,0.0143233844,0.0449755047
SRX2606338,2.1033019959,-0.5673512663,0.0404729277
SRX2606339,1.8449383048999999,-0.9106348201000001,0.5646768631
SRX2606340,-0.369423206,-0.7654763169000001,1.0481098526000001
SRX2606341,-0.4342152715,0.10413819610000001,-0.2324561156
SRX2606342,0.6396589989,0.1963005887,0.0907580217
SRX2606343,-0.8378753948000001,0.5268947778,1.6165050362
SRX2606344,-0.1813325713,-0.0169749804,-0.716489989
SRX2606345,-0.4380697884,0.1514677783,-0.4734153022
SRX2606346,0.9715073259,0.0907918983,0.9099142447
SRX2606347,-1.0809180482,-0.0046689013,-0.035873579
SRX2606348,1.7197198478,-0.426649692,0.1110320399
SRX2606349,0.1993263416,-1.0217004236,0.6949480938
SRX2606350,-1.6538780528,-0.7745977194,1.0423263303
SRX2606351,-0.4241814347,0.1257959895,0.0440971979
SRX2606352,-0.17235803800000002,0.1732554926,0.1794544521
SRX2606353,-0.0545836315,0.4697261488,0.8616533338
SRX2606354,-0.6513218276,-0.11645100400000001,-0.8006492843
SRX2606355,-0.5471383187000001,0.1571979088,0.207714641
SRX2606356,-0.4412127601,-0.6415963887,0.7792094978
SRX2606357,-0.7071489652,-0.0096544831,-0.009101925700000001
SRX2606358,0.7176969299,-0.3169365246,0.0297155485
SRX2606359,-1.3344903666,-0.748058828,0.9421323020000001
SRX2606360,-2.7824209134,-0.642971501,1.0018642376
SRX2606361,-0.47700871380000004,0.1558185043,-1.1827283539
SRX2606362,0.0744009548,0.1043121531,0.1868455151
SRX2606363,-0.64758693,0.6420763381,1.4647137819
SRX2606364,-0.4018747287,-0.1316689648,-0.7801921039
SRX2606365,-0.2370062278,0.09705247630000001,0.005003820500000001
SRX2606366,-0.2762056122,-0.6977402275,1.1691502198000001
SRX3648427,0.9331811756,-0.7516619417,0.5219592883
SRX3648428,-0.5861785996000001,-1.1496425843,0.1476989733
SRX3648429,-0.8835924037,-0.9921913121,-0.1640617939
SRX3648430,-0.2537302145,0.006689497000000001,0.3242742006
SRX3648431,0.2685658579,0.078838191,0.3638314532
SRX3648432,-0.20386817170000002,0.0518871206,-0.0790272035
SRX3648433,1.2350174596,-0.1923720784,0.3222878997
SRX3648434,-1.2799491469,-0.0085819389,0.10925400710000001
SRX3648435,-0.49805513020000003,-0.0053562109,-0.7184818104
SRX3648436,6.5508415033,-0.6587832035,-1.8842522649000002
SRX3648437,2.2684313309,-0.9242868331,-1.6301626145
SRX3648438,2.7881092401,-0.7405011435000001,-1.9436156288
SRX3648439,0.7798903028,-0.1190072798,0.44070444140000004
SRX3648440,-0.5840499650000001,-0.0044759721,0.0165354
SRX3648441,-0.2882930309,-0.06839568160000001,-1.2321601906
SRX3648442,6.8870000094,-0.49915717730000003,-1.9270394445
SRX3648443,1.7742932301,-0.9562176016,-1.8220703881
SRX3648444,0.7728219701,-0.8397931040000001,-2.0141383928
SRX3648445,1.2853933436,-0.6163406841,0.1347020481
SRX3648446,-0.4038109053,-0.6206016748000001,0.13541031
SRX3648447,0.7472180961,-0.5586389879,-0.2213388594
SRX3648448,2.1592550084,-0.1166496013,0.31016244130000004
SRX3648449,2.3871379817,-0.051026380600000004,0.20727662
SRX3648450,-0.4342722815,-0.1833504845,0.3105311283
SRX3648451,-1.1150730225,0.0806954445,0.3304123874
SRX3648452,-1.1965836573,0.0191679243,-0.607020917
SRX3648453,-1.8004640288,0.2511630976,-0.5513616599
SRX3648454,5.1867881913,-0.7860369249,-2.123486846
SRX3648455,-0.28780648610000004,-1.2163194972,-1.9741431864
SRX3648456,-0.0316071499,-0.8969322540000001,-1.9122287610000002
SRX3648457,0.8848105350000001,-1.3651194326,0.3908335277
SRX3648458,-0.3039272859,-1.2914137657,0.2676428987
SRX3648459,-0.4289553855,-1.0983352413,-0.8435504156
SRX3648460,3.2014407033,-0.0289735559,0.4723209412
