,-0.0900886525320409,-0.07370889752621529,-0.057329142520389675,-0.04094938751456406,-0.024569632508738448,-0.008189877502912835,0.008189877502912779,0.024569632508738393,0.040949387514564006,0.05732914252038962,0.07370889752621523,0.09008865253204085,0.10646840753786646,0.12284816254369207,0.1392279175495177,0.1556076725553433,0.17198742756116892,0.18836718256699453,0.20474693757282014,0.22112669257864576
thresh,-0.04913926501747685,0.04913926501747685,1,,,,,,,,,,,,,,,,,
unreg,1,1,2,21,221,2784,2264,188,46,16,10,5,3,5,2,2,1,0,0,0
unreg_genes,['dctA'],['PA2412'],['PA0918' 'nuoA'],[],[],[],[],[],[],"['PA1299' 'pvdR' 'fepC' 'PA0149' 'PA4141' 'toxR' 'PA4156' 'fepB' 'PA3410'
 'PA3900' 'PA4709' 'pvdE' 'PA1909' 'pvdT' 'PA2531' 'PA1302']","['opmQ' 'PA4142' 'PA4894' 'phuR' 'femR' 'PA4155' 'PA1134' 'PA4896' 'phuT'
 'femI']",['PA3404' 'PA4895' 'hasD' 'PA3409' 'fpvB'],['hasE' 'PA1300' 'PA1301'],['PA2033' 'PA4471' 'PA2034' 'PA4570' 'hasR'],['fumC1' 'hasAp'],['PA4467' 'sodM'],['PA4469'],[],[],[]
