sample,new_2309648_2309785_c
LBexp_1,9.9949
LBexp_2,9.9072
LBexp_3,9.2262
LBtran_1,10.2142
LBtran_2,10.0833
LBtran_3,10.017
LBstat_1,10.9962
LBstat_2,10.5915
LBstat_3,10.4709
LBGexp_1,8.9846
LBGexp_2,9.2465
LBGexp_3,9.903
LBGtran_2,9.1389
LBGtran_3,9.9192
LBGstat_1,10.0122
LBGstat_2,9.5247
LBGstat_3,9.8763
S0_1,9.8585
S0_2,9.815
S0_3,10.173
S1_1,11.0504
S1_2,10.9269
S1_3,11.5213
S2_1,11.313
S2_2,11.2861
S2_3,11.3702
S3_1,12.7873
S3_2,12.8565
S4_1,14.3202
S4_2,14.0611
S4_3,13.7778
S5_1,14.1728
S5_2,14.637
S5_3,14.5778
S6_1,13.8762
S6_2,13.0187
S6_3,14.2402
S6/t_1,13.7388
S6/t_2,11.9555
S6_4,12.9671
S6_5,13.4472
S6_6,13.5298
S7_4,13.0625
S7_5,13.0945
S7_6,13.0925
S8_4,12.6029
S8_5,12.2874
G135_1,10.3191
G135_3,8.9398
G150_1,9.7469
G150_2,10.8491
G150_3,10.203
G180_1,10.5148
G180_2,10.8766
G180_3,9.718
C30_1,9.9823
C30_2,10.0845
C90_1,10.2432
C90_2,10.2667
BI_1,10.3364
BI_2,10.4975
BC_2,11.3832
BC/t_1,10.6675
BC/t_2,11.3373
BC_1,10.8704
Sw_1,9.5713
Sw_2,10.3839
BT_1,12.0294
BT_2,11.3464
B36_1,11.8788
B36_2,11.8406
B60_1,11.6426
B60_2,11.9325
M9exp_1,10.5823
M9exp_2,10.2792
M9exp_3,10.037
M9tran_1,10.144
M9tran_2,10.3551
M9tran_3,10.3822
M9stat_1,10.8429
M9stat_2,9.9308
M9stat_3,9.7587
M+G_1,10.223
M+G_2,9.9949
M+G_3,9.7622
Glu_1,10.3501
Glu_2,10.1105
Glu_3,10.1984
Fru_1,9.7966
Fru_2,10.4285
Fru_3,9.6818
Mal_1,9.1861
Mal_2,9.6255
Mal_3,9.7487
G+S_2,11.557
G+S_3,12.0528
Pyr_1,11.8211
Pyr_2,12.0317
Pyr_3,12.0279
Gly_1,9.5376
Gly_2,9.7799
Gly_3,9.0244
Glucon_1,10.1318
Glucon_2,10.1738
Glucon_3,9.1208
aero_1,10.6319
aero_2,9.3897
aero_3,10.3149
nit_1,12.3027
nit_2,11.1423
nit_3,12.0945
ferm_1,12.1841
ferm_2,10.5601
ferm_3,12.1205
T-5.40H_1,11.2355
T-4.40H_1,10.9116
T-3.40H_1,10.8321
T-2.40H_1,10.4524
T-1.40H_1,10.4762
T-1.10H_1,10.5919
T-0.40H_1,10.3659
T0.0H_1,10.2705
T0.30H_1,9.7932
T1.0H_1,9.6679
T1.30H_1,9.8997
T2.0H_1,10.0834
T2.30H_1,11.0067
T3.0H_1,10.7812
T3.30H_1,11.4568
T4.0H_1,11.8602
T5.0H_1,12.0073
HPh_1,10.0603
HPh_2,9.4751
HPh_3,9.8431
LPh_1,10.1976
LPh_2,10.4311
LPh_3,10.1323
LPhT_1,10.2825
LPhT_2,10.1885
LPhT_3,10.4823
SMMPr_1,10.9482
SMMPr_2,10.9765
SMMPr_3,10.9028
HiTm_1,10.2104
HiTm_2,10.2374
HiTm_3,10.832
LoTm_1,11.7314
LoTm_2,11.783
LoTm_3,11.9734
HiOs_1,11.2149
HiOs_2,10.6507
HiOs_3,10.9186
BMM_1,10.3889
BMM_2,10.1211
BMM_3,10.152
Heat_1,10.4037
Heat_2,10.1065
Heat_3,9.8795
Cold_1,10.2785
Cold_2,9.5263
Cold_3,9.1629
Etha_1,10.5334
Etha_2,10.0996
Etha_3,10.3184
SMM_1,10.2914
SMM_2,10.0647
SMM_3,10.135
Salt_1,10.912
Salt_2,11.0174
Salt_3,11.1315
Mt0_1,9.7354
Mt0_3,9.8037
M0t45_1,10.1171
M0t45_2,9.7202
M0t45_3,10.4644
M0t90_1,9.9418
M0t90_2,11.104
M0t90_3,10.6837
M40t45_1,9.8859
M40t45_2,10.2036
M40t45_3,10.3833
M40t90_1,9.6367
M40t90_2,10.5515
M40t90_3,10.4204
dia0_1,9.4095
dia0_2,9.6607
dia0_3,10.1904
dia5_1,10.1553
dia5_2,10.4668
dia5_3,10.7599
dia15_1,12.5618
dia15_2,11.878
dia15_3,9.4301
Diami_1,10.9055
Diami_2,11.2477
Diami_3,11.5816
Paraq_1,10.8316
Paraq_2,11.2706
Paraq_3,9.702
H2O2_1,11.1975
H2O2_2,11.9375
H2O2_3,12.093
Oxctl_1,10.2318
Oxctl_2,10.1983
Oxctl_3,10.7702
GM-0.1_1,9.9302
GM-0.2_1,9.9339
GM+5_1,9.9824
GM+15_1,10.2328
GM+25_1,10.5636
GM+45_1,10.4619
GM+60_1,10.2769
GM+90_1,10.3729
GM+120_1,9.5371
GM+150_1,10.2284
GM-0.1_2,10.2915
GM-0.2_2,10.5323
GM+5_2,10.0809
GM+10_2,9.9104
GM+15_2,9.8872
GM+25_2,10.1468
GM+45_2,9.2169
GM+60_2,9.3757
GM+90_2,10.2436
GM+150_2,10.089
GM-0.1_3,10.3931
GM-0.2_3,10.2206
GM+5_3,10.3815
GM+10_3,9.2725
GM+15_3,10.0589
GM+25_3,9.503
GM+45_3,9.3981
GM+60_3,9.1321
GM+90_3,10.0722
GM+120_3,10.1383
GM+150_3,10.2403
MG-0.1_1,10.04
MG+5_1,10.44
MG+10_1,10.4132
MG+15_1,9.7096
MG+25_1,10.1223
MG+45_1,10.2221
MG+120_1,9.4108
MG+150_1,10.0506
MG-0.1_2,9.0237
MG-0.2_2,9.6416
MG+5_2,9.7911
MG+10_2,10.0564
MG+15_2,10.5906
MG+25_2,9.8795
MG+45_2,9.2298
MG+60_2,9.7201
MG+90_2,9.257
MG+120_2,10.3919
MG-0.1_3,10.4956
MG-0.2_3,10.1017
MG+5_3,9.793
MG+10_3,9.438
MG+15_3,10.2535
MG+25_3,10.1514
MG+45_3,10.3698
MG+60_3,9.841
MG+90_3,9.9553
MG+120_3,9.9293
MG+150_3,9.8776
