,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
63,Stressors__HiOs,4.3856586288666675,0.14841366176317605,3.0,149.0,4.3411073996,150.0,4.5512451153,151.0,4.2646233717,,,,,,,,,,
64,Stressors__BMM,-2.458343359966667,0.444193737546097,3.0,152.0,-2.8021954922,153.0,-2.616011529,154.0,-1.9568230587,,,,,,,,,,
65,Stressors__Heat,-8.226074421666667,1.5298337138650249,3.0,155.0,-7.5243301378,156.0,-7.1730030419,157.0,-9.9808900853,,,,,,,,,,
66,Stressors__Cold,-1.9315315838333333,1.7240054443600386,3.0,158.0,-0.8419547661000001,159.0,-1.0334715804,160.0,-3.919168405,,,,,,,,,,
67,Stressors__Etha,0.8354710276666667,3.0130018339836373,3.0,161.0,3.9549095726,162.0,-2.0584174338,163.0,0.6099209442,,,,,,,,,,
68,Stress Time Course__SMM,0.9135066030000001,1.571496764645159,3.0,164.0,0.3417465689,165.0,2.6908355561,166.0,-0.29206231600000004,,,,,,,,,,
69,Stress Time Course__Salt,-1.4899521425666666,2.472427245938132,3.0,167.0,0.6570268905000001,168.0,-0.9337922305,169.0,-4.1930910877,,,,,,,,,,
70,Stress Time Course__Mt0,-2.1487755462000004,4.676498316493461,2.0,170.0,1.1580081255999999,171.0,-5.455559218,,,,,,,,,,,,
71,Stress Time Course__M0t45,-6.683912702333334,1.4901141168599978,3.0,172.0,-5.011619879,173.0,-7.169320442,174.0,-7.870797786,,,,,,,,,,
72,Stress Time Course__M0t90,-4.403962958833333,2.0438596681658576,3.0,175.0,-6.2603463582,176.0,-2.2137320961,177.0,-4.7378104222,,,,,,,,,,
73,Stress Time Course__M40t45,-7.4342399963,5.813355022842507,3.0,178.0,-12.2319642373,179.0,-0.9694858209,180.0,-9.1012699307,,,,,,,,,,
74,Stress Time Course__M40t90,-4.9022921936,1.9788471585919847,3.0,181.0,-7.0989442363,182.0,-3.2591029513,183.0,-4.3488293932,,,,,,,,,,
75,Stress Time Course__dia0,0.09248999440000001,1.061306759553718,3.0,184.0,1.0672267489,185.0,0.2483853519,186.0,-1.0381421176,,,,,,,,,,
76,Stress Time Course__dia5,-3.7031365015,1.3496321160638385,3.0,187.0,-4.9322913796000005,188.0,-3.9182521159,189.0,-2.258866009,,,,,,,,,,
77,Stress Time Course__dia15,-5.148949524933333,5.46816557707574,3.0,190.0,-11.3438773495,191.0,-3.1088345213,192.0,-0.9941367040000001,,,,,,,,,,
78,Stressors__Diami,-8.493838641233333,2.061639210001012,3.0,193.0,-6.1305441485,194.0,-9.427523012,195.0,-9.9234487632,,,,,,,,,,
79,Stressors__Paraq,-9.3757253366,7.078551436017081,3.0,196.0,-6.0151705872,197.0,-4.6034145279,198.0,-17.5085908947,,,,,,,,,,
80,Stressors__H2O2,-14.042182563666666,1.5031772265337244,3.0,199.0,-15.524390693800001,200.0,-12.5188789917,201.0,-14.0832780055,,,,,,,,,,
81,Stressors__Oxctl,-5.507529329466666,3.1213965465782603,3.0,202.0,-8.6912362305,203.0,-5.3789339482,204.0,-2.4524178097,,,,,,,,,,
82,Carbon Transition__GM-0.1,1.7108487560333332,2.889161956375209,3.0,205.0,3.2188862515,215.0,-1.6203048338000001,225.0,3.5339648504,,,,,,,,,,
83,Carbon Transition__GM-0.2,0.7246475198,1.7331315534359668,3.0,206.0,-0.8622913141,216.0,0.4621984576,226.0,2.5740354159,,,,,,,,,,
84,Carbon Transition__GM+5,2.5159869688,0.5140422780854579,3.0,207.0,2.1835131022,217.0,2.2563890636,227.0,3.1080587406,,,,,,,,,,
85,Carbon Transition__GM+15,5.838129815333333,3.131760778625275,3.0,208.0,2.2231732411,219.0,7.5619881327,229.0,7.7292280722,,,,,,,,,,
86,Carbon Transition__GM+25,3.9355398105333332,2.039214634199657,3.0,209.0,1.5812563991,220.0,5.0751510177,230.0,5.1502120148,,,,,,,,,,
87,Carbon Transition__GM+45,0.0850289482666667,4.73640608531973,3.0,210.0,4.496307176,221.0,0.6792132044,231.0,-4.9204335356,,,,,,,,,,
88,Carbon Transition__GM+60,1.3207985569666667,1.4287768197715096,3.0,211.0,2.9115583691999998,222.0,0.9042531999000001,232.0,0.1465841018,,,,,,,,,,
89,Carbon Transition__GM+90,-1.1426802030666667,2.0843003395603694,3.0,212.0,0.6211059162,223.0,-0.6064400533000001,233.0,-3.4427064721000002,,,,,,,,,,
90,Carbon Transition__GM+120,-4.493113706,0.49091867230788205,2.0,213.0,-4.1459817838,234.0,-4.8402456282,,,,,,,,,,,,
91,Carbon Transition__GM+150,0.7306854801666668,2.483293273461936,3.0,214.0,2.0033240211,224.0,2.3196839039,235.0,-2.1309514845,,,,,,,,,,
92,Carbon Transition__GM+10,1.4876510774,0.7757148717759111,2.0,218.0,2.0361643235,228.0,0.9391378313000001,,,,,,,,,,,,
93,Carbon Transition__MG-0.1,2.4887161835,1.5123081033534425,3.0,236.0,1.7019180234,244.0,1.5320088637,254.0,4.2322216634,,,,,,,,,,
94,Carbon Transition__MG+5,2.7755303711333332,0.17961862832211184,3.0,237.0,2.8479252663,246.0,2.5710115464000003,256.0,2.9076543007,,,,,,,,,,
95,Carbon Transition__MG+10,-1.0300175829333333,3.7858963060406468,3.0,238.0,-0.3138484943,247.0,2.346645149,257.0,-5.1228494035,,,,,,,,,,
96,Carbon Transition__MG+15,0.39544100816666666,1.8769040591605097,3.0,239.0,0.6469056205,248.0,-1.5945184861000001,258.0,2.1339358901,,,,,,,,,,
97,Carbon Transition__MG+25,1.4991644583000001,0.7656869067951738,3.0,240.0,0.9905077185000001,249.0,2.3797736598,259.0,1.1272119966,,,,,,,,,,
98,Carbon Transition__MG+45,1.1510525062666666,3.686144957103172,3.0,241.0,5.2051175798,250.0,0.2469990118,260.0,-1.9989590728,,,,,,,,,,
99,Carbon Transition__MG+120,0.6603902098333333,2.1434803215008413,3.0,242.0,-1.8145967256,253.0,1.9162586806,263.0,1.8795086745,,,,,,,,,,
100,Carbon Transition__MG+150,4.3033115203,6.784978150752989,2.0,243.0,-0.4943925403,264.0,9.1010155809,,,,,,,,,,,,
101,Carbon Transition__MG-0.2,5.83449850595,2.3609772510575957,2.0,245.0,4.1650354815,255.0,7.5039615304,,,,,,,,,,,,
102,Carbon Transition__MG+60,-0.62813959545,0.8840218423603095,2.0,251.0,-0.003041756,261.0,-1.2532374349,,,,,,,,,,,,
103,Carbon Transition__MG+90,1.68378294695,1.5939627267591572,2.0,252.0,0.5566810939,262.0,2.8108848,,,,,,,,,,,,
