,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X
0,aat__00m_00s,0.0,0.4456977665273649,3.0,0.0,0.2158319665,6.0,0.2966936073,12.0,-0.5125255738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,0.10683917716666667,0.1892704413590551,3.0,1.0,-0.0007326011000000001,7.0,-0.004130918,13.0,0.3253810506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,-0.20378666310000004,0.0850723846974511,3.0,2.0,-0.1110736662,8.0,-0.2220266932,14.0,-0.2782596299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,-0.5012458763666667,0.1166096253656797,3.0,3.0,-0.4462385485,9.0,-0.6351847325000001,15.0,-0.4223143481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,-1.0375193698,0.17031330730234331,3.0,4.0,-0.8658721763,10.0,-1.2064666898,16.0,-1.0402192433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,-1.2516006582666666,0.1501811931137109,3.0,5.0,-1.4041888343,11.0,-1.2466650117,17.0,-1.1039481288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,1.0853428419000002,0.2993050246878701,2.0,18.0,0.8737022293000001,71.0,1.2969834545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,-4.453238564366667,0.4603668583824077,3.0,19.0,-4.8166369812,70.0,-4.6075361376,205.0,-3.9355425743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,0.40780246477500004,0.4226021864676488,8.0,20.0,0.9194155730000001,32.0,0.1756761436,55.0,0.2001186849,67.0,0.2680454767,126.0,0.009810369400000001,147.0,-0.041594467100000004,203.0,0.6503328933,210.0,1.0806150444,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,0.26123574953333334,0.19571996210999548,3.0,21.0,0.4498855869,34.0,0.2746825002,61.0,0.0591391615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,-0.59098626805,0.5492137906784439,8.0,22.0,-1.0697490916,104.0,-0.0046266408,111.0,-0.6986315015,133.0,-1.0232344009,165.0,0.3904600828,238.0,-0.8913308613,265.0,-0.3578995021,270.0,-1.072878229,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,-4.086671200471429,0.5635931823709808,7.0,23.0,-4.6498082930999995,56.0,-4.6796575396,82.0,-4.0309206368,118.0,-3.0248705694,134.0,-4.3078480038,137.0,-3.8475153873,227.0,-4.0660779733,,,,,,,,,,,,,,,,,,,,,,
12,abx_mega__rach_dmso,-0.110255187525,0.262613440810882,4.0,24.0,0.0549250752,101.0,-0.48423493640000004,139.0,-0.1006010866,149.0,0.0888901977,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,abx_mega__metro_dmso,-1.0837088276750002,0.1403704930999946,4.0,25.0,-1.2583675766,123.0,-1.0999944099,155.0,-0.9171351205,191.0,-1.0593382037,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,abx_mega__dmso-6,0.43281649643333336,0.16653540827165805,3.0,26.0,0.37728281550000003,59.0,0.6200231372,159.0,0.3011435366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,abx_mega__chl_h2o,-4.7698803144,0.44843731062888514,5.0,27.0,-5.0024031105,76.0,-4.9844476792,146.0,-4.52012924,162.0,-4.1133437956,262.0,-5.2290777467,,,,,,,,,,,,,,,,,,,,,,,,,,
16,abx_mega__cst_h2o,-0.2484053427,0.3666879588117238,4.0,28.0,0.2530757952,94.0,-0.2105961663,186.0,-0.5683013226,231.0,-0.46779967710000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,abx_mega__tec_h2o,-1.1256345648666668,0.2119009896435789,3.0,29.0,-1.3349598098,49.0,-0.911248491,260.0,-1.1306953938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,abx_mega__str_h2o,-0.40928586316000004,0.25615088572709077,5.0,30.0,0.0087667862,77.0,-0.3357345248,172.0,-0.5663801540000001,259.0,-0.5478326713,280.0,-0.6052487519,,,,,,,,,,,,,,,,,,,,,,,,,,
19,abx_mega__ctx_h2o,-0.090559445475,0.2861202593516809,4.0,31.0,0.28480624720000003,40.0,-0.4020929769,138.0,-0.0695388111,192.0,-0.1754122411,,,,,,,,,,,,,,,,,,,,,,,,,,,,
