,SP5448_01170
SRX1726505,0.0659871068
SRX1726506,-0.0948153754
SRX1726507,0.0288282686
SRX1726508,-1.4696778879
SRX1726509,-1.4209821133
SRX1726510,-0.2110559432
SRX1726511,-1.8295933808
SRX1726512,-1.7548838130000002
SRX1726513,-1.5402796805999999
SRX1081650,0.2171583527
SRX1081651,0.1186316589
SRX1081652,-0.0023668199
SRX1081653,-0.0875275045
SRX1081654,0.0586510796
SRX1081655,-0.1287992843
SRX1081656,-0.0430482814
SRX1081657,-0.1223824517
SRX1081658,-0.0742052078
SRX1081659,-0.094363663
SRX1081660,-0.1657352308
SRX1081661,0.0273074682
SRX1081662,0.0570891792
SRX1081663,0.0187703883
SRX1081664,0.0947763927
SRX1081665,0.0898916153
SRX1081666,0.064640852
SRX1081668,0.0518693764
SRX1081669,0.0267519422
SRX1081670,-0.0205147202
SRX1081671,-0.0865951418
SRX1081672,-1.5605708850000002
SRX1081673,-1.2357514933
SRX1081674,-1.3983932358
SRX1081675,-1.2764949527
SRX1081676,-1.0652349317
SRX1081677,-1.2685049862
SRX1081678,-1.1053555887
SRX1081679,-1.4156945304000002
SRX1081680,-1.5256064795
SRX1081681,-1.1116291672
SRX1081682,-0.9301080612
SRX1081683,-1.3707646056
SRX1081684,-1.2754551099
SRX1081685,-1.7268972286
SRX1081686,-1.3818694664
SRX1081687,-1.3685878798
SRX1081688,-2.3753924201
SRX1081689,-1.6488981038000001
SRX1081690,-1.4538325723
SRX1081691,-1.2216979912
SRX1081692,-1.4426486271
SRX1962715,-0.0181912099
SRX1962716,0.018652052500000002
SRX1962717,-0.00046084260000000003
SRX1962718,-0.6717449197
SRX1962719,-0.5533121466
SRX1962720,-0.5645646291
SRX1962721,-0.47979729670000004
SRX4892146,-0.0086606778
SRX4892147,0.0045988457000000005
SRX4892148,0.025236870300000002
SRX4892149,-0.0211750381
SRX4892150,-0.0709941577
SRX4892151,-0.027945416
SRX4892152,-0.0409820724
SRX4892153,-0.08957864530000001
SRX4892154,-0.10310733920000001
SRX4892155,-0.0282301551
SRX4892156,-0.038786752300000005
SRX4892157,-0.0259853237
SRX4892158,0.0642287414
SRX4892159,0.0631960237
SRX4892160,0.055696648300000005
SRX4892161,0.0749129372
SRX7620814,0.09822994900000001
SRX7620815,0.0963753844
SRX7620816,0.07792671820000001
SRX7620817,0.0884474576
SRX7620818,0.0884403584
SRX7620819,0.21980187880000002
SRX7620856,0.1958115547
SRX7620857,-0.7323729886
SRX7620858,0.2540216059
SRX7620859,-0.589668268
SRX7620860,0.0427600806
SRX7620861,-0.8281152947
SRX7620862,-0.1502843959
SRX7620863,0.1412363121
SRX7620864,-0.070648978
SRX7620865,0.0653281237
SRX7620866,-0.051598677700000005
SRX7620867,0.0181342062
SRX2161502,-0.0095674768
SRX2161503,-0.0416537762
SRX2161504,0.0512212531
SRX2161505,-0.0350700318
SRX2161506,0.0392115613
SRX2161507,-0.04881267
SRX2161508,0.1857082928
SRX2161509,0.042610104100000004
SRX2161510,0.2393425691
SRX2161511,-0.0171383931
SRX2161512,-0.018360378400000002
SRX2161513,-0.0348738977
SRX2161514,-0.8284396651
SRX2161515,-0.9202517366
SRX2161516,-0.8442055837
SRX2161517,-0.3017497437
SRX2161518,-0.3026847353
SRX2161519,-0.2783137301
SRX2161520,-0.4408186405
SRX2161521,-0.5318536168
SRX2161522,-0.4113551259
SRX2161523,-0.3560675312
SRX2161524,-0.5992063267000001
SRX2161525,-0.5924702234
