sample,new_4091310_4091407_c
LBexp_1,13.1194
LBexp_2,13.4294
LBexp_3,13.7588
LBtran_1,14.3922
LBtran_2,14.1889
LBtran_3,14.2182
LBstat_1,12.4994
LBstat_2,11.5235
LBstat_3,10.7521
LBGexp_1,13.0017
LBGexp_2,13.2066
LBGexp_3,12.8788
LBGtran_2,13.6271
LBGtran_3,14.2325
LBGstat_1,10.7869
LBGstat_2,10.8853
LBGstat_3,10.2598
S0_1,12.7513
S0_2,13.1973
S0_3,13.1412
S1_1,14.3403
S1_2,13.9373
S1_3,14.552
S2_1,13.5728
S2_2,13.6139
S2_3,13.0078
S3_1,12.6756
S3_2,13.3334
S4_1,12.6532
S4_2,11.6044
S4_3,11.488
S5_1,11.415
S5_2,11.9121
S5_3,12.1376
S6_1,8.9314
S6_2,7.5383
S6_3,10.5875
S6/t_1,9.2498
S6/t_2,7.5371
S6_4,9.4808
S6_5,10.1099
S6_6,10.2765
S7_4,10.3992
S7_5,10.0069
S7_6,10.334
S8_4,9.6915
S8_5,9.5915
G135_1,11.0596
G135_3,8.8541
G150_1,11.9308
G150_2,12.4034
G150_3,12.4253
G180_1,11.1834
G180_2,11.4975
G180_3,10.5187
C30_1,10.8721
C30_2,10.9286
C90_1,13.7009
C90_2,14.0194
BI_1,13.5082
BI_2,12.8334
BC_2,11.5019
BC/t_1,10.6367
BC/t_2,11.4813
BC_1,10.7408
Sw_1,8.2649
Sw_2,9.8381
BT_1,11.5262
BT_2,10.8646
B36_1,11.2465
B36_2,11.2404
B60_1,11.2523
B60_2,12.2596
M9exp_1,13.6285
M9exp_2,13.3533
M9exp_3,13.2584
M9tran_1,13.7726
M9tran_2,13.635
M9tran_3,14.0928
M9stat_1,11.3733
M9stat_2,10.902
M9stat_3,10.8449
M+G_1,13.2702
M+G_2,13.2214
M+G_3,13.2471
Glu_1,13.6699
Glu_2,12.9991
Glu_3,13.2491
Fru_1,11.1917
Fru_2,13.8166
Fru_3,13.3777
Mal_1,12.7586
Mal_2,12.3555
Mal_3,12.9743
G+S_2,12.8137
G+S_3,13.1184
Pyr_1,12.1021
Pyr_2,12.8066
Pyr_3,12.5422
Gly_1,10.6363
Gly_2,11.5266
Gly_3,10.1224
Glucon_1,12.2051
Glucon_2,12.0909
Glucon_3,9.4944
aero_1,13.800999999999998
aero_2,13.1379
aero_3,13.8929
nit_1,12.9484
nit_2,13.4916
nit_3,13.2068
ferm_1,13.4101
ferm_2,12.7171
ferm_3,12.9755
T-5.40H_1,14.0135
T-4.40H_1,13.5671
T-3.40H_1,13.9433
T-2.40H_1,13.962
T-1.40H_1,13.7978
T-1.10H_1,13.7104
T-0.40H_1,13.4153
T0.0H_1,13.8029
T0.30H_1,12.4831
T1.0H_1,13.0512
T1.30H_1,12.5513
T2.0H_1,12.0818
T2.30H_1,11.7246
T3.0H_1,12.8149
T3.30H_1,12.9256
T4.0H_1,12.9118
T5.0H_1,12.1764
HPh_1,13.4518
HPh_2,12.7384
HPh_3,12.8623
LPh_1,13.0342
LPh_2,13.3631
LPh_3,12.9336
