,0
name,Ribosome
TF,ArcA+Fnr+RplD+DksA
Regulator,"<a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK120011345&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">ArcA</a> and <a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK120011229&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">Fnr</a> and <a href=""http://regulondb.ccg.unam.mx/gene?term=ECK120000858&organism=ECK12&format=jsp&type=gene"" target=""_blank"">RplD</a> and <a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK125140670&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">DksA</a>"
Function,
Category,Translation
has_venn,True
scatter,4
exp_var,0.0020831619
precision,1.0
recall,0.7272727273
