,-0.07103478128571428,-0.04735652085714285,-0.02367826042857142,0.0,0.023678260428571435,0.04735652085714287,0.07103478128571428,0.09471304171428571,0.11839130214285715,0.14206956257142858,0.16574782300000002,0.18942608342857142,0.21310434385714283,0.2367826042857143,0.2604608647142857,0.28413912514285716,0.30781738557142857,0.331495646,0.35517390642857144,0.37885216685714285
thresh,-0.0828739115,0.0828739115,2,,,,,,,,,,,,,,,,,
unreg,0,1,320,4932,305,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XisF4,0,0,0,0,0,0,0,0,1,0,1,0,2,2,0,4,1,0,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
XisF4_genes,[],[],[],[],[],[],[],[],['PA0728'],[],['PA0727'],[],['PA0726' 'PA0724'],['PA0721' 'PA0725'],[],['PA0719' 'PA0720' 'PA0718' 'PA0722'],['coaB'],[],[],[]
