,-0.13591935965289187,-0.11500868893706234,-0.09409801822123282,-0.07318734750540329,-0.05227667678957376,-0.031366006073744235,-0.010455335357914708,0.010455335357914819,0.031366006073744346,0.05227667678957387,0.0731873475054034,0.09409801822123293,0.11500868893706245,0.13591935965289198,0.1568300303687215,0.17774070108455103,0.19865137180038056,0.2195620425162101,0.24047271323203961,0.26138338394786914
thresh,-0.1045533535791476,0.1045533535791476,1,,,,,,,,,,,,,,,,,
unreg,1,0,1,3,14,160,1827,1671,179,17,6,2,2,0,0,0,0,2,1,0
unreg_genes,['melA'],[],[],[],[],[],[],[],[],[],[],[],['mtr' 'trpE'],[],[],[],[],['STM3118' 'STM3120'],['STM3119'],[]
