,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X
0,algU_regulon__empty_vector,0.0,0.25219931267456563,3.0,0.0,0.0468144145,2.0,0.2255120593,4.0,-0.2723264738,,,,,,,,,,,,,,,,,,,,,,
1,algU_regulon__algU_overexpression,1.3023175781,0.33826757487572073,3.0,1.0,1.2814825382000001,3.0,1.6505210925,5.0,0.9749491036000001,,,,,,,,,,,,,,,,,,,,,,
2,co_culture__c_viol_40,2.861482557975,0.5466199390975698,4.0,6.0,3.2261848375,20.0,2.9665514444000003,40.0,3.1931613472,63.0,2.0600326028,,,,,,,,,,,,,,,,,,,,
3,co_culture__c_viol_12.5,-0.22056687315,0.2670893284578458,4.0,7.0,-0.1627285984,33.0,0.11541056620000001,81.0,-0.5180694965,82.0,-0.3168799639,,,,,,,,,,,,,,,,,,,,
4,co_culture__b_thai_30,1.797319985775,1.5331452085422717,4.0,8.0,0.7416872553,51.0,3.7076443477,65.0,2.3504470584,76.0,0.38950128170000003,,,,,,,,,,,,,,,,,,,,
5,co_culture__b_thai_25,1.1930135745666666,1.8441733063169925,3.0,9.0,0.3902730607,22.0,-0.1137382175,49.0,3.3025058805,,,,,,,,,,,,,,,,,,,,,,
6,co_culture__mono_30,2.1310143843000002,0.08865577529154157,2.0,10.0,2.0683252844,26.0,2.1937034842,,,,,,,,,,,,,,,,,,,,,,,,
7,co_culture__b_thai_12.5,0.23926361920000003,0.4600625303532433,3.0,11.0,0.2331534931,54.0,-0.2177134162,83.0,0.7023507807,,,,,,,,,,,,,,,,,,,,,,
8,co_culture__b_thai_35,2.302295735225,1.4906508883178078,4.0,12.0,1.4240291718,48.0,4.2244343793,64.0,2.6901169781,78.0,0.8706024117000001,,,,,,,,,,,,,,,,,,,,
9,co_culture__mono_25,1.94471778615,0.2838420143294497,4.0,13.0,1.6639645980000002,38.0,2.3389037667,67.0,1.8649750118,72.0,1.9110277681,,,,,,,,,,,,,,,,,,,,
10,co_culture__c_viol_30,2.4477846792,0.18500732668057163,3.0,14.0,2.5896436068,41.0,2.5151836088,85.0,2.238526822,,,,,,,,,,,,,,,,,,,,,,
11,co_culture__c_viol_35,2.5975861631750004,0.3469970357996894,4.0,15.0,2.7808373834999998,52.0,2.5492116618000003,71.0,2.1325274686,80.0,2.9277681388000003,,,,,,,,,,,,,,,,,,,,
12,co_culture__b_thai_40,2.3488472557333333,1.6342821806423264,3.0,16.0,1.7426429460000001,53.0,4.1996139405,77.0,1.1042848807,,,,,,,,,,,,,,,,,,,,,,
13,co_culture__b_thai_45,3.2411926831333333,1.1974811735907547,3.0,17.0,2.0870829111,50.0,4.477780841,66.0,3.1587142973,,,,,,,,,,,,,,,,,,,,,,
14,co_culture__b_thai_c_viol_40,2.1105170692,1.4616772817060453,3.0,18.0,0.8575542373,25.0,3.716316402,62.0,1.7576805683,,,,,,,,,,,,,,,,,,,,,,
15,co_culture__mono_35,1.93510926005,0.12496747998427374,4.0,19.0,1.7776210173,28.0,1.9963346603,56.0,2.0659033981,73.0,1.9005779645,,,,,,,,,,,,,,,,,,,,
16,co_culture__b_thai_c_viol_45,2.2474623325,0.9452704379085392,4.0,21.0,1.2276604356,34.0,3.4157510507,45.0,2.5370114426,58.0,1.8094264011,,,,,,,,,,,,,,,,,,,,
17,co_culture__c_viol_25,2.1546665804750003,0.3305908675479901,4.0,23.0,1.8767692038,42.0,2.1260002629,70.0,1.9894899483000001,79.0,2.6264069069,,,,,,,,,,,,,,,,,,,,
18,co_culture__mono_45,1.7992074355,0.2958627429728338,4.0,24.0,1.6329770887000001,29.0,1.6229321387,68.0,1.7009758221,74.0,2.2399446925,,,,,,,,,,,,,,,,,,,,
19,co_culture__mono_40,1.7429094359000001,0.5104825078972517,4.0,27.0,1.1332134644,31.0,1.6935505369000001,69.0,2.3810102278,75.0,1.7638635145000001,,,,,,,,,,,,,,,,,,,,
20,co_culture__b_thai_c_viol_35,1.7026774274749998,1.37761808302081,4.0,30.0,0.4214724541,32.0,3.4271055366,59.0,0.7810184017,86.0,2.1811133175,,,,,,,,,,,,,,,,,,,,
21,co_culture__b_thai_c_viol_25,2.5312790453,,1.0,35.0,2.5312790453,,,,,,,,,,,,,,,,,,,,,,,,,,
22,co_culture__b_thai_c_viol_30,1.451243469525,1.2875237816810197,4.0,36.0,3.0976827005,44.0,1.8534314429,60.0,0.4600844052,61.0,0.3937753295,,,,,,,,,,,,,,,,,,,,
23,co_culture__mono_12.5,2.499997431293366e-11,0.37189482768332527,4.0,37.0,0.1264660456,46.0,0.1894558771,57.0,0.2377199505,84.0,-0.5536418731,,,,,,,,,,,,,,,,,,,,
24,co_culture__c_viol_45,3.01121465865,0.15400719035286753,2.0,39.0,3.1201141873,43.0,2.90231513,,,,,,,,,,,,,,,,,,,,,,,,
25,co_culture__b_thai_c_viol_12.5,-1.11519342095,0.3766657259361425,2.0,47.0,-1.38153631,55.0,-0.8488505319,,,,,,,,,,,,,,,,,,,,,,,,
26,immunity_2__WT_sid2,3.333329908391155e-11,0.6520293970427037,3.0,87.0,0.6786316082,90.0,-0.056938946100000006,93.0,-0.6216926620000001,,,,,,,,,,,,,,,,,,,,,,
27,immunity_2__WT_pad4,0.024308768866666625,0.6045386440217392,3.0,88.0,0.4377548867,91.0,0.3046829311,94.0,-0.6695115112000001,,,,,,,,,,,,,,,,,,,,,,
28,immunity_2__WT_PS,-0.23298287969999998,0.21932131425264362,3.0,89.0,-0.0212769569,92.0,-0.2184726799,95.0,-0.4591990023,,,,,,,,,,,,,,,,,,,,,,
29,immunity_in_vitro__WT_MM,-2.499998645599799e-11,0.4745463893582776,4.0,96.0,-0.4015074481,97.0,0.6793115575,98.0,-0.2235272351,99.0,-0.0542768744,,,,,,,,,,,,,,,,,,,,
30,immunity_isolated__WT_DE,-0.25048770620000005,0.17262042515725512,2.0,100.0,-0.37254877940000003,104.0,-0.128426633,,,,,,,,,,,,,,,,,,,,,,,,
31,immunity_isolated__WT_DEPS,-0.00403743279999999,0.18089839724822815,2.0,101.0,0.12387705060000001,105.0,-0.1319519162,,,,,,,,,,,,,,,,,,,,,,,,
32,immunity_isolated__WT_WT,1.3877787807814457e-17,0.4800745413048953,12.0,102.0,0.6544636862000001,110.0,0.18919343230000002,117.0,0.07203967500000001,125.0,-1.0743659637,131.0,-0.1462512809,134.0,-0.3235673565,138.0,-0.0047966775,159.0,0.0463046074,162.0,0.6273102502,164.0,-0.3977754538,170.0,-0.1108798215,174.0,0.4683249028,,,,
33,immunity_isolated__WT_npr1,-0.47989677934999997,0.7701385751614402,2.0,103.0,0.0646734296,126.0,-1.0244669883,,,,,,,,,,,,,,,,,,,,,,,,
34,immunity_isolated__AvrRpt2_WT,0.23980847582857145,0.4356665904588973,14.0,106.0,-0.0445600955,113.0,-0.1966242967,121.0,0.8305816631,127.0,-0.4082351849,136.0,0.2424712894,142.0,-0.3485171716,145.0,0.4860092127,150.0,0.1307172734,160.0,0.0290982317,161.0,0.3027473733,163.0,0.0870766414,167.0,0.6431132258000001,172.0,0.5346285621,176.0,1.0688119374
35,immunity_isolated__AvrRpt2_npr1,-0.019823366699999997,0.19301804829307864,3.0,107.0,0.19748524650000002,128.0,-0.1713576446,146.0,-0.08559770200000001,,,,,,,,,,,,,,,,,,,,,,
36,immunity_isolated__AvrRpt2_DE,0.06080909173333334,0.22412977301339268,3.0,108.0,0.040143842400000004,129.0,0.2945558291,147.0,-0.1522723963,,,,,,,,,,,,,,,,,,,,,,
37,immunity_isolated__AvrRpt2_DEPS,0.26292125565,0.36337283842596,2.0,109.0,0.5198646538,148.0,0.0059778575,,,,,,,,,,,,,,,,,,,,,,,,
38,immunity_isolated__WT_pad4,-0.03218039465000002,0.29399313478807215,4.0,111.0,0.1223021799,119.0,-0.42407087930000004,140.0,0.2503399427,165.0,-0.0772928219,,,,,,,,,,,,,,,,,,,,
39,immunity_isolated__WT_PS,0.04009331295,0.21842052029198747,4.0,112.0,-0.27806135330000004,120.0,0.13670102450000002,141.0,0.0875201136,166.0,0.21421346700000002,,,,,,,,,,,,,,,,,,,,
40,immunity_isolated__AvrRpt2_sid2,0.1559468158666667,0.19575264613583188,3.0,114.0,0.25555529860000004,122.0,0.28186312280000003,143.0,-0.0695779738,,,,,,,,,,,,,,,,,,,,,,
41,immunity_isolated__AvrRpt2_pad4,-0.008888220574999994,0.4789825957813616,4.0,115.0,0.2911675305,123.0,0.506367297,144.0,-0.4026685775,168.0,-0.4304191323,,,,,,,,,,,,,,,,,,,,
