,PSPTOB0024
SRX1828913,0.0468144145
SRX1828914,1.2814825382000001
SRX1828915,0.2255120593
SRX1828916,1.6505210925
SRX1828917,-0.2723264738
SRX1828918,0.9749491036000001
SRX3983989,3.2261848375
SRX3983990,-0.1627285984
SRX3983993,0.7416872553
SRX3983994,0.3902730607
SRX3983995,2.0683252844
SRX3983996,0.2331534931
SRX3983997,1.4240291718
SRX3983998,1.6639645980000002
SRX3983999,2.5896436068
SRX3984000,2.7808373834999998
SRX3984001,1.7426429460000001
SRX3984002,2.0870829111
SRX3984003,0.8575542373
SRX3984004,1.7776210173
SRX3984005,2.9665514444000003
SRX3984006,1.2276604356
SRX3984007,-0.1137382175
SRX3984008,1.8767692038
SRX3984009,1.6329770887000001
SRX3984010,3.716316402
SRX3984011,2.1937034842
SRX3984012,1.1332134644
SRX3984013,1.9963346603
SRX3984014,1.6229321387
SRX3984015,0.4214724541
SRX3984016,1.6935505369000001
SRX3984017,3.4271055366
SRX3984019,0.11541056620000001
SRX3984020,3.4157510507
SRX3984021,2.5312790453
SRX3984022,3.0976827005
SRX3984023,0.1264660456
SRX3984024,2.3389037667
SRX3984025,3.1201141873
SRX3984026,3.1931613472
SRX3984027,2.5151836088
SRX3984028,2.1260002629
SRX3984029,2.90231513
SRX3984031,1.8534314429
SRX3984032,2.5370114426
SRX3984034,0.1894558771
SRX3984035,-1.38153631
SRX3984036,4.2244343793
SRX3984037,3.3025058805
SRX3984038,4.477780841
SRX3984039,3.7076443477
SRX3984040,2.5492116618000003
SRX3984041,4.1996139405
SRX3984042,-0.2177134162
SRX3984043,-0.8488505319
SRX3984045,2.0659033981
SRX3984046,0.2377199505
SRX3984047,1.8094264011
SRX3984048,0.7810184017
SRX3984049,0.4600844052
SRX3984050,0.3937753295
SRX3984051,1.7576805683
SRX3984052,2.0600326028
SRX3984056,2.6901169781
SRX3984057,2.3504470584
SRX3984058,3.1587142973
SRX3984059,1.8649750118
SRX3984061,1.7009758221
SRX3984062,2.3810102278
SRX3984063,1.9894899483000001
SRX3984064,2.1325274686
SRX3984065,1.9110277681
SRX3984066,1.9005779645
SRX3984067,2.2399446925
SRX3984068,1.7638635145000001
SRX3984069,0.38950128170000003
SRX3984070,1.1042848807
SRX3984071,0.8706024117000001
SRX3984073,2.6264069069
SRX3984074,2.9277681388000003
SRX3984077,-0.5180694965
SRX3984078,-0.3168799639
SRX3984079,0.7023507807
SRX3984080,-0.5536418731
SRX3984082,2.238526822
SRX3984084,2.1811133175
SRX6997963,0.6786316082
SRX6997964,0.4377548867
SRX6997965,-0.0212769569
SRX6997967,-0.056938946100000006
SRX6997968,0.3046829311
SRX6997969,-0.2184726799
SRX6997971,-0.6216926620000001
SRX6997972,-0.6695115112000001
SRX6997973,-0.4591990023
SRX3159100,-0.4015074481
SRX3159101,0.6793115575
SRX3159102,-0.2235272351
SRX3159103,-0.0542768744
SRX3159000,-0.37254877940000003
SRX3159001,0.12387705060000001
SRX3159002,0.6544636862000001
SRX3159003,0.0646734296
SRX3159004,-0.128426633
SRX3159005,-0.1319519162
SRX3159006,-0.0445600955
SRX3159007,0.19748524650000002
SRX3159008,0.040143842400000004
SRX3159009,0.5198646538
SRX3159010,0.18919343230000002
SRX3159012,0.1223021799
SRX3159013,-0.27806135330000004
SRX3159014,-0.1966242967
SRX3159015,0.25555529860000004
SRX3159016,0.2911675305
SRX3159017,0.8420265663000001
SRX3159018,0.07203967500000001
SRX3159019,0.2943297466
SRX3159020,-0.42407087930000004
SRX3159021,0.13670102450000002
SRX3159022,0.8305816631
SRX3159023,0.28186312280000003
SRX3159024,0.506367297
SRX3159025,-0.4620563096
SRX3159026,-1.0743659637
SRX3159027,-1.0244669883
SRX3159028,-0.4082351849
SRX3159029,-0.1713576446
SRX3159030,0.2945558291
SRX3159034,0.7933263397
