,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A
0,control__wt_glc,0.0,9.249663804701228e-05,2.0,0.0,6.5405e-05,1.0,-6.5405e-05,,,,,,,,
1,fur__wt_dpd,-1.10030892865,0.15393845009850524,2.0,2.0,-0.9914580067000001,3.0,-1.2091598506,,,,,,,,
2,fur__wt_fe,-0.20770272909999998,0.1291905573960262,2.0,4.0,-0.1163512099,5.0,-0.2990542483,,,,,,,,
3,fur__delfur_dpd,-1.5265341158,0.32359460521088435,2.0,6.0,-1.2977181761,7.0,-1.7553500555000001,,,,,,,,
4,fur__delfur_fe2,-0.8927080439000001,0.05137299650703886,2.0,8.0,-0.9290342381000001,9.0,-0.8563818497000001,,,,,,,,
5,acid__wt_ph5,-0.72842336085,0.09660980684610015,2.0,10.0,-0.7967368104,11.0,-0.6601099113000001,,,,,,,,
6,acid__delgadx_ph5,-0.888805154,,1.0,12.0,-0.888805154,,,,,,,,,,
7,acid__delgadw_ph5,-0.38221510315,0.0015287953372275925,2.0,13.0,-0.3832961247,14.0,-0.3811340816,,,,,,,,
8,acid__delgade_ph5,-0.57469719445,0.021694466462700988,2.0,15.0,-0.5900374988,16.0,-0.5593568901,,,,,,,,
9,oxidative__wt_pq,-1.0128214963,0.197845746529607,2.0,17.0,-1.1527195653,18.0,-0.8729234273,,,,,,,,
10,oxidative__deloxyr_pq,-0.006125592500000001,0.019678697150450588,2.0,19.0,0.0077893477,20.0,-0.020040532700000002,,,,,,,,
11,oxidative__delsoxr_pq,-1.7828957779999999,0.0168561841254009,2.0,21.0,-1.7709766559,22.0,-1.7948149001,,,,,,,,
12,oxidative__delsoxs_pq,-1.5868386276000002,0.49202362041584524,2.0,23.0,-1.2389253891,24.0,-1.9347518661,,,,,,,,
13,nac_ntrc__wt_csn,-2.1924298571999996,0.18858471230644294,2.0,25.0,-2.3257793861,26.0,-2.0590803283,,,,,,,,
14,nac_ntrc__wt_cytd,-1.26055440795,0.01605891465351997,2.0,27.0,-1.2719097754,28.0,-1.2491990405,,,,,,,,
15,nac_ntrc__wt_gln,-1.1972078731,0.2849593869852049,2.0,29.0,-0.9957111582,30.0,-1.398704588,,,,,,,,
16,nac_ntrc__bw_delnac_csn,-2.43909953595,0.12140046642736532,2.0,31.0,-2.524942629,32.0,-2.3532564429000002,,,,,,,,
17,nac_ntrc__bw_delnac_cytd,-1.7899694319500001,0.1991564400127679,2.0,33.0,-1.6491445627,34.0,-1.9307943012000002,,,,,,,,
18,nac_ntrc__bw_delnac_gln,-2.13135146415,0.6636413054370064,2.0,35.0,-2.6006167315,36.0,-1.6620861968,,,,,,,,
19,nac_ntrc__bw_delnac_nh4,-0.6507576763,0.20160459423226937,2.0,37.0,-0.5082017006,38.0,-0.793313652,,,,,,,,
20,misc__wt_no_te,-0.45673891395000005,0.06372978162418637,2.0,39.0,-0.5018026747000001,40.0,-0.41167515320000003,,,,,,,,
21,misc__bw_delcbl,-0.55298858175,0.08404110925125231,2.0,41.0,-0.61241462,42.0,-0.4935625435,,,,,,,,
22,misc__bw_delfabr,-0.1063475689,0.41336319276916694,2.0,43.0,0.18594434780000002,44.0,-0.3986394856,,,,,,,,
23,misc__bw_delfadr,-0.31312720245000003,0.07095671104413181,2.0,45.0,-0.363301174,46.0,-0.2629532309,,,,,,,,
24,misc__nitr_031,-1.0866229642,,1.0,47.0,-1.0866229642,,,,,,,,,,
25,omics__wt_glu,-0.08038265205,0.13568101792067108,2.0,48.0,0.0155583158,49.0,-0.1763236199,,,,,,,,
26,omics__wt_gly,-0.0740143021,0.11399195078392987,2.0,50.0,0.0065901793,51.0,-0.1546187835,,,,,,,,
27,omics__wt_thr,-1.53924786915,0.3717900631766724,2.0,52.0,-1.802143144,53.0,-1.2763525943,,,,,,,,
28,omics__bw_ac,-2.22846492775,0.034052118280630324,2.0,54.0,-2.2525434115,55.0,-2.204386444,,,,,,,,
29,omics__bw_fum,-0.7567604195500001,0.14206354927248027,2.0,56.0,-0.8572145186000001,57.0,-0.6563063205,,,,,,,,
30,omics__bw_glc,-0.36094105955,0.28593362053567944,2.0,58.0,-0.5631266616,59.0,-0.1587554575,,,,,,,,
31,omics__bw_pyr,-0.961027584,0.2393190137648469,2.0,60.0,-0.7918034865,61.0,-1.1302516814999999,,,,,,,,
32,ompr__wt_nacl,-0.44679195565,0.1503794709358714,2.0,62.0,-0.340457612,63.0,-0.5531262993,,,,,,,,
33,ompr__bw_delompr_nacl,-0.1556862917,0.08715557372619984,2.0,64.0,-0.0940579945,65.0,-0.2173145889,,,,,,,,
34,minspan__wt_ade,-2.4312378348,,1.0,66.0,-2.4312378348,,,,,,,,,,
35,minspan__wt_glc,-1.0925940119333335,0.02820879252794554,3.0,67.0,-1.0706618704,68.0,-1.1244160615,69.0,-1.0827041039,,,,,,
36,minspan__wt_glc_anaero,-2.57524687,0.33332942954455724,2.0,70.0,-2.81094637,71.0,-2.33954737,,,,,,,,
37,minspan__wt_trp,-1.9108907233,,1.0,72.0,-1.9108907233,,,,,,,,,,
38,minspan__bw_delcra_glc,-1.4741629398,,1.0,73.0,-1.4741629398,,,,,,,,,,
39,minspan__bw_delcra_trp,-1.2065211232,,1.0,74.0,-1.2065211232,,,,,,,,,,
40,minspan__bw_delmntr,-1.3499166025,,1.0,75.0,-1.3499166025,,,,,,,,,,
41,minspan__bw_delnac_ade,-2.8579757088,,1.0,76.0,-2.8579757088,,,,,,,,,,
42,minspan__bw_delnac_glc,-1.7902614882,,1.0,77.0,-1.7902614882,,,,,,,,,,
43,cra_crp__wt_ac,-3.2351339454000003,0.5761244204395847,2.0,78.0,-3.6425154299,79.0,-2.8277524609,,,,,,,,
44,cra_crp__wt_fru,-1.13269608485,0.4337293544765042,2.0,80.0,-1.4393890526,81.0,-0.8260031171000001,,,,,,,,
45,cra_crp__delcra_ac,-3.62877115135,0.1008426043239826,2.0,82.0,-3.7000776407,83.0,-3.557464662,,,,,,,,
