,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,Chrom__sac_log,0.08967724495942565,0.09195673279961668,2.0,0.0,0.15470047429779402,1.0,0.02465401562105729,,
1,Chrom__sac_sta,-0.05088112367970155,0.06442810411571702,2.0,2.0,-0.09643867299891797,3.0,-0.005323574360485139,,
2,Chrom__sac_MW001,-4.510281037539698e-16,0.08926356141168887,2.0,4.0,-0.06311886958706747,5.0,0.06311886958706657,,
3,Chrom__sac_fadR,-0.30481168459760966,0.025481781273050154,2.0,6.0,-0.2867933442627235,7.0,-0.3228300249324958,,
4,FadR__wt_p,-8.881784197001252e-16,0.08285475447130605,2.0,8.0,0.058587158740206036,9.0,-0.05858715874020781,,
5,FadR__ko_p,-0.07289708358469225,0.16741809469168709,2.0,10.0,0.04548538646513123,11.0,-0.19127955363451574,,
6,GDGT__75_2.4_log,-2.9605947323337506e-16,0.13735533072243444,3.0,12.0,0.07935808881905615,27.0,-0.15860426117245652,50.0,0.07924617235339948
7,GDGT__80_3.5_stat,-0.6377128876802288,0.12414495480517283,3.0,13.0,-0.6744618682263894,20.0,-0.7393346645373882,42.0,-0.4993421302769088
8,GDGT__80_2.4_log,-0.2607790171669686,0.43597688110350524,3.0,14.0,-0.11771286747418674,37.0,0.08568898270511749,41.0,-0.7503131667318366
9,GDGT__75_3.5_stat,-0.27858576156425635,0.3801397745897677,3.0,15.0,-0.12097872413474332,24.0,-0.7121797318693543,28.0,-0.0025988286886713396
10,GDGT__80_1.6_stat,-0.18857253358038287,0.044268659193600395,3.0,16.0,-0.21183796307777047,17.0,-0.13752213207148326,33.0,-0.21635750559189493
11,GDGT__75_2.4_stat,-0.3988386608223893,0.16319312167176592,3.0,18.0,-0.5774621300686587,26.0,-0.3615099728279017,31.0,-0.25754387957060754
12,GDGT__80_2.4_stat,-0.6621400902220854,0.2591300355618229,3.0,19.0,-0.42752636826116586,29.0,-0.6186188553019694,30.0,-0.9402750471031212
13,GDGT__80_1.6_log,0.8794064082733435,0.1350435784413434,2.0,21.0,0.9748966383449148,39.0,0.7839161782017721,,
14,GDGT__65_3.5_stat,-0.33114600301993136,0.6114357176006262,3.0,22.0,-0.3975093222954893,23.0,-0.9066929932326752,34.0,0.3107643064683705
15,GDGT__75_1.6_stat,-0.2140807117020449,0.09822884916476589,3.0,25.0,-0.3006703468154521,32.0,-0.23423337736122285,38.0,-0.10733841092945973
16,GDGT__75_1.6_log,0.20266510423560555,0.04650046610816931,2.0,35.0,0.1697843093221838,36.0,0.2355458991490273,,
17,GDGT__65_2.4_stat,-0.5977393431024289,0.11826866130263643,3.0,40.0,-0.4631883187236925,46.0,-0.6447789311643389,49.0,-0.6852507794192553
18,GDGT__65_2.4_log,-0.15562266713873077,0.08536154376141251,3.0,43.0,-0.08999761086324032,44.0,-0.1247436954907073,47.0,-0.2521266950622447
19,GDGT__80_3.5_log,0.000908413418204764,0.0816316109990993,3.0,45.0,-0.07995123998467069,51.0,0.08329068048946375,52.0,-0.0006142002501787758
20,GDGT__65_1.6_log,0.40394477295288783,0.023846602391144296,3.0,48.0,0.4180921044683181,53.0,0.3764126076449683,54.0,0.4173296067453771
21,NutLim__t0,4.440892098500626e-16,0.21915857835157856,2.0,55.0,0.15496851690760494,56.0,-0.15496851690760405,,
22,NutLim__t05,-1.2617576619380946,0.5175372630696878,3.0,57.0,-1.552826211051343,58.0,-0.6642232286940041,59.0,-1.5682235460689364
23,NutLim__t1,-0.946503241267583,0.4777311453272307,3.0,60.0,-1.485212678649123,61.0,-0.5743324062685415,62.0,-0.779964638885084
24,NutLim__t15,-0.3483029717139369,0.34352269188144285,3.0,63.0,-0.7395162893290106,64.0,-0.209458491581362,65.0,-0.09593413423143816
25,NutLim__t2,-0.23673816858318256,0.608602776151966,3.0,66.0,-0.02350715229070488,67.0,0.236557298686666,68.0,-0.9232646521455088
26,NutLim__t4,-0.801973118407687,0.6763089331650735,2.0,69.0,-0.32375048558962405,70.0,-1.28019575122575,,
27,UV_irr__wt0,8.881784197001252e-16,0.1190379300125927,3.0,71.0,-0.03497727425198605,72.0,0.13260801645071485,73.0,-0.09763074219872614
28,UV_irr__wt1,-0.5792702046668706,0.4279760856471508,3.0,74.0,-0.5258609495188882,75.0,-1.0314441242987735,76.0,-0.18050554018295006
29,UV_irr__wt2,-0.5662388565423621,0.2449214294829715,3.0,77.0,-0.7527599657456996,78.0,-0.6570812988911765,79.0,-0.28887530499021
30,UV_irr__mut0,0.05670094788528099,0.23753413447066335,3.0,80.0,-0.21166044188911126,81.0,0.14179917749724158,82.0,0.23996410804771265
31,UV_irr__mut1,-0.8439035709755242,0.07356297208037839,3.0,83.0,-0.7695502071815037,84.0,-0.8455106896100473,85.0,-0.9166498161350214
32,UV_irr__mut2,-0.9032157583570722,0.25734581791484323,3.0,86.0,-0.6990434288060241,87.0,-0.8183203334438431,88.0,-1.1922835128213496
33,YtrA__overexpr,-0.08751704413940627,0.13619686362854228,3.0,89.0,-0.040818071557302105,90.0,0.01918726663861481,91.0,-0.2409203274995315
34,YtrA__wt,-5.921189464667501e-16,0.06057006771774664,3.0,92.0,0.02924963198746333,93.0,0.04039406599037232,94.0,-0.06964369797783743
