,b0501
Cr_1,0.0020823513133039445
Cr_2,0.00595120706960654
Cr_3,0.007862668335197413
Cr_4,0.016178583924182244
Cr_5,0.026428482720048312
Cr_6,0.03575727337408741
Fe_1,-0.037809804451666436
Fe_2,-0.04723305022228184
Fe_3,-0.03089343156531657
Fe_4,-0.01832415987280807
Fe_5,-0.004201113394661561
Fe_6,0.01111595337467958
Cd_1,-0.0009833244028580224
Cd_2,5.4866512697260385e-05
Cd_3,0.006268153036949525
Cd_4,0.012824147854362741
Cd_5,0.008552907988437776
Cd_6,0.011470920431825758
Zn_1,-0.044506591505589665
Zn_2,-0.09391970288027512
Zn_3,-0.11390080635858107
Zn_4,-0.116026533023292
Zn_5,-0.08391862712739942
Zn_6,-0.04941256790878061
Cu_1,0.004180837332299555
Cu_2,0.006198523258943668
Cu_3,0.007436840063385053
Cu_4,0.010922386826103588
Cu_5,0.014835877276908048
Cu_6,0.02087027951795075
Pb_1,0.00512663633256281
Pb_2,0.008605674788568633
Pb_3,0.021350840324132803
Pb_4,0.03426217001154665
Pb_5,0.04955404496284637
Pb_6,0.05269099442097413
