,-0.10091288087547515,-0.07568466065660637,-0.05045644043773759,-0.025228220218868808,-2.7755575615628914e-17,0.025228220218868752,0.05045644043773753,0.07568466065660631,0.10091288087547509,0.12614110109434387,0.15136932131321265,0.17659754153208143,0.2018257617509502,0.227053981969819,0.2522822021886878,0.2775104224075565,0.30273864262642536,0.3279668628452941,0.3531950830641629,0.37842330328303164
thresh,-0.11352699098490954,0.11352699098490954,2,,,,,,,,,,,,,,,,,
unreg,0,0,19,524,2830,453,18,5,0,1,1,0,0,0,0,0,0,0,0,0
purR,0,0,0,3,18,5,1,2,1,1,0,1,1,0,0,0,2,0,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],['uraA'],['pyrE'],[],[],[],[],[],[],[],[],[]
purR_genes,[],[],[],['yicE' 'purR' 'purE'],"['cvpA' 'purA' 'purF' 'purN' 'speB' 'glnB' 'purG' 'gcvP' 'purT' 'speA'
 'ubiX' 'purH' 'purK' 'purD' 'gcvT' 'ycfC' 'purB' 'purM']",['gcvH' 'glyA' 'purC' 'guaA' 'prsA'],['guaB'],['STM3334' 'pyrC'],['pyrD'],['STM3333'],[],['carA'],['carB'],[],[],[],['pyrB' 'pyrI'],[],[],[]
