,Value,list
TF,trcR+Rv1776c+whiB4 ,
reg_genes,18,"['ppsA' 'pks6' 'eccCa1' 'Rv2719c' 'hddA' 'Rv0839' 'nrdF2' 'hsp' 'cysO'
 'pks2' 'lhr' 'Rv0147' 'ndh' 'Rv0654' 'Rv3191c']"
comp_genes,21,"['pks13' 'Rv0516c' 'fabD' 'proS' 'fadD32' 'efpA' 'Rv1057' 'fas' 'Rv0412c'
 'pks16' 'accD6' 'Rv0264c' 'Rv2248' 'pknG' 'Rv1592c' 'Rv0950c' 'acpM'
 'Rv0263c']"
both_genes,3,['glnH' 'kasB' 'kasA']
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
