sample,new_1780123_1780617_c
LBexp_1,9.2596
LBexp_2,9.8941
LBexp_3,9.2731
LBtran_1,9.4513
LBtran_2,9.1948
LBtran_3,9.0399
LBstat_1,10.6651
LBstat_2,10.5565
LBstat_3,10.4434
LBGexp_1,8.7481
LBGexp_2,8.9965
LBGexp_3,9.0542
LBGtran_2,9.0766
LBGtran_3,9.7954
LBGstat_1,10.9689
LBGstat_2,10.9292
LBGstat_3,10.1615
S0_1,9.3733
S0_2,9.8678
S0_3,9.8106
S1_1,11.0887
S1_2,10.8861
S1_3,11.0582
S2_1,10.8514
S2_2,10.478
S2_3,10.435
S3_1,10.397
S3_2,10.6153
S4_1,10.9309
S4_2,10.2828
S4_3,9.9846
S5_1,9.7964
S5_2,9.9679
S5_3,10.2994
S6_1,9.1848
S6_2,7.6176
S6_3,9.554
S6/t_1,9.4049
S6/t_2,7.6999
S6_4,9.3187
S6_5,9.658
S6_6,9.8442
S7_4,10.0456
S7_5,9.8737
S7_6,10.3937
S8_4,9.6444
S8_5,9.3487
G135_1,8.3257
G135_3,7.8571
G150_1,8.3281
G150_2,8.7853
G150_3,8.9329
G180_1,8.2003
G180_2,7.9518
G180_3,7.6047
C30_1,10.7862
C30_2,10.6722
C90_1,9.8178
C90_2,9.2643
BI_1,9.6325
BI_2,9.8927
BC_2,9.3562
BC/t_1,9.475
BC/t_2,10.3973
BC_1,9.3309
Sw_1,8.4837
Sw_2,9.3138
BT_1,9.1913
BT_2,8.5606
B36_1,9.3993
B36_2,9.4741
B60_1,10.0631
B60_2,10.6426
M9exp_1,10.9205
M9exp_2,10.6764
M9exp_3,10.3537
M9tran_1,10.7212
M9tran_2,10.833
M9tran_3,10.8767
M9stat_1,10.1803
M9stat_2,10.3457
M9stat_3,10.1339
M+G_1,10.8006
M+G_2,10.4381
M+G_3,10.358
Glu_1,11.0794
Glu_2,10.6224
Glu_3,10.692
Fru_1,10.0171
Fru_2,11.1211
Fru_3,10.5139
Mal_1,9.2226
Mal_2,10.1277
Mal_3,10.0819
G+S_2,9.6563
G+S_3,10.4416
Pyr_1,10.5519
Pyr_2,10.4705
Pyr_3,10.598
Gly_1,9.0929
Gly_2,9.5787
Gly_3,8.6487
Glucon_1,10.3263
Glucon_2,10.1521
Glucon_3,9.8894
aero_1,10.2034
aero_2,9.3665
aero_3,9.6662
nit_1,10.0155
nit_2,10.656
nit_3,10.1339
ferm_1,10.4413
ferm_2,9.2469
ferm_3,9.9912
T-5.40H_1,11.5706
T-4.40H_1,11.2269
T-3.40H_1,11.2673
T-2.40H_1,10.8788
T-1.40H_1,10.6168
T-1.10H_1,10.4005
T-0.40H_1,10.4888
T0.0H_1,10.3195
T0.30H_1,10.3217
T1.0H_1,10.3178
T1.30H_1,10.2523
T2.0H_1,10.4382
T2.30H_1,11.0579
T3.0H_1,10.3382
T3.30H_1,10.5021
T4.0H_1,10.4999
T5.0H_1,10.0309
HPh_1,10.3992
HPh_2,9.9139
HPh_3,10.3368
LPh_1,10.3154
LPh_2,10.5284
LPh_3,10.1064
LPhT_1,11.4115
LPhT_2,11.5514
LPhT_3,11.7793
SMMPr_1,10.366
SMMPr_2,10.4008
SMMPr_3,10.5389
HiTm_1,9.9022
HiTm_2,10.7782
HiTm_3,11.0146
LoTm_1,9.122
LoTm_2,8.7586
LoTm_3,8.9263
HiOs_1,11.2884
HiOs_2,11.0102
HiOs_3,11.22
BMM_1,10.2394
BMM_2,10.0884
BMM_3,10.1982
Heat_1,10.8971
Heat_2,10.4029
Heat_3,10.5203
Cold_1,9.2147
Cold_2,8.6511
Cold_3,8.4938
Etha_1,7.8369
Etha_2,8.0644
Etha_3,7.7721
SMM_1,10.3941
SMM_2,10.5676
SMM_3,10.6912
Salt_1,9.3951
Salt_2,9.1771
Salt_3,9.2902
Mt0_1,9.4004
Mt0_3,8.9496
M0t45_1,9.5669
M0t45_2,9.6807
M0t45_3,9.9328
M0t90_1,9.9466
M0t90_2,11.4936
M0t90_3,10.4591
M40t45_1,9.0723
M40t45_2,9.8464
M40t45_3,9.9759
M40t90_1,9.6972
M40t90_2,11.0186
M40t90_3,10.5074
dia0_1,8.9136
dia0_2,9.7871
dia0_3,9.7814
dia5_1,8.0528
dia5_2,8.8358
dia5_3,8.7412
dia15_1,8.7676
dia15_2,10.0392
dia15_3,9.2593
Diami_1,8.4265
Diami_2,8.3727
Diami_3,8.5949
Paraq_1,9.3676
Paraq_2,9.7032
Paraq_3,8.6491
H2O2_1,9.611
H2O2_2,9.4893
H2O2_3,9.3645
Oxctl_1,9.0417
Oxctl_2,9.1349
Oxctl_3,9.4246
GM-0.1_1,10.3062
GM-0.2_1,10.2208
GM+5_1,10.2834
GM+15_1,10.6867
GM+25_1,11.1732
GM+45_1,11.0581
GM+60_1,10.6453
GM+90_1,10.8194
GM+120_1,9.5513
GM+150_1,10.5578
GM-0.1_2,10.8145
GM-0.2_2,11.0968
GM+5_2,10.4625
GM+10_2,10.4354
GM+15_2,10.5823
GM+25_2,10.8465
GM+45_2,9.887
GM+60_2,10.0403
GM+90_2,10.7113
GM+150_2,10.4683
GM-0.1_3,10.9563
GM-0.2_3,10.8208
GM+5_3,11.0396
GM+10_3,9.9592
GM+15_3,10.8606
GM+25_3,10.5909
GM+45_3,10.3038
GM+60_3,10.3603
GM+90_3,10.8135
GM+120_3,10.7351
GM+150_3,10.9794
MG-0.1_1,10.2193
MG+5_1,10.1036
MG+10_1,10.6919
MG+15_1,10.0798
MG+25_1,10.3724
MG+45_1,9.9056
MG+120_1,9.9706
MG+150_1,10.899
MG-0.1_2,9.3424
MG-0.2_2,9.6669
MG+5_2,9.8216
MG+10_2,10.2222
MG+15_2,10.9618
MG+25_2,9.8608
MG+45_2,9.3609
MG+60_2,9.9233
MG+90_2,9.7333
MG+120_2,10.6345
MG-0.1_3,10.6438
MG-0.2_3,10.181
MG+5_3,10.1867
MG+10_3,9.7382
MG+15_3,10.4927
MG+25_3,10.3985
MG+45_3,10.486
MG+60_3,9.8773
MG+90_3,10.376
MG+120_3,10.4524
MG+150_3,10.7015
