,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,LB__LBexp,-0.2113333333,0.3238502894857437,3.0,0.0,-0.2274333333,1.0,0.12026666670000001,2.0,-0.5268333333,,,,,,,,,,
1,LB__LBtran,-1.0846333333,0.7459383285500217,3.0,3.0,-0.8971333333,4.0,-0.4503333333,5.0,-1.9064333333,,,,,,,,,,
2,LB__LBstat,0.5634666667,1.0764050724518164,3.0,6.0,0.1562666667,7.0,-0.2499333333,8.0,1.7840666667,,,,,,,,,,
3,LB__LBGexp,-0.9635666666333332,0.18653172205641946,3.0,9.0,-1.1557333333,10.0,-0.7832333333,11.0,-0.9517333333,,,,,,,,,,
4,LB__LBGtran,-1.0554833333,0.09199459223236983,2.0,12.0,-1.1205333333,13.0,-0.9904333333,,,,,,,,,,,,
5,LB__LBGstat,-1.1897666666333333,0.2512006435766702,3.0,14.0,-0.9303333333,15.0,-1.4318333333,16.0,-1.2071333333,,,,,,,,,,
6,Life Cycle__S0,0.8348000000333333,0.48676915815747124,3.0,17.0,1.3398666666999999,18.0,0.36866666670000003,19.0,0.7958666667000001,,,,,,,,,,
7,Life Cycle__S1,2.2279000000333333,1.4528434682832605,3.0,20.0,2.4425666667,21.0,3.5614666667,22.0,0.6796666667,,,,,,,,,,
8,Life Cycle__S2,0.35280000003333334,0.12804020202004265,3.0,23.0,0.3930666667,24.0,0.2094666667,25.0,0.45586666670000003,,,,,,,,,,
9,Life Cycle__S3,2.1435666667,1.723502068464091,2.0,26.0,3.3622666667,27.0,0.9248666667000001,,,,,,,,,,,,
10,Life Cycle__S4,0.9654333333666667,0.3902988897413536,3.0,28.0,0.6294666667000001,29.0,1.3935666667,30.0,0.8732666667000001,,,,,,,,,,
11,Life Cycle__S5,1.8010666667,0.85327644406722,3.0,31.0,2.7743666666999998,32.0,1.1817666667,33.0,1.4470666667,,,,,,,,,,
12,Life Cycle__S6,1.3089541667000002,0.8702248977583735,8.0,34.0,1.4576666667,35.0,1.7294666667,36.0,0.6153666667000001,37.0,0.2204666667,38.0,0.10366666670000001,39.0,1.9636666667,40.0,2.1941666667,41.0,2.1871666667
13,Life Cycle__S7,2.649300000033333,0.22736592386136797,3.0,42.0,2.8218666667,43.0,2.7343666667,44.0,2.3916666667,,,,,,,,,,
14,Life Cycle__S8,2.6159666667000003,0.4269510744804375,2.0,45.0,2.3140666667,46.0,2.9178666667,,,,,,,,,,,,
15,Life Cycle__G135,-1.1132333333,0.4821054034129881,2.0,47.0,-0.7723333333,48.0,-1.4541333333,,,,,,,,,,,,
16,Life Cycle__G150,-0.5898666666333333,0.7355683539504221,3.0,49.0,-0.9478333333000001,50.0,0.2561666667,51.0,-1.0779333333,,,,,,,,,,
17,Life Cycle__G180,-0.2808333333,0.3552666041158386,3.0,52.0,-0.6822333333,53.0,-0.0068333333,54.0,-0.1534333333,,,,,,,,,,
18,Stress Time Course__C30,0.4550166667,0.5207841443438923,2.0,55.0,0.08676666670000001,56.0,0.8232666667,,,,,,,,,,,,
19,Stress Time Course__C90,0.2968166667,0.172039079862687,2.0,57.0,0.1751666667,58.0,0.4184666667,,,,,,,,,,,,
20,Biofilm__BI,-0.12463333330000001,0.126572113832392,2.0,59.0,-0.2141333333,60.0,-0.0351333333,,,,,,,,,,,,
21,Biofilm__BC,1.6111166666999999,0.872537733663517,4.0,61.0,1.1701666667,62.0,2.1288666667,63.0,2.5262666666999998,64.0,0.6191666667,,,,,,,,
22,Biofilm__Sw,1.8434166667,0.03797163414971766,2.0,65.0,1.8702666667,66.0,1.8165666667,,,,,,,,,,,,
23,Life Cycle__BT,1.4728166667,0.1495530842209548,2.0,67.0,1.3670666667,68.0,1.5785666667,,,,,,,,,,,,
24,Life Cycle__B36,0.2651166667,0.37017039995115764,2.0,69.0,0.5268666667,70.0,0.0033666667,,,,,,,,,,,,
25,Life Cycle__B60,-0.050683333299999994,0.3553211575462401,2.0,71.0,-0.3019333333,72.0,0.2005666667,,,,,,,,,,,,
26,M9__M9exp,3.333335459506278e-11,0.3208567021792335,3.0,73.0,0.33386666670000004,74.0,-0.027833333300000002,75.0,-0.3060333333,,,,,,,,,,
27,M9__M9tran,-0.31963333330000004,0.28412618675511064,3.0,76.0,-0.4899333333,77.0,-0.4773333333,78.0,0.0083666667,,,,,,,,,,
28,M9__M9stat,-0.4688666666333334,0.27421747452219986,3.0,79.0,-0.6288333333,80.0,-0.6255333333,81.0,-0.1522333333,,,,,,,,,,
29,Supplement__M+G,0.4354666667,0.6911855973615191,3.0,82.0,-0.3626333333,83.0,0.8383666667,84.0,0.8306666667,,,,,,,,,,
30,Supplement__Glu,1.2337333333666665,0.18196429136875547,3.0,85.0,1.3183666667,86.0,1.0248666667,87.0,1.3579666666999999,,,,,,,,,,
31,Supplement__Fru,1.2590000000333335,0.9349151904495581,3.0,88.0,1.7062666667,89.0,1.8862666667,90.0,0.1844666667,,,,,,,,,,
32,Supplement__Mal,0.31000000003333333,0.7178889143407449,3.0,91.0,-0.1933333333,92.0,1.1320666667000001,93.0,-0.0087333333,,,,,,,,,,
