,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A,rep15_idx,rep15_A,rep16_idx,rep16_A,rep17_idx,rep17_A,rep18_idx,rep18_A
0,aat__00m_00s,-3.33333360913457e-11,0.8245079598244226,3.0,0.0,-0.1572108085,6.0,0.8917947715000001,12.0,-0.7345839631000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,1.0100953028666668,0.33546557859789045,3.0,1.0,0.761512304,7.0,1.3916649085000001,13.0,0.8771086961000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,0.7854215013666668,0.45195067906936515,3.0,2.0,0.281584601,8.0,1.1551138862,14.0,0.9195660169000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,0.5682789637333334,0.3047854582447327,3.0,3.0,0.2191758861,9.0,0.7814239793000001,15.0,0.7042370258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,-0.32973392960000003,0.6834971246386613,3.0,4.0,-0.5685112771,10.0,0.44112028670000003,16.0,-0.8618107984000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,-0.04245389106666666,0.48074361945686794,3.0,5.0,0.053494210300000004,11.0,0.3830801353,17.0,-0.5639360188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,-0.9462640794000001,0.2891545850499473,2.0,18.0,-1.1507272473,71.0,-0.7418009115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,-0.8134431980666669,1.337326220494464,3.0,19.0,-1.7626351527000002,70.0,0.7160069848,205.0,-1.3937014263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,-0.8758345494124999,1.957710181562807,8.0,20.0,0.4996348017,32.0,-0.1473179502,55.0,-0.3410512382,67.0,-0.9081684038000001,126.0,-0.32471299600000003,147.0,-0.731922406,203.0,0.5019964214,210.0,-5.5551346242,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,-0.2928671756666667,0.6059312495520346,3.0,21.0,-0.9410769596,34.0,0.2593182639,61.0,-0.19684283130000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
