,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A
0,algU_regulon__empty_vector,-7.401486830834377e-17,2.2487595157384437,3.0,0.0,2.5727584724,2.0,-0.9820689642,4.0,-1.5906895082,,,,,,,,,,,,,,,,,,,,,,
1,algU_regulon__algU_overexpression,6.178122979666667,1.0153730333972306,3.0,1.0,7.1690355874,3.0,6.2253927115,5.0,5.1399406401,,,,,,,,,,,,,,,,,,,,,,
2,co_culture__c_viol_40,-1.22004360385,0.7473969579252592,4.0,6.0,-0.7982549055,20.0,-1.2434844904,40.0,-2.2612421434,63.0,-0.5771928761,,,,,,,,,,,,,,,,,,,,
3,co_culture__c_viol_12.5,-3.3466682543750004,0.6590863171699809,4.0,7.0,-3.6637050213,33.0,-4.1222014472,81.0,-2.7536622021,82.0,-2.8471043469,,,,,,,,,,,,,,,,,,,,
4,co_culture__b_thai_30,-13.527182719174998,1.1240731743315753,4.0,8.0,-14.5362551632,51.0,-12.2491194393,65.0,-12.9191249322,76.0,-14.404231342,,,,,,,,,,,,,,,,,,,,
5,co_culture__b_thai_25,-14.0158772038,0.8391588900270979,3.0,9.0,-14.7272090901,22.0,-14.2300295241,49.0,-13.0903929972,,,,,,,,,,,,,,,,,,,,,,
6,co_culture__mono_30,-0.94146687055,0.7132029948910273,2.0,10.0,-1.4457775446,26.0,-0.43715619650000004,,,,,,,,,,,,,,,,,,,,,,,,
7,co_culture__b_thai_12.5,-12.711239170433332,1.8898218164674712,3.0,11.0,-12.8881112272,54.0,-14.506407056,83.0,-10.7391992281,,,,,,,,,,,,,,,,,,,,,,
8,co_culture__b_thai_35,-13.2625632088,1.4046969482416476,4.0,12.0,-14.751097559,48.0,-11.3746695125,64.0,-13.6353028213,78.0,-13.2891829424,,,,,,,,,,,,,,,,,,,,
9,co_culture__mono_25,-0.7030204553,0.4415440921286525,4.0,13.0,-0.7936739113,38.0,-0.1856046262,67.0,-1.2464647457,72.0,-0.586338538,,,,,,,,,,,,,,,,,,,,
