,A,CsqR
nac_ntrc__wt_gln__1,0.2249128221799425,0.17291160400000027
nac_ntrc__wt_gln__2,0.3277476339776421,-0.20091184999999975
nac_ntrc__bw_delnac_csn__1,2.709234697179276,0.0026445029999999647
nac_ntrc__bw_delnac_csn__2,0.9596388254292824,-0.17045313099999948
nac_ntrc__bw_delnac_cytd__1,0.5793143635575477,0.12760309699999972
nac_ntrc__bw_delnac_cytd__2,0.860313999360593,0.033618547000000554
nac_ntrc__bw_delnac_gln__1,0.7322235820896752,-0.3060615090000001
nac_ntrc__bw_delnac_gln__2,1.061339154466954,-0.04036957499999971
nac_ntrc__bw_delnac_nh4__1,1.2297159106948206,0.3815485590000005
nac_ntrc__bw_delnac_nh4__2,4.689908497641065,0.06514389099999995
misc__wt_no_te__1,1.2125884839703558,0.036574810999999485
misc__wt_no_te__2,0.7334572310691639,0.026103990000000188
misc__bw_delcbl__1,1.2198431047898248,0.05150658099999994
misc__bw_delcbl__2,0.9843024916092772,-0.0016856739999999706
misc__bw_delfabr__1,0.6647487904710022,-0.194608841
misc__bw_delfabr__2,1.6643349871894568,-0.035479108000001425
misc__bw_delfadr__1,1.2951613197361065,-0.02764669099999839
misc__bw_delfadr__2,1.171178251345257,-0.025012239999999686
misc__nitr_031__1,1.128804384284261,0.07211254200000017
omics__wt_glu__1,-0.2429415568925721,-0.27937508499999986
omics__wt_glu__2,-0.358113992171929,0.2297782150000005
omics__wt_gly__1,0.261759135317849,-0.07020464799999981
omics__wt_gly__2,0.7374047719922538,-0.2332329780000002
omics__wt_thr__1,5.5717446328423,0.6178413919999999
omics__wt_thr__2,4.37399367541938,0.5395944859999995
omics__bw_ac__1,1.7136831365328231,1.1460171290000003
omics__bw_ac__2,1.8765548418051348,1.1715884950000008
omics__bw_fum__1,1.9458065089233387,1.027927041
omics__bw_fum__2,1.690406269862604,0.9695215850000009
omics__bw_glc__1,-0.2292800647890175,0.5007631880000005
omics__bw_glc__2,-0.4722329079466996,0.460017766
omics__bw_pyr__1,1.651262949559985,1.1216499770000006
omics__bw_pyr__2,0.2104492517024344,1.3507859740000017
ompr__wt_nacl__1,-0.3485067874297425,-1.1700862929999998
ompr__wt_nacl__2,0.4328897082897244,-1.404957435
ompr__bw_delompr_nacl__1,-0.0826697717902475,-1.2743758749999996
ompr__bw_delompr_nacl__2,-0.9634107965885438,-1.2893699869999995
minspan__wt_ade__1,-0.1035758914839546,0.015553274000000172
minspan__wt_glc__2,0.5282327037927436,-0.1553207090000006
minspan__wt_glc__3,0.8652617446571198,-0.10262047400000007
minspan__wt_glc__4,0.6531831970852725,-0.1705819549999994
minspan__wt_glc_anaero__1,-0.1689236207249946,-0.37002804499999975
minspan__wt_glc_anaero__2,0.4020923691861247,-0.2476610829999997
minspan__wt_trp__1,2.7990928552936447,0.6593722079999997
minspan__bw_delcra_glc__2,1.7650642056325023,0.5657242230000001
minspan__bw_delcra_trp__1,2.6286572052118844,0.16320416500000068
minspan__bw_delmntr__1,1.6151938392193097,0.5321511290000016
minspan__bw_delnac_ade__1,-1.31308996192859,-0.4903878170000002
minspan__bw_delnac_glc__1,0.959863748787121,-0.32421572199999993
cra_crp__wt_ac__1,2.0755331875594027,0.4770225150000007
cra_crp__wt_ac__2,2.3927752928392065,0.447578837
cra_crp__wt_fru__1,2.418586793203785,0.050698510999999336
cra_crp__wt_fru__2,2.1382252651822484,0.2460710009999998
cra_crp__delcra_ac__1,2.175226956941916,0.6289766059999993
cra_crp__delcra_ac__2,2.3178356804148925,0.6832542770000005
cra_crp__delcra_fru__1,0.3624258692085778,-0.1411534140000006
cra_crp__delcra_fru__2,0.3302591194418657,-0.0764441920000003
cra_crp__delcra_glc__1,0.8557709972632587,0.03390662900000052
cra_crp__delcra_glc__2,0.555386717258733,0.08700560599999996
rpoB__wt_031__1,2.3595451666298506,0.9108121230000004
rpoB__wt_044__1,-0.1487153200383502,-0.11654876199999985
rpoB__wt_lb__1,3.108253118369332,1.0838541879999999
rpoB__wt_lb__2,2.384864392280875,0.9809865320000002
rpoB__rpoBE546V_031__1,2.15480850956988,0.699902164
rpoB__rpoBE546V_044__1,1.3394769632378123,0.5951177999999997
rpoB__rpoBE546V_lb__1,2.071390509884872,0.7108548800000003
rpoB__rpoBE546V_lb__2,1.904589529354724,0.5406074740000006
rpoB__rpoBE546V_glc__1,1.0067801100907696,0.09401956500000086
rpoB__rpoBE672K_glc__1,0.3907501399541238,-0.7783365230000001
rpoB__rpoBE672K_glc__2,1.316594892045313,-0.6324686889999995
rpoB__rpoBE672K_lb__1,0.7021660765649764,-0.5410330609999994
rpoB__rpoBE672K_lb__2,0.9508505549517194,0.08322556300000006
crp__wt_fru__1,0.7992241354724605,0.2929767050000009
crp__wt_glyc__1,1.7391079673901526,0.2352327320000001
crp__wt_glyc__2,1.1219327380740376,0.3357327450000005
crp__delar1_glyc__1,1.418167359333803,0.4664651400000004
crp__delar1_glyc__2,1.8109430429287323,0.6321410730000006
crp__delar1ar2_glyc__1,0.2556622473252532,-0.27865287899999996
crp__delar1ar2_glyc__2,0.4313761521863292,-0.1353197109999984
crp__delar1ar2_glyc__3,0.2623392424608141,-0.16478785499999926
crp__delar2_glyc__1,2.4583772896569998,-0.3178156750000003
crp__delar2_glyc__2,2.616658648589886,-0.2289641289999995
crp__delar2_glyc__3,2.444869982025768,-0.1498592159999994
crp__delcrp_fru__1,-0.7415388321521236,-0.15445705900000029
crp__delcrp_fru__2,0.3662448900420727,-0.2875690769999997
crp__delcrp_fru__3,-0.3176092081052699,0.010061475000000542
crp__delcrp_glc__1,-0.0174701905439136,-0.2050229159999999
crp__delcrp_glc__2,0.4976019932526753,-0.4620002950000002
crp__delcrp_glc__3,-0.0516083164104086,-0.2310247080000014
crp__delcrp_glyc__1,0.5467485825471864,-0.33185952299999943
crp__delcrp_glyc__2,0.5907416425407485,-0.4212884020000001
crp__delcrp_glyc__3,0.4120187004719254,-0.31540035200000016
glu__glu_ale3__1,1.986264299287305,0.6230593330000005
glu__glu_ale4__1,1.1510229636761344,-0.1112995579999998
glu__glu_ale5__1,0.7909457130664558,-0.4051870839999996
glu__glu_ale6__1,1.0790959688773167,-0.430757614
glu__glu_ale8__1,1.8178532060663872,0.6016703130000005
glu__glu_ale9__1,0.99653474457499,0.2375893050000002
glu__glu_ale10__1,0.5071376614274031,0.29796747800000034
42c__wt_42c__1,1.6859347367263413,0.20553826200000014
42c__42c_ale1__1,3.2151219166001983,0.796166532
42c__42c_ale2__1,1.1632699300496976,0.16386201900000066
42c__42c_ale3__1,0.7392769201746386,0.11188419500000092
42c__42c_ale4__1,1.565065142915856,0.4014854119999995
42c__42c_ale5__1,0.0973243767776545,-0.19725435199999986
42c__42c_ale6__1,2.3109261785890043,0.06504408099999992
42c__42c_ale8__1,1.4881070616701748,0.5869691790000005
42c__42c_ale9__1,0.922438021463068,0.17288087699999988
42c__42c_ale10__1,1.349066341664262,0.7173197770000002
ssw__wt_ac__1,1.3800192176127644,0.3605083650000003
ssw__wt_glc__1,0.3165425688875458,-1.5153899929999994
ssw__wt_glyc__1,1.6778972319914107,-0.6365071440000003
ssw__wt_xyl__1,-1.4405390044236526,-1.1617190639999997
ssw__glc_ale1__1,3.5202442689777227,0.8447466769999998
ssw__glc_ale2__1,1.5562054970216344,0.5061200809999997
ssw__glc_ale3__1,0.5650418365497338,0.07645365599999998
ssw__glyc_ale1__1,1.9840772567532563,0.4326514359999996
ssw__glyc_ale2__1,0.7070980608436185,0.03283068400000033
ssw__xyl_ale1__1,2.554170635887975,0.7321191470000006
ssw__xyl_ale2__1,1.4828965304145052,0.656382893
ssw__xyl_ale3__1,2.142569182764162,0.2774934050000004
ssw__glc_ac_ac2__1,1.1680664429266108,-0.3397960470000001
ssw__glc_ac_glc1__1,1.6638646825203725,0.2341317730000005
ssw__glc_glyc_glc__1,0.9254585809515664,0.09712894699999984
ssw__glc_glyc_glyc__1,2.2763787127541306,0.6635652069999995
ssw__glc_xyl_glc__1,-0.0148429183895636,0.3441122080000003
ssw__glc_xyl_xyl__1,0.962411535269618,0.09143380700000048
ica__wt_glc__1,1.1357688117130236,-0.3739911029999998
ica__wt_glc__2,0.698913261432002,-0.3209399589999995
ica__wt_glc__3,0.1057653326225653,-0.15547734900000074
ica__wt_glc__4,0.3297343991610871,-0.20754666599999985
ica__arg_sbt__1,4.664060512495893,-0.252947217
ica__arg_sbt__2,2.13299288524711,-0.28331325
ica__cytd_rib__1,5.33102789192794,1.1778824879999998
ica__cytd_rib__2,6.007943336658912,1.0379507090000004
ica__gth__1,-0.8673164347878497,-1.40746444
ica__gth__2,-0.4342984583111574,-1.5121423499999995
ica__leu_glcr__1,0.7066501741743082,-0.6557696510000001
ica__leu_glcr__2,0.6806808840436425,-0.7125590399999995
ica__met_glc__1,1.3548364475554633,-0.4784911479999998
ica__met_glc__2,0.5580756350001932,-0.3000982199999997
ica__no3_anaero__1,-0.699308799916722,-0.5404548780000002
ica__no3_anaero__2,-0.5142333746143813,-0.3812279109999999
ica__phe_acgam__1,0.8439147681194444,-0.19129135499999966
ica__phe_acgam__2,0.9994562835752888,-0.4684964970000003
ica__thm_gal__1,2.844171476129264,0.2999485059999998
ica__thm_gal__2,3.446587777498212,0.27119095099999946
ica__tyr_glcn__1,0.3645283955381667,-0.3656700099999997
ica__tyr_glcn__2,0.8204479699294258,-0.4413008889999999
ica__ura_pyr__1,0.8539339225030546,-0.11711082599999935
ica__ura_pyr__2,1.2806403990109363,0.11129547700000053
ica__wt_glc__5,0.3038944435920495,0.055046937000000185
ica__wt_glc__6,0.3299779138373176,-0.12658106700000005
ica__bw_delpurR_cytd__1,0.3974806629745262,-0.2528216539999999
ica__bw_delpurR_cytd__2,-0.0560048806209507,0.4003712340000005
ica__ade_glc__1,0.1167055898861575,0.20929900800000034
ica__ade_glc__2,1.0477107828040473,-0.5748027609999999
ytf__wt_glc__1,0.6461704055584288,-0.05916104599999983
ytf__wt_glc__2,1.0271678726709823,0.4074548159999996
ytf__delyafC__1,2.3872188331948,0.31343826199999997
ytf__delyafC__2,2.139657713121057,0.4220485800000002
ytf__delyeiE__1,1.3020980294294509,0.4497374729999999
ytf__delyeiE__2,1.4073576867875608,0.19070541599999924
ytf__delyiaJ__1,2.0198280502709576,0.19504128800000053
ytf__delyiaJ__2,1.3216910454698914,0.25753126600000004
ytf__delyieP__1,1.3766559256423676,0.4635430350000007
ytf__delyieP__2,0.9316758255969532,0.2328396800000005
ytf__wt_ph5__1,0.2157187461340396,-0.07951797099999958
ytf__wt_ph5__2,0.092567878274372,-0.05594527899999946
ytf__wt_ph8__1,0.26759008931667,-0.17561622400000054
ytf__wt_ph8__2,1.2169072439974515,-0.32798922799999986
ytf__delybaO__1,2.48355212573508,0.6049563309999995
ytf__delybaO__2,2.397620432946596,0.8041930000000006
ytf__delybaQ__1,0.1796319622281855,-0.2170801330000005
ytf__delybaQ__2,0.7712199742146236,-0.11957094300000025
ytf__delybiH__1,1.508006795963563,-0.07780609799999992
ytf__delybiH__2,2.1883576708156967,0.535816649
ytf__delydcI_ph5__1,-0.7984656764902638,-0.2848578320000001
ytf__delydcI_ph5__2,-0.0886108950298711,-0.3767315189999998
ytf__delydcI_ph8__1,-0.1758316676609803,-0.08276795099999834
ytf__delydcI_ph8__2,0.4643294987377631,-0.2915496089999996
ytf__delyddM__1,0.5838546999620824,-0.028765189999999663
ytf__delyddM__2,0.4131242530536545,0.08352849500000037
ytf__delyheO__1,2.752077058092379,0.4646347540000004
ytf__delyheO__2,2.325152225127649,0.524885201
fps__bw_glc__1,-0.0218322651425553,0.00926180100000007
fps__bw_glc__2,-0.5960418350187487,-0.23209666400000015
fps__fps_thrA_ale1__1,0.3716371878038363,-0.10358783900000024
fps__fps_thrA_ale1__2,0.7808640246066004,-0.3930075429999995
fps__fps_thrA_ale2__1,0.6278278086107771,-0.2247005409999998
fps__fps_thrA_ale2__2,0.6781305940927165,-0.10575528800000013
fps__fps_serB_ale1__1,0.6544024665578811,-0.2306510899999994
fps__fps_serB_ale1__2,0.3178803105377732,-0.1658168670000002
fps__fps_serB_ale4__1,-0.228225143525316,-0.4871472599999995
fps__fps_serB_ale4__2,0.153247304355935,-0.4848556889999998
fps__fps_ptsI_ale1__1,1.681673629301005,0.3225736800000005
fps__fps_ptsI_ale1__2,2.42469577377553,0.36853159400000013
fps__fps_ptsI_ale3__1,2.12446810132171,0.2071500420000003
fps__fps_ptsI_ale3__2,1.5669816256878857,0.11002609800000053
pal__lyx_ale2_f6__1,33.0030396871341,4.897041648000001
pal__lyx_ale2__1,32.19482610073148,4.424869618
pal__lyx_ale2__2,32.0292932951091,4.408543768
pal__lyx_ale4__1,32.04446452439986,4.551177438000001
pal__lyx_ale4__2,32.788298034227665,4.485553278
pal__5drib_ale10_f18__1,1.7834833859013195,1.5035218979999998
pal__5drib_ale10_f18__2,1.833777951889588,1.1905684890000003
pal__5drib_ale10__1,3.3235626964288394,1.3985139180000001
pal__arab_ale14_f9__1,2.30782500037446,0.24966776099999954
pal__arab_ale14_f9__2,1.5469461035881056,0.18951628300000056
pal__arab_ale14__1,2.299978972201701,0.4655203769999998
pal__arab_ale14__2,2.39473080144664,0.5139421209999995
pal__arab_ale16__1,2.194268556859335,0.4678404090000017
pal__arab_ale16__2,2.5157188545346783,0.6325101280000016
pal__tartr_ale26_f10__1,1.811759268456497,0.7988354459999999
pal__tartr_ale26_f10__2,1.7123983000417322,0.8471615379999999
pal__tartr_ale26__1,2.456327099404183,0.7959078059999998
pal__tartr_ale26__2,2.61302651897762,0.6098454490000016
pal__tartr_ale28_f10__1,3.140141757690172,0.4713198450000009
pal__tartr_ale28_f10__2,2.0422605220599404,0.6838665450000008
pal__tartr_ale28__1,1.5155935509317546,0.5398578619999999
pal__tartr_ale28__2,1.3066870798110528,0.6384214640000003
efeU__delmenFentC_citr__1,1.4793434983331335,-0.25873911299999985
efeU__delmenFentC_citr__2,0.7348118450464223,-0.3653027929999997
efeU__delmenFentC__1,0.7898725071347998,-0.28077169499999943
efeU__delmenFentC__2,0.8999689288026381,-0.2952131009999999
efeU__menFentC_ale39__1,2.6577916180646866,0.7346635459999993
efeU__menFentC_ale39__2,2.3679264492249263,0.6712345300000004
efeU__menFentC_ale29__1,1.8981561180393964,0.0065264609999999825
efeU__menFentC_ale29__2,3.0563866428853403,0.050746101000000536
efeU__menFentC_ale30__1,3.2458204010058926,-0.04111940900000022
efeU__menFentC_ale30__2,1.9032182049907973,-0.18013946700000005
efeU__menFentCubiC_ale36__1,0.105321681671361,0.0510155990000003
efeU__menFentCubiC_ale36__2,0.5413904049617679,-0.05944804700000006
efeU__menFentCubiC_ale37__1,-0.3069762275650997,-0.24100713599999946
efeU__menFentCubiC_ale37__2,-0.1347464897690007,-0.22108814399999946
efeU__menFentCubiC_ale38__1,1.153950618015674,0.11324653299999987
efeU__menFentCubiC_ale38__2,1.5250856841532516,0.08084613099999949
misc2__salc_glc__1,-0.2461906936627467,-0.5870225529999997
misc2__salc_glc__2,-0.717343670109797,-0.3887078989999999
misc2__dbcn_glc__1,-0.6553919700117505,-0.8458436899999997
misc2__dbcn_glc__2,-0.3914425601218439,-0.22746999499999895
misc2__tyr_glc__1,0.6125607712135814,0.018501539000001618
misc2__tyr_glc__2,1.2896469366374523,0.1556436020000005
misc2__arg_cytd__1,0.6657043364488593,-0.15928662299999985
misc2__arg_cytd__2,0.3281836470871207,0.06754886400000171
misc2__delyheO_pyr__1,2.2670911128123272,0.240569228
misc2__delyheO_pyr__2,2.5001794032181848,0.2276788129999998
misc2__dellon_glc__1,0.7936420704935696,-0.4855037749999998
misc2__dellon_glc__2,0.6174729081219755,-0.3463138059999995
nquinone__delubiC__1,1.0727433721988158,-0.15740026099999938
nquinone__delubiC__2,0.4884517408982557,-0.21597222099999944
nquinone__ubiC_ale1__1,0.8181526227189447,-0.017824240999999574
nquinone__ubiC_ale1__2,0.94797629774952,0.016246262000000122
nquinone__ubiC_ale2__1,1.1362184855212285,-0.13226599399999994
nquinone__ubiC_ale2__2,0.7539191705954541,-0.2616649999999998
nquinone__ubiC_ale3__1,1.5805332100655618,-0.4527384249999997
nquinone__ubiC_ale3__2,1.6988693350105704,-0.6283779840000001
nquinone__ubiC_ale4__1,0.729733032776928,-0.2686250589999997
nquinone__ubiC_ale4__2,1.137727700264257,-0.033415959999999245
nquinone__delpdhR__1,0.586995410763075,-0.3012999909999996
nquinone__delpdhR__2,0.6732912222330498,-0.2153809330000005
quinone__glu_ale4__1,1.0592458489822567,-0.1009393049999998
quinone__glu_ale4__2,2.5840038828905723,0.2064067750000005
quinone__delmenF__1,0.834525805983136,0.020306655000000614
quinone__delmenF__2,0.9505631021954748,-0.20858242499999946
quinone__menF_ale5__1,1.27214165052745,0.40727663500000055
quinone__menF_ale5__2,2.2624456631644,0.06797827500000064
quinone__menF_ale6__1,3.145483022584577,0.3463187959999994
quinone__menF_ale6__2,1.734997506751632,0.34229597500000075
quinone__menF_ale7__1,4.282977818159837,0.552018115000001
quinone__menF_ale7__2,4.146909750574714,0.6878043759999999
quinone__menF_ale8__1,3.6686673358086095,0.7885934459999993
quinone__menF_ale8__2,2.8867662603276485,0.2087373469999996
quinone__delmenFubiC__1,0.1940857440343921,0.034592970999999466
quinone__delmenFubiC__2,0.8215780292073473,-0.2037229749999998
quinone__menFubiC_ale1__1,2.2531426371793835,-0.07524445299999982
quinone__menFubiC_ale1__2,2.1503112413992365,-0.3684365949999995
quinone__menFubiC_ale2__1,1.991031213721812,-0.12243508400000015
quinone__menFubiC_ale2__2,1.374251369355787,-0.3780087779999999
quinone__menFubiC_ale3__1,0.3908717666068313,-0.07919354099999952
quinone__menFubiC_ale3__2,1.2907347829148397,-0.26490847699999964
quinone__menFubiC_ale4__1,1.3837458682356136,0.4269545459999993
quinone__menFubiC_ale4__2,1.613911832758112,0.4385327969999997
oxyR__wt_glc__1,0.7721241603574023,0.08569668400000019
oxyR__wt_glc__2,0.6343329320241154,0.18407060000000094
oxyR__wt_h2o2__1,0.3275626254300297,-0.013160465999999538
oxyR__wt_h2o2__2,0.8989350890387537,0.02355101000000026
oxyR__glu_ale4__1,1.5885286392816955,0.4301128219999999
oxyR__glu_ale4__2,1.7062643238939512,0.4558464459999998
oxyR__glu_ale4_h2o2__1,1.44207516427802,0.5728212080000006
oxyR__glu_ale4_h2o2__2,0.6920128390865509,0.3872047109999999
oxyR__oxyR_ale17__1,1.7062128313457097,0.0628714420000005
oxyR__oxyR_ale17__2,1.6924210025322994,0.14747185000000052
oxyR__oxyR_ale17_h2o2__1,2.211564354522157,0.23018317400000046
oxyR__oxyR_ale17_h2o2__2,1.5036818054688608,0.13305881099999972
oxyR__oxyR_ale18__1,0.6972561197906616,-0.14379366799999982
oxyR__oxyR_ale18__2,0.8262386797119555,0.013280910000000644
oxyR__oxyR_ale18_h2o2__1,1.3454145973151466,0.05895249699999994
oxyR__oxyR_ale18_h2o2__2,1.367102926893549,0.11333697000000065
oxyR__oxyR_ale19__1,0.8367682733503871,0.04263342700000017
oxyR__oxyR_ale19__2,1.1116540634911958,0.015566133000000091
oxyR__oxyR_ale19_h2o2__1,0.7487293373156754,-0.0401629399999992
oxyR__oxyR_ale19_h2o2__2,0.5516673294068809,-0.048410781999999486
oxyR__oxyR_ale20__1,1.174015666942127,-0.1416383029999997
oxyR__oxyR_ale20__2,0.7796796743766364,-0.40268258700000015
oxyR__oxyR_ale20_h2o2__1,1.1393068605433578,0.03614293500000088
oxyR__oxyR_ale20_h2o2__2,1.316465041744726,0.11612794400000047
svns_pgi__BmePgi24_15__1,0.9094383280417362,0.05880809000000031
svns_pgi__BmePgi24_15__2,0.3568704961740698,0.09011323600000054
svns_pgi__BmePgi24_26__1,1.2758164363904212,0.21806808799999988
svns_pgi__BmePgi24_26__2,1.2640669554401704,0.22309636100000046
svns_pgi__BmePgi24_41__1,1.1388743170639188,0.4869301730000002
svns_pgi__BmePgi24_41__2,1.2987740079271128,0.24066173000000024
svns_pgi__BmePgi24_52__1,1.724634978865434,0.022743412999999716
svns_pgi__BmePgi24_52__2,1.644178936168041,0.16374132500000105
svns_pgi__PaePgi2_34__1,0.1559567533837835,0.2382274879999997
svns_pgi__PaePgi2_34__2,0.3715958331368228,0.21248027900000024
svns_pgi__PaePgi2_63__1,1.1778346617295024,0.182617091
svns_pgi__PaePgi2_63__2,0.7949947439464747,0.3257666979999998
svns_pgi__PaePgi24_54__1,1.1834524987363064,0.33281451200000056
svns_pgi__PaePgi24_54__2,1.0304946281774756,0.30182786900000025
svns_pgi__PaePgi24_90__1,0.7860965261166395,0.1464321240000004
svns_pgi__PaePgi24_90__2,1.366881947052538,0.4008743930000005
abx_media__m9_ctrl__1,-0.5358547471861906,-0.970734479
abx_media__m9_ctrl__2,-0.9933025373961036,-1.0409839859999996
abx_media__rpmi_ctrl__1,0.2256850172905303,-0.2549308349999997
abx_media__rpmi_ctrl__2,-0.2802168797132721,0.09327790000000036
abx_media__camhb_ctrl__1,1.0702557612705226,-1.408669819
abx_media__camhb_ctrl__2,0.6800364847410368,-1.090457173
abx_media__m9_mero__1,-0.8176062261609247,-1.4079249469999997
abx_media__m9_mero__2,-0.5990847522527859,-1.5516778899999997
abx_media__rpmi_mero__1,0.1410623033116509,-0.911991392
abx_media__rpmi_mero__2,-0.4512990344522795,-0.5540040509999997
abx_media__camhb_mero__1,1.6267759941245543,-2.090757818
abx_media__camhb_mero__2,1.5768249135970844,-2.176858884
abx_media__m9_trisulf__1,-1.0432412322166909,-1.8495168430000002
abx_media__m9_trisulf__2,-1.1665620331947495,-1.5468352530000002
abx_media__rpmi_trisulf__1,0.9018551023852148,-1.190523423999999
abx_media__rpmi_trisulf__2,0.877115250376972,-1.1503831909999995
abx_media__camhb_trisulf__1,0.4816014844133331,-1.1223409999999996
abx_media__camhb_trisulf__2,0.6211929473008571,-1.140929862
abx_media__m9_cef__1,-0.9260918601869058,-1.088167543
abx_media__m9_cef__2,-0.7791837476213676,-1.2551144369999996
abx_media__rpmi_cef__1,-0.2610631685324275,-0.9279913439999996
abx_media__rpmi_cef__2,0.2568929736912055,-0.9582819100000002
abx_media__camhb_cef__1,0.125194197963125,-1.0686848959999995
abx_media__camhb_cef__2,0.4253004426705235,-1.013370022
abx_media__m9_cipro__1,-0.006479496907837,-1.34375863
abx_media__m9_cipro__2,-0.1375479107481597,-1.280730706
abx_media__rpmi_cipro__1,0.695205362243038,-0.8662640120000002
abx_media__rpmi_cipro__2,1.147733901483682,-0.4847739549999997
abx_media__camhb_cipro__1,0.7464207840975502,-1.152552097
abx_media__camhb_cipro__2,1.1556693181243198,-1.476118704
hot_tale__42c_ale3_30c__1,0.2273679299714439,-0.4727966690000001
hot_tale__42c_ale3_30c__2,0.0699808097040303,-0.2965420759999997
hot_tale__42c_ale3_37c__1,0.2196260735850153,0.20292834400000004
hot_tale__42c_ale3_37c__2,0.0109496623667099,0.18002145300000014
hot_tale__42c_ale3_44c__1,2.775893032951325,0.4790541130000001
hot_tale__42c_ale3_44c__2,2.7694698436631144,0.5830668169999997
hot_tale__hot_ale3_mid_30c__1,0.0270890312505936,-0.469285985
hot_tale__hot_ale3_mid_30c__2,0.3935089561870862,-0.2421715759999996
hot_tale__hot_ale3_mid_37c__1,0.5103808844803449,0.02738522000000021
hot_tale__hot_ale3_mid_37c__2,0.2348740195758841,-0.027496614999999558
hot_tale__hot_ale3_mid_44c__1,3.026199843273225,1.0491316600000005
hot_tale__hot_ale3_mid_44c__2,2.6617534906141294,0.8323548829999998
hot_tale__hot_ale3_30c__1,0.6325503856303365,-0.4170970619999999
hot_tale__hot_ale3_30c__2,-0.2210134461760151,-0.2649022789999993
hot_tale__hot_ale3_37c__1,1.122203851404718,0.13282210000000028
hot_tale__hot_ale3_37c__2,1.429210972026024,0.09353021500000036
hot_tale__hot_ale3_44c__1,3.1278095240100936,0.8127255600000005
hot_tale__hot_ale3_44c__2,2.821643681748545,0.660783232
hot_tale__hot_ale4_30c__1,-1.1274723942182492,-0.5138805799999995
hot_tale__hot_ale4_30c__2,-0.800032238968025,-0.3668591609999998
hot_tale__hot_ale4_37c__1,0.8640489293743228,0.03908128500000085
hot_tale__hot_ale4_37c__2,0.111355555505712,-0.11052892400000047
hot_tale__hot_ale4_44c__1,1.643379631692949,0.4427549229999999
hot_tale__hot_ale4_44c__2,1.3254173109580256,0.7418509300000009
hot_tale__hot_ale8_30c__1,0.4747401866578334,-0.4628413120000001
hot_tale__hot_ale8_30c__2,0.5737631986388758,-0.26837840800000023
hot_tale__hot_ale8_37c__1,1.1014189142389217,-0.058730169999999575
hot_tale__hot_ale8_37c__2,0.7778620005657718,-0.0267100349999998
hot_tale__hot_ale8_44c__1,2.366525536822175,0.9427694969999996
hot_tale__hot_ale8_44c__2,2.096321116162954,0.8793724240000005
hot_tale__hot_ale9_mid_30c__1,0.0095220061439058,-0.4798196079999997
hot_tale__hot_ale9_mid_30c__2,-0.0095077624107359,-0.2348864440000007
hot_tale__hot_ale9_30c__1,-0.5045807913381637,-0.6236611219999997
hot_tale__hot_ale9_30c__2,-0.59410026257853,-0.35606958199999994
hot_tale__hot_ale9_mid_37c__1,1.0337419193278423,-0.05152428699999945
hot_tale__hot_ale9_mid_37c__2,-0.0184586230712061,0.10753519599999972
hot_tale__hot_ale9_37c__1,0.5870856422153521,-0.0637539699999996
hot_tale__hot_ale9_37c__2,0.6485787003692453,-0.08064034400000075
hot_tale__hot_ale9_mid_44c__1,2.5308252569670326,0.5847399070000003
hot_tale__hot_ale9_mid_44c__2,2.77577376978421,0.7362703850000011
hot_tale__hot_ale9_44c__1,1.736978597507911,0.7470760519999997
