,PSPTOB0012
SRX1828913,0.20874306
SRX1828914,-0.838653398
SRX1828915,-0.2498300363
SRX1828916,-1.1113394809
SRX1828917,0.0410869763
SRX1828918,-0.8145350123
SRX3983989,0.0532218896
SRX3983990,-0.5588182343
SRX3983993,-0.38655315100000004
SRX3983994,-0.6144542216000001
SRX3983995,0.2813420487
SRX3983996,-0.45465691760000004
SRX3983997,-0.1823689961
SRX3983998,0.052770615400000005
SRX3983999,0.35448786860000003
SRX3984000,-0.14546875750000002
SRX3984001,-0.1075390224
SRX3984002,-0.14394605130000002
SRX3984003,-0.057600486400000005
SRX3984004,0.32417426390000004
SRX3984005,-0.31974421740000003
SRX3984006,0.1981869575
SRX3984007,-0.4853941376
SRX3984008,-0.3981924395
SRX3984009,-0.0052098831
SRX3984010,0.8172687939000001
SRX3984011,0.1106330724
SRX3984012,-0.3731877725
SRX3984013,-0.039027392
SRX3984014,0.1143477174
SRX3984015,-0.24680420360000002
SRX3984016,-0.2010525193
SRX3984017,0.5185521635
SRX3984019,-0.4254773866
SRX3984020,0.2557314614
SRX3984021,0.2785830407
SRX3984022,0.555091722
SRX3984023,-0.0278015348
SRX3984024,0.0824818038
SRX3984025,0.06476425450000001
SRX3984026,0.1829187495
SRX3984027,-0.022400495200000002
SRX3984028,-0.0937158891
SRX3984029,-0.19292487560000002
SRX3984031,0.0661222831
SRX3984032,0.1272646155
SRX3984034,0.013190219000000001
SRX3984035,-0.5990856696
SRX3984036,0.3657271496
SRX3984037,0.3690525992
SRX3984038,0.5017981916
SRX3984039,0.4778902902
SRX3984040,-0.0918632655
SRX3984041,0.6220184358
SRX3984042,-0.5102181136
SRX3984043,-0.5455750649000001
SRX3984045,0.0286870758
SRX3984046,0.0166361169
SRX3984047,0.5015975083
SRX3984048,0.149074187
SRX3984049,-0.0900223945
SRX3984050,-0.0171230471
SRX3984051,0.3375765267
SRX3984052,0.0336081432
SRX3984056,0.2469918368
SRX3984057,-0.0269756965
SRX3984058,0.4351873761
SRX3984059,0.07398448690000001
SRX3984061,-0.1790056375
SRX3984062,0.2613300153
SRX3984063,0.2308863421
SRX3984064,-0.0665287953
SRX3984065,-0.0717829177
SRX3984066,0.5260720125
SRX3984067,0.1919697197
SRX3984068,-0.262022778
SRX3984069,-0.3557267472
SRX3984070,-0.0899593657
SRX3984071,-0.2953628307
SRX3984073,0.181258849
SRX3984074,0.126806721
SRX3984077,-0.48690163280000004
SRX3984078,-0.6803219298000001
SRX3984079,-0.4017631036
SRX3984080,-0.0020248011
SRX3984082,0.091077375
SRX3984084,-0.09799038040000001
SRX6997963,-0.0991316285
SRX6997964,-0.1037626074
SRX6997965,0.08442103150000001
SRX6997967,0.0629870436
SRX6997968,-0.2045487969
SRX6997969,-0.08804169790000001
SRX6997971,0.0361445849
SRX6997972,0.056801992600000004
SRX6997973,0.3007611875
SRX3159100,0.1366163276
SRX3159101,-0.12066750180000001
SRX3159102,-0.050356445
SRX3159103,0.034407619300000004
SRX3159000,0.2845709421
SRX3159001,0.29286427940000004
SRX3159002,0.1398635387
SRX3159003,0.35956053990000003
SRX3159004,0.5509652912
SRX3159005,0.3849075838
SRX3159006,-0.5884963587
SRX3159007,0.10947631270000001
SRX3159008,0.1899011591
SRX3159009,0.12026040040000001
SRX3159010,-0.18108351020000002
SRX3159012,-0.1649899259
SRX3159013,-0.1309901575
SRX3159014,-0.6571458474
SRX3159015,-0.665294803
SRX3159016,-0.4812487513
SRX3159017,-0.008346925
SRX3159018,0.23844138580000002
SRX3159019,0.018447713
SRX3159020,0.6199498552
SRX3159021,0.4429766388
SRX3159022,-0.2868742261
SRX3159023,-0.0814388362
SRX3159024,-0.4139465748
SRX3159025,-0.0616857522
SRX3159026,-0.6023890114
SRX3159027,0.1166558631
SRX3159028,-0.5265257031
SRX3159029,0.3136089268
SRX3159030,-0.1723674748
SRX3159034,0.01834353
SRX3159036,-0.050126693800000004
SRX3159037,0.4152403093
SRX3159041,0.0701060394
SRX3159042,0.1297222953
SRX3159043,0.27261276560000003
SRX3159045,0.16018236060000002
SRX3159047,0.21553801020000002
SRX3159048,-0.3309534958
SRX3159049,-0.0094184494
SRX3159050,-0.19282195030000002
SRX3159051,-0.20509602500000002
SRX3159052,-0.4374892567
SRX3159053,-0.5259669923
SRX3159054,-0.1354057877
SRX3159055,-0.2869673957
SRX3159056,0.5839860155000001
SRX3159057,0.2818402836
SRX3159058,0.3048270119
SRX3159060,0.3636815792
SRX3159061,-0.327261014
SRX3159062,0.5898446425
SRX3159063,0.1454968918
SRX3159066,0.049827520300000004
SRX3159069,-0.0703032381
SRX3159070,-0.20464816530000002
SRX3159071,-0.1223839495
SRX3159073,0.0839241471
SRX3159074,0.1134428851
SRX3159075,0.1668230658
SRX3159076,-0.6334540622
SRX3159080,-0.5020336870000001
SRX3159082,0.0735102492
SRX3159083,-0.2752726111
SRX3159086,-0.7017314231
SRX3159087,-0.0355663701
SRX3159088,-0.1829890209
SRX3159089,-0.9057225913
SRX3159090,-0.5133616
SRX3159091,-0.9324732357000001
SRX3159092,0.5542051257
SRX3159093,0.6618655457
SRX3159094,-0.1415550377
SRX3159095,-0.21281774920000002
SRX3159096,0.5637184738000001
SRX3159097,0.5494028849
SRX3159098,0.0517186732
SRX3159099,-0.5577218229
SRX3158988,0.0124096351
SRX3158989,-0.1092612981
SRX3158990,-0.6466917448
SRX3158991,-0.5277038933
SRX3158992,0.0022282929
SRX3158996,-0.0146379279
SRX3644656,-0.014476710700000001
SRX3644657,0.0057313468
SRX3644658,0.008745363800000001
SRX3644659,-0.1646896884
SRX3644660,-0.058093678200000005
SRX3644661,-0.1744987908
SRX3644662,-0.3405623849
SRX3644663,-0.32596835960000003
SRX3644664,0.0595904051
SRX3644665,-0.1845423307
SRX3644666,-0.06436922810000001
SRX3644667,0.284181915
SRX3644668,0.0517394669
SRX3644669,-0.24601641440000002
SRX3644670,0.0816568614
SRX3644671,0.018634097500000002
SRX3644672,-0.0388848219
SRX3644673,0.3020214999
