,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X
0,algU_regulon__empty_vector,2.3129646346357427e-18,0.23203108817279172,3.0,0.0,0.20874306,2.0,-0.2498300363,4.0,0.0410869763,,,,,,,,,,,,,,,,,,,,,,
1,algU_regulon__algU_overexpression,-0.9215092970666666,0.1648394617585283,3.0,1.0,-0.838653398,3.0,-1.1113394809,5.0,-0.8145350123,,,,,,,,,,,,,,,,,,,,,,
2,co_culture__c_viol_40,-0.012498858775000002,0.21527720456705657,4.0,6.0,0.0532218896,20.0,-0.31974421740000003,40.0,0.1829187495,63.0,0.0336081432,,,,,,,,,,,,,,,,,,,,
3,co_culture__c_viol_12.5,-0.537879795875,0.10948554614211421,4.0,7.0,-0.5588182343,33.0,-0.4254773866,81.0,-0.48690163280000004,82.0,-0.6803219298000001,,,,,,,,,,,,,,,,,,,,
4,co_culture__b_thai_30,-0.07284132612500002,0.40160023228912084,4.0,8.0,-0.38655315100000004,51.0,0.4778902902,65.0,-0.0269756965,76.0,-0.3557267472,,,,,,,,,,,,,,,,,,,,
5,co_culture__b_thai_25,-0.2435985866666667,0.5344812746751718,3.0,9.0,-0.6144542216000001,22.0,-0.4853941376,49.0,0.3690525992,,,,,,,,,,,,,,,,,,,,,,
6,co_culture__mono_30,0.19598756055,0.12070947475114363,2.0,10.0,0.2813420487,26.0,0.1106330724,,,,,,,,,,,,,,,,,,,,,,,,
7,co_culture__b_thai_12.5,-0.45554604493333334,0.0542329716047921,3.0,11.0,-0.45465691760000004,54.0,-0.5102181136,83.0,-0.4017631036,,,,,,,,,,,,,,,,,,,,,,
8,co_culture__b_thai_35,0.03374678989999999,0.32181961022898026,4.0,12.0,-0.1823689961,48.0,0.3657271496,64.0,0.2469918368,78.0,-0.2953628307,,,,,,,,,,,,,,,,,,,,
9,co_culture__mono_25,0.0343634971,0.07185883766434213,4.0,13.0,0.052770615400000005,38.0,0.0824818038,67.0,0.07398448690000001,72.0,-0.0717829177,,,,,,,,,,,,,,,,,,,,
10,co_culture__c_viol_30,0.14105491613333335,0.19335078395305463,3.0,14.0,0.35448786860000003,41.0,-0.022400495200000002,85.0,0.091077375,,,,,,,,,,,,,,,,,,,,,,
11,co_culture__c_viol_35,-0.044263524325,0.11869990972908528,4.0,15.0,-0.14546875750000002,52.0,-0.0918632655,71.0,-0.0665287953,80.0,0.126806721,,,,,,,,,,,,,,,,,,,,
12,co_culture__b_thai_40,0.14150668256666668,0.41622820643122127,3.0,16.0,-0.1075390224,53.0,0.6220184358,77.0,-0.0899593657,,,,,,,,,,,,,,,,,,,,,,
13,co_culture__b_thai_45,0.26434650546666666,0.3551568091965717,3.0,17.0,-0.14394605130000002,50.0,0.5017981916,66.0,0.4351873761,,,,,,,,,,,,,,,,,,,,,,
14,co_culture__b_thai_c_viol_40,0.3657482780666667,0.43811448285175303,3.0,18.0,-0.057600486400000005,25.0,0.8172687939000001,62.0,0.3375765267,,,,,,,,,,,,,,,,,,,,,,
15,co_culture__mono_35,0.20997649005000002,0.26320226433949523,4.0,19.0,0.32417426390000004,28.0,-0.039027392,56.0,0.0286870758,73.0,0.5260720125,,,,,,,,,,,,,,,,,,,,
16,co_culture__b_thai_c_viol_45,0.27069513567500003,0.16265461080829247,4.0,21.0,0.1981869575,34.0,0.2557314614,45.0,0.1272646155,58.0,0.5015975083,,,,,,,,,,,,,,,,,,,,
17,co_culture__c_viol_25,-0.019940784374999992,0.28977728259701263,4.0,23.0,-0.3981924395,42.0,-0.0937158891,70.0,0.2308863421,79.0,0.181258849,,,,,,,,,,,,,,,,,,,,
18,co_culture__mono_45,0.030525479125000005,0.16152473019297559,4.0,24.0,-0.0052098831,29.0,0.1143477174,68.0,-0.1790056375,74.0,0.1919697197,,,,,,,,,,,,,,,,,,,,
19,co_culture__mono_40,-0.143733263625,0.27928691212845924,4.0,27.0,-0.3731877725,31.0,-0.2010525193,69.0,0.2613300153,75.0,-0.262022778,,,,,,,,,,,,,,,,,,,,
20,co_culture__b_thai_c_viol_35,0.08070794162499999,0.3344541830607151,4.0,30.0,-0.24680420360000002,32.0,0.5185521635,59.0,0.149074187,86.0,-0.09799038040000001,,,,,,,,,,,,,,,,,,,,
21,co_culture__b_thai_c_viol_25,0.2785830407,,1.0,35.0,0.2785830407,,,,,,,,,,,,,,,,,,,,,,,,,,
22,co_culture__b_thai_c_viol_30,0.128517140875,0.29145015835418925,4.0,36.0,0.555091722,44.0,0.0661222831,60.0,-0.0900223945,61.0,-0.0171230471,,,,,,,,,,,,,,,,,,,,
23,co_culture__mono_12.5,6.505213034913027e-19,0.02023007183632491,4.0,37.0,-0.0278015348,46.0,0.013190219000000001,57.0,0.0166361169,84.0,-0.0020248011,,,,,,,,,,,,,,,,,,,,
24,co_culture__c_viol_45,-0.06408031055,0.18221373133177252,2.0,39.0,0.06476425450000001,43.0,-0.19292487560000002,,,,,,,,,,,,,,,,,,,,,,,,
25,co_culture__b_thai_c_viol_12.5,-0.57233036725,0.037837711448762676,2.0,47.0,-0.5990856696,55.0,-0.5455750649000001,,,,,,,,,,,,,,,,,,,,,,,,
26,immunity_2__WT_sid2,0.0,0.08689326339861918,3.0,87.0,-0.0991316285,90.0,0.0629870436,93.0,0.0361445849,,,,,,,,,,,,,,,,,,,,,,
27,immunity_2__WT_pad4,-0.08383647056666665,0.1318098895754559,3.0,88.0,-0.1037626074,91.0,-0.2045487969,94.0,0.056801992600000004,,,,,,,,,,,,,,,,,,,,,,
28,immunity_2__WT_PS,0.09904684036666667,0.19481364592244194,3.0,89.0,0.08442103150000001,92.0,-0.08804169790000001,95.0,0.3007611875,,,,,,,,,,,,,,,,,,,,,,
29,immunity_in_vitro__WT_MM,2.50000003337858e-11,0.11097195257735966,4.0,96.0,0.1366163276,97.0,-0.12066750180000001,98.0,-0.050356445,99.0,0.034407619300000004,,,,,,,,,,,,,,,,,,,,
