k,name,in_iM,gene_weight,regulator,function,category
11,Chromium,False,-0.017506910730153324,,,
6,Iron,False,0.006975975604727864,,,
4,UC-4,False,-0.006282859076745809,,,
7,Zinc - Steady,False,0.00583716705441475,,,
14,UC-7,False,0.004657521327026189,,,
13,UC-6,False,-0.0042677218187600376,,,
2,UC-3,False,-0.002790622678585351,,,
3,Cadmium,False,-0.0020841271523386238,,,
9,UC-5,False,-0.001284337587127215,,,
10,Copper,False,-0.0011395679460838436,,,
12,Zinc - Intermediate,False,-0.000933861077111986,,,
1,UC-2,False,-0.0008948089310433717,,,
5,Lead,False,-0.0007915015105390921,,,
0,UC-1,False,-0.0005874412244884298,,,
8,Zinc - Fast,False,0.00036898828286211936,,,
