,0
name,ZntR/Zur/CueR
TF,ZntR/Zur/CueR
regulator,"<a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK125257191&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">ZntR</a> or <a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK120012020&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">Zur</a> or <a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK125257186&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">CueR</a>"
function,
category,Metal Homeostasis
has_venn,True
scatter,3
exp_var,0.004932312745
precision,0.5
recall,1.0
