,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A,rep15_idx,rep15_A,rep16_idx,rep16_A,rep17_idx,rep17_A,rep18_idx,rep18_A
0,aat__00m_00s,-1.850371707708594e-17,1.1253262837240574,3.0,0.0,-1.2345800146,6.0,0.9683147721,12.0,0.2662652425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,1.0306903951666666,0.3525077330990937,3.0,1.0,1.2025406691,7.0,1.2643154333,13.0,0.6252150831000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,0.9293478109666667,0.12254559866735121,3.0,2.0,1.0676259747,8.0,0.8341936214000001,14.0,0.8862238368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,2.1060814027333334,0.2716854928260796,3.0,3.0,1.8763201075,9.0,2.4059493943,15.0,2.0359747064000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,3.4564097810666667,1.1205828202294283,3.0,4.0,2.6625303650000003,10.0,4.7382350532,16.0,2.968463925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,5.9150767906,1.9925708891170064,3.0,5.0,3.6173819342,11.0,7.1677871492,17.0,6.9600612884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,1.7508757056000002,3.4155866942009014,2.0,18.0,4.1660602188,71.0,-0.6643088076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,-11.429542538366666,0.9173266364030713,3.0,19.0,-12.154303398,70.0,-11.7361385133,205.0,-10.3981857038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,-7.337666825975001,1.5334383968591616,8.0,20.0,-7.1291072584,32.0,-7.2801859872,55.0,-6.9158651369,67.0,-8.6788274571,126.0,-7.6890863372,147.0,-6.9547752315,203.0,-4.3835300798,210.0,-9.6699571197,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,2.5001156755333334,0.29776622648532863,3.0,21.0,2.7561288704,34.0,2.5708744138,61.0,2.1733437424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,2.1218976487625003,2.6640189269956513,8.0,22.0,6.3044710052,104.0,-1.206048835,111.0,5.4528742641,133.0,2.9046225169,165.0,1.9847002836,238.0,0.5339183173000001,265.0,-0.3947337587,270.0,1.3953773967,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,-12.739758246914286,2.5666367799346634,7.0,23.0,-11.8604154437,56.0,-10.2309008752,82.0,-11.8793728232,118.0,-12.8445974642,134.0,-18.038076586,137.0,-13.3807060961,227.0,-10.94423844,,,,,,,,,,,,,,,,,,,,,,
12,abx_mega__rach_dmso,-2.5751069488000002,1.8670057627777168,4.0,24.0,-4.2828579866,101.0,-3.0781933904,139.0,-3.025920968,149.0,0.08654454980000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,abx_mega__metro_dmso,-2.2337640713999996,0.3677312337594393,4.0,25.0,-1.8056980721,123.0,-2.7023740835,155.0,-2.245280657,191.0,-2.181703473,,,,,,,,,,,,,,,,,,,,,,,,,,,,
