,A,RpoS
SRX4705226,4.5549420927,0.5163063446
SRX4705227,3.6998810798,0.5921911449
SRX4705228,8.1301807744,0.4145018807
SRX4705229,9.1322851829,0.3385546109
SRX4705230,7.7304753132,0.6707933292
SRX4705231,15.2580869324,1.0105470486
SRX4705232,13.606252059500001,1.2598023969
SRX4705233,26.0288312493,1.8700815334
SRX4705234,1.3088339195,1.2053437335
SRX4705235,-11.86880973,0.8512096507
SRX4705236,2.2671281747,1.0336142905
SRX4705237,-12.5978486634,0.8297124726
SRX4705238,-10.0155436051,0.9577840338
SRX2038319,11.2633022406,0.6428626927000001
SRX2038320,7.4870831314,0.5569332490000001
SRX2038321,6.835309477,0.45583812900000004
SRX2038322,1.3769257078,-0.0059625017
SRX2038323,-0.6107948297,-0.7958093834000001
SRX2038324,-12.373525785,-0.9913625079
SRX2038325,8.1290611014,0.8636873724
SRX2038326,6.802564532,0.9692145481000001
SRX2038327,11.4301038669,0.5484635499
SRX2038328,9.1283124842,0.47975582850000004
SRX2038329,0.2126550557,0.0560243226
SRX2038330,0.7603288617,-0.4189636936
SRX2038331,-1.0521220753,-0.9782229419
SRX2038332,8.274498282,0.5822594640000001
SRX2038334,-11.2963671546,-1.0677223828
SRX2038335,-13.7338159329,-0.6452112251000001
SRX2038336,-17.2241578469,0.1060509201
SRX2038337,5.7658177912,-0.601614632
SRX2038338,-3.7554532527,-0.7106380433
SRX2038339,3.7182168739,0.48744292520000004
SRX2038340,-19.2061520467,-0.1201034834
SRX2038341,-14.9333623838,-0.49547265960000003
SRX2038342,-9.5705440594,-0.7485561418000001
SRX2038343,-16.9123814544,-0.1073952073
SRX2038344,-14.3230231708,-0.5009317645
SRX2038345,-7.9999954039,-0.8764053693
SRX2038346,2.9436850982,0.2653966235
SRX2038347,1.5847925694,0.8576571565000001
SRX2038348,2.5452641861,0.5060509845
SRX2038349,-16.1882938046,-0.7526508004
SRX2038350,-5.0387489875,-0.6745435179
SRX2038351,-22.1155809369,-0.2096922728
SRX2038352,-19.2594379932,-0.5210191926000001
SRX2038353,-12.4486524472,-0.9885591913
SRX2038354,-23.600733372,-0.5335854546000001
SRX2038355,-23.0466564734,-0.6650077532
SRX2038356,-6.3650260055,-0.6734272628
SRX2038357,-7.5078489879,0.0677753505
SRX2038358,-6.2859350324,-0.6635944368000001
SRX2038359,-16.8951033742,0.24001536340000001
SRX2038360,-14.3846750096,-0.39957036030000004
SRX2038361,-6.2939821018,0.13779702600000002
SRX2038362,-10.4490846289,-0.2892728428
SRX2038363,-11.3512927988,0.063880307
SRX2038364,-2.9166990187,-0.0446195849
SRX2038365,2.9530534873,0.6790029578
SRX2038366,1.6949737729,0.5657041852
SRX2038367,0.7730638925000001,0.7180691943
SRX2038368,-8.8039797174,-0.4285660378
SRX2038369,-9.4420915446,-0.37244374420000004
SRX2038370,-6.224848649,-0.5556808697
SRX2038371,-17.5569301497,-0.1552247884
SRX2038372,-13.3920415223,-0.6178347536000001
SRX2038373,-22.9572183628,-0.1980209816
SRX2038374,-25.988574692,-0.2259185498
SRX2038375,-0.2673115501,-0.7817842324000001
ERX530520,0.8622893424,-0.0242983062
ERX530521,-1.3938639919,0.7349939390000001
ERX530522,-5.8160057121,0.42723498790000003
ERX530523,-5.9794987961,0.2324750193
ERX530524,-0.8622893424,0.0242983062
ERX530525,-1.4120060766,0.6642612716
ERX530526,2.0026070569,0.43708541440000004
ERX530527,-3.4016761237,0.7065415546
ERX3212443,17.1255813028,0.9454235623
ERX3212444,9.113129865,0.7759384872
ERX3212445,10.262383516,0.5711733054
ERX3212446,7.8265546309000005,0.9374318935
ERX3212447,7.8006772814000005,0.910492182
ERX3212448,12.7635383749,0.8612305479
ERX3212449,0.0396555781,-0.037221874200000005
ERX3212450,-0.2501877917,0.0013268786
ERX3212451,0.2105322135,0.0358949956
ERX3212452,-9.1949201888,-0.0877083962
ERX3212453,-7.8303392966,-0.044082464
ERX3212454,-5.8924948623999995,0.0040361203
SRX7478973,0.3537194674,-0.3611764005
SRX7478974,-0.27832669930000004,0.0771642025
SRX7478975,-0.07539276810000001,0.2840121979
SRX7478976,-0.2140389625,0.1505303285
SRX7478977,0.2603771529,0.1160648475
SRX7478978,1.2053809488,0.3506432363
SRX7478979,5.1503699785,1.0733189414
SRX7478980,4.8397538743,0.9355091798
SRX7478981,4.7871375912000005,0.6864147749
SRX7478982,7.0552421038,1.4027260516
SRX7478983,6.6152567377,1.1597094079999999
SRX7478984,6.4935881543,1.2837350512
ERX1521038,10.4858374354,-0.5141281642000001
ERX1521039,19.0422996678,0.4709148805
ERX1521040,11.9063919213,-0.4309899782
ERX1521041,17.640497008,0.5072233562
ERX1521042,2.4084355385,0.0010033149
ERX1521043,-1.333487828,0.1241556788
ERX1521044,1.3764946996,-0.095928678
ERX1521045,-1.3764946996,0.095928678
SRX621182,1.4597360381,-1.6296757112
SRX621183,2.3233786329,-1.5207212803
SRX621184,-33.463440221,-2.1551091053
SRX621185,-32.0081766345,-2.271826186
SRX621188,-32.4915721234,-8.919357295
SRX621189,-34.2122290338,-8.5537604829
SRX621190,0.6346616180000001,0.2355117427
SRX621191,-0.6346616180000001,-0.2355117427
SRX621192,-1.5844662554,-3.123507769
SRX621193,-1.4856580304,-2.652046765
SRX6489436,1.6273275595999999,-0.07601669750000001
SRX6489437,1.1491083149,-0.2865615411
SRX6489438,2.3342659158,0.200378254
SRX6489439,-1.0799595614,-0.2852539933
SRX6489440,-0.7657233093,-0.38528219900000005
SRX6489441,1.8456828707000001,0.6705361923000001
SRX6489442,-2.9377506394,-0.2520204133
SRX6489443,-2.5098328690000002,-0.561476191
SRX6489444,1.6884959879,0.3723034616
SRX6489445,-1.8596578686,-0.4987923756
SRX6489446,-1.6039433848,-0.40853676120000004
SRX6489447,2.7438404155000002,0.4330006176
SRX6489448,-3.440860947,-0.1061310161
SRX6489449,-3.3630422508,-0.26026007500000004
SRX6489450,8.1987993189,1.1858326733
SRX6489451,-0.67975456,0.1802800029
SRX6489452,-0.5080683197,0.0778207767
SRX6489453,2.8923592678,0.5343687421000001
SRX6489454,-0.2298933058,0.0135547038
SRX6489455,-0.3192328752,0.2293122333
SRX6489456,2.8890904506,0.5407124442
SRX6489457,18.1312429437,0.8095686286
SRX6489458,15.8206083375,1.2513711449
SRX6489459,20.0654308655,1.548525294
SRX6489460,19.4729892945,0.8769834036
SRX6489461,17.9997408796,1.2547770457
SRX6489462,21.6458539093,1.1842660553
SRX6489463,15.8288437156,1.1372458531
SRX6489464,13.6017194822,1.1463289075
SRX6489465,21.1593734062,1.7365144753
SRX6489466,19.740641134,1.1354345071
SRX6489467,22.9017135405,1.3896646958
SRX6489468,22.8475514795,1.7925796462
SRX6489469,23.4868914805,1.4298720576
SRX6489470,17.2478454652,1.5256808674
SRX6489471,23.936659528,1.7725243485000002
SRX6452027,8.2147036594,0.8576281599000001
SRX6452029,-0.1598215588,-0.0357922916
SRX6452030,16.4808210117,1.0718098388
SRX6452031,1.7537370068,2.7106892852
SRX6452044,1.0154281758,2.5173608643
SRX6452045,13.5532609498,2.0887380381
SRX6452046,11.0223769155,1.6333807607000002
SRX6452047,25.1484508756,1.8894668441
SRX6452048,0.1598215588,0.0357922916
SRX6452059,23.9073770579,1.1493698707
SRX1828491,-0.4115467832,0.1023595369
SRX1828492,-0.5107978868,0.1403495972
SRX1828493,1.163829245,0.2159801222
SRX1828494,2.5583055093000002,0.9006441864
SRX1828495,-1.7104836361,0.2114957314
SRX1828496,-1.4975441639,0.0341085542
SRX1828497,0.313056063,0.0574789951
SRX1828498,-0.8739636777,0.1905253961
SRX1828499,0.9312505274,0.2715029668
SRX1828500,0.8144967844000001,0.3383597293
SRX1828501,-0.7794957698,-0.0762878141
SRX1828502,0.10017463260000001,0.0644537729
SRX1828503,0.0980313361,0.4682717709
SRX1828504,0.8459602766000001,0.4622266492
SRX1828505,-0.1189185667,0.10568250550000001
SRX1828506,-0.2797723338,0.1224065695
SRX1828507,-0.452332567,0.0291191404
SRX1828508,0.452332567,-0.0291191404
SRX3796953,-0.8933662569,-0.0916816194
SRX3796954,0.8933662569,0.0916816194
SRX3796955,2.5429850974,2.344864249
SRX3796956,3.4908566148,2.4750359464000002
SRX3796957,19.2682070156,-1.3283950462
SRX3796958,18.3533732481,-0.7012450246
SRX3796959,0.46431956290000004,-0.4062392875
SRX3796960,-0.10457991950000001,-0.34427511600000005
SRX3796961,-0.0758928557,0.5652722018
SRX3796962,-3.5609164595,0.3501828524
SRX3796963,18.0401266252,-0.80333658
SRX3796964,17.8538833278,-0.6902801887000001
SRX3796965,-37.7992608265,-2.9091474858
SRX3796966,-37.4615869171,-2.3521656947
SRX3796967,12.4517517778,0.47658346360000003
SRX3796968,10.1996724539,0.729636558
SRX3796969,7.187354834,0.7320597323
SRX3796970,8.1884943074,0.5104468489
SRX3796971,-4.7387901877,-0.0841837064
SRX3796972,-5.8240395922,-0.0998972396
SRX3796973,5.8766321693,1.9498139023
SRX3796974,8.4584842579,1.9358189895
SRX3796975,17.5856098691,-0.6457053986
SRX3796976,16.0576258932,-0.4989868059
SRX3796977,5.9452042505,-0.1532633284
SRX3796978,6.5722123605,-0.046939220100000005
SRX3796979,1.790269607,0.687795469
SRX3796980,2.6338526699,0.6605843735
SRX3796981,17.5626302946,-1.0321942078
SRX3796982,18.3134707685,-0.8593466625
SRX3796983,-36.5882726286,-2.7138238342000003
SRX3796984,-35.7887359546,-2.7299371422
SRX3796985,8.7361372417,0.7771902454
SRX3796986,10.4913668158,0.797993669
SRX3796987,-12.2840552123,1.279288052
SRX3796988,-12.2865714388,1.7053157904
SRX2568270,-0.7127257533,0.1461162477
SRX2568271,1.1788688432,-0.020551822
SRX2568272,0.6391518113,0.15772488810000002
SRX2568273,1.6903356058,0.3089530048
SRX2568274,3.5578658946,0.2899842541
SRX2568275,0.7127257533,-0.1461162477
SRX2568276,0.5813260763,0.1798188618
SRX2568277,2.9125980699,0.2526851056
SRX2568278,2.7558608308,0.4086042501
SRX2568279,1.8550105399999999,0.3222732267
SRX3421856,-0.2896570725,-0.07999675860000001
SRX3421857,0.2896570725,0.07999675860000001
SRX3421858,-2.9338435374,2.21455483
SRX3421859,-2.4553048086,2.2086473136
SRX3421860,-1.3920141805,1.0580199114
SRX3421861,-0.40103558440000003,1.2026957582
SRX3421868,-22.7368045756,2.6979928653
SRX3421869,-21.8145657741,2.6302038766
SRX2606337,-0.3549532696,-0.5337059959
SRX2606338,0.6768758658,-0.1635605399
SRX2606339,2.0178160498,0.1325029659
SRX2606340,14.762615817,0.8571396955
SRX2606341,12.9977594513,1.8040685218
SRX2606342,22.829938318499998,2.5588181405
SRX2606343,37.524732596,2.1459085474
SRX2606344,6.0380162958,3.5449880117
SRX2606345,13.6895160874,4.1241387708
SRX2606346,6.2678368222,0.2977607853
SRX2606347,0.408722907,0.0968916092
SRX2606348,1.1444971904,-0.284636787
SRX2606349,5.7730380248,0.3814882827
SRX2606350,12.7910017987,0.8690545116
SRX2606351,12.4291841131,1.8463263833
SRX2606352,21.715129954600002,2.4568582165
SRX2606353,22.0353665254,0.5165504453
SRX2606354,6.554545528,3.5279899726
SRX2606355,13.3334560433,3.7561546539
SRX2606356,3.9678125183,0.8064589602000001
SRX2606357,-0.0537696374,0.4368143867
SRX2606358,0.2762465729,-0.11785692700000001
SRX2606359,9.7940783694,1.1255933549
SRX2606360,10.5468911888,1.2018958327
SRX2606361,11.5886226314,1.0764145541
SRX2606362,27.9704594145,2.708395189
SRX2606363,31.6314911496,1.2190296143000001
SRX2606364,6.1471487074,3.5203569044
SRX2606365,13.3873459593,3.7505145403
SRX2606366,5.7539140249,0.9223888326
SRX3648427,11.8800618446,1.2813327857
SRX3648428,13.239400852,1.2918556638
SRX3648429,7.5008418939,1.0617941999
SRX3648430,9.0778611479,0.3899976357
SRX3648431,10.1784694253,0.38265135850000004
SRX3648432,6.7125550657,-0.5066040390000001
SRX3648433,1.9365111653,0.4890193962
SRX3648434,3.8779233969,-0.1720930533
SRX3648435,-5.7946684089,-1.0793935658
SRX3648436,-12.9460937353,-1.628562212
SRX3648437,-12.7453926452,-1.8506553259
SRX3648438,-13.3227540847,-1.9486581607
SRX3648439,3.8694657353,-0.3863526714
SRX3648440,2.6832061418,-0.9344155819000001
SRX3648441,-8.8903686676,-1.8430642022
SRX3648442,-14.1456006788,-0.8777755761
SRX3648443,-14.3579263774,-1.3232566766
SRX3648444,-14.5245440104,-1.7497224228000001
SRX3648445,10.8054534553,1.2737024227
SRX3648446,13.9890600098,1.0669748566
SRX3648447,9.3178374754,0.637671764
SRX3648448,-0.0062927217,0.5841203684
SRX3648449,-0.9338328923,0.4824521506
SRX3648450,7.1086624455,0.1844250812
SRX3648451,5.3979334525,0.22881093560000001
SRX3648452,-5.5461118721,-0.7688513023
SRX3648453,-6.0203584118,-0.7109572334
SRX3648454,-14.2760585019,-1.3587263126
SRX3648455,-14.4151975428,-1.5023786238999999
SRX3648456,-14.3562796076,-1.8185073468000001
SRX3648457,14.3934115056,1.6406304361
SRX3648458,13.9976991677,1.4064873591
SRX3648459,3.1610302482,0.8833531094
SRX3648460,1.8096718505,-0.2932550022
SRX3648461,3.2576853786,-0.8542505494
SRX3648462,-5.2165868574,-1.5023638337
SRX3648463,2.3026803543,0.40427102140000004
SRX3648464,3.5822614753,-0.2577374156
SRX3648465,-5.3058788314,-0.9409997916
SRX3648466,-2.0416976065,0.5837345436
SRX3648467,4.5724546521,0.0902869364
SRX3648468,-6.1003592621,-0.7698091765
SRX3648469,-0.48072575710000004,0.44197674950000004
SRX3648470,-2.5886318401,0.034000331200000004
SRX3648471,-6.8060978038,-0.137000533
SRX3648472,-0.5506230535000001,0.1485850829
SRX3648473,2.8470622525,1.0582931561
SRX3648475,4.0782848488,-0.7087952087
SRX3648476,3.1889035375,-1.2029033298
SRX3648477,-5.8320150776,-1.9240518601
SRX3648478,19.8288746753,2.0690177556
SRX3648479,18.8979267577,1.6090559771000001
SRX3648480,18.9442025435,1.5775247982
SRX3648481,0.5748820703,-0.6240161282000001
SRX3648482,-9.9592089778,-1.9402690559
SRX3648483,-10.6645981803,-2.132153923
SRX1429221,2.8685609321000003,0.18580474060000002
SRX1429222,1.3792554193,-0.245199834
SRX1429223,-4.2478163513,0.0593950934
SRX1429224,3.3689515006,0.1284205203
SRX1429225,4.854122391,-0.1296258211
SRX1429226,4.6866437872,-0.101794808
SRX1429227,4.2154015889,0.3329651382
SRX1429228,2.0686328557,0.3481114645
SRX1429229,5.5447578874,-0.08103505130000001
SRX1429230,2.6503100874000003,0.17400483800000002
SRX1429231,-1.3573279845,0.10058938390000001
SRX1429232,0.9209134533000001,0.29491788220000004
SRX1429233,-4.4726112356,0.52747549
SRX1429234,-3.4144237244,0.5450834841000001
SRX1429235,-3.2650952647,0.8761143504000001
SRX1429236,-8.6729307537,1.1550946162
SRX1429237,-10.447767322,0.8360120361000001
SRX1429238,-8.6376349279,0.8291963575
SRX1429239,-8.2570655612,1.1040100908000001
SRX1429240,-10.5579663984,0.8268015523000001
SRX1429241,-5.7637017632,1.0060448172
SRX1429242,-16.8654154369,0.8821868115
SRX1429243,-12.2998509157,1.2472319873
SRX1429244,-12.8108525042,1.4115921695
ERX2339161,-2.4760007931,-0.7252934599
ERX2339162,2.4760007931,0.7252934599
ERX2339163,-28.2084981036,-2.7033383756
ERX2339164,-25.3668527273,-2.2001975636
ERX2339165,-11.018645982,-2.1774189962
ERX2339166,-8.3597121546,-0.09927470740000001
ERX2339167,-11.0396199768,-2.0561125053
ERX2339168,-1.9201822452,-0.0943064106
ERX2339169,0.37052178350000003,1.001260313
ERX2339170,-30.1199027161,-2.9131443995
ERX2339171,-25.1599852453,-1.941806254
SRX7656012,-3.4714550223,-0.030003674900000003
SRX7656013,0.8539467026,0.0006828879000000001
SRX7656014,2.1680982457,-0.2134378054
SRX7656015,9.2271626482,0.5539209533
SRX7656016,0.9848199798,-0.250321877
SRX7656017,-1.6257053965,-0.22530390360000002
SRX7656018,-4.5500366852,-0.2844248223
SRX7656019,8.9217009293,0.48057923350000004
SRX7656020,-4.1525337782,-0.3789450861
SRX7656021,-1.985119777,-0.1156065339
SRX7656022,1.2873944597,0.059920629
SRX7656023,-4.3002008635,-0.4335421148
SRX7656024,9.3947505373,-0.1059411786
SRX7656025,-5.21269156,-0.9716186473
SRX7656026,0.752059966,-0.410310624
SRX7656027,-0.3430470464,-0.0912760936
SRX7656028,-2.8209972858,0.0047456326
SRX7656029,0.6460917295,0.1174309922
SRX7656030,3.6890072753,0.13320861050000002
SRX7656031,1.0983298438,0.09741494070000001
SRX7656032,1.3959019189,0.0747847398
SRX7656033,0.1674859565,0.025383005400000002
SRX7656034,-0.0390483607,-0.06562568070000001
SRX7656035,3.1646671747,0.0434702763
SRX7656036,-0.49600521470000003,-0.010301298
SRX7656037,0.1261309418,0.0226823555
SRX7656038,1.3057534288000001,0.197593493
SRX7656039,0.7767490467,0.0212876626
SRX7656040,0.9665494478000001,0.033199395900000005
SRX7656041,-1.7432984945,-0.0544870586
SRX7656042,-11.2697698138,-0.2981164616
SRX7656043,-13.3870809883,-0.3365990741
SRX7656044,-8.8039753562,-0.058678455000000004
SRX7656045,-13.2643322922,-0.4131554773
SRX7656046,-10.8181207589,-0.2408321666
SRX7656047,-10.7980689067,-0.3010119106
SRX7656048,-11.2358234641,-0.2739027744
SRX7656049,-9.8293163395,-0.183949927
SRX7656050,-10.3701213283,-0.093272011
SRX7656051,-10.2269977882,-0.9638522317
SRX7656052,-13.3136266393,-1.0805675496
SRX7656053,-13.1950056602,-0.9470924321
SRX7656054,3.9168881595,0.0077854127
SRX7656055,0.4578341353,0.04012457
SRX7656056,2.6658770454000003,0.0688807132
SRX7656057,3.3388726248,0.0447225962
SRX7656058,2.5478956085,-0.0224064831
SRX7656059,3.1582402274,0.0701036778
SRX7656060,1.8898978945,0.052062795200000005
SRX7656061,1.6665391444000002,-0.0410110852
SRX7656062,3.5023209211,0.0852455602
SRX7656063,-4.0268102326,-1.0950920761
SRX7656064,-3.0936294813,-1.1591921735
SRX7656065,-5.3469024471,-1.0910792912
SRX7656066,10.3109739064,0.1417429504
SRX7656067,10.6215951723,0.1309369812
SRX7656068,11.0974426043,-0.0147825052
SRX7656069,8.6778272639,0.1365142628
SRX7656070,6.9227520125,0.1204825179
SRX7656071,4.0277733658,-0.0291858048
SRX7656072,10.2767825942,0.06750252080000001
SRX7656073,9.8051768739,0.0248241179
SRX7656074,5.5692624736,-0.0247290361
SRX7656075,-9.6865906165,-2.2781277604
SRX7656076,-11.0390764926,-2.1022615758
SRX7656077,-11.0926770158,-2.0089569257
SRX7656078,-11.1424898325,0.029445596100000002
SRX7656079,-11.4102084858,0.0568581467
SRX7656080,-12.2523543048,0.049875633600000004
SRX7656081,-11.6415463025,0.052415413
SRX7656082,-16.2610247467,-0.0951217072
SRX7656083,-11.2404079604,0.0187352258
SRX7656084,-12.3234630397,0.00048654110000000004
SRX7656085,-10.4796738668,0.0592165054
SRX7656086,-15.3166063915,-0.05925036
SRX7656087,-14.165494044,-0.9278027822
SRX7656088,-13.4816654262,-0.9182682764000001
SRX7656089,-13.2662167276,-0.9544779598
SRX7656090,1.4025197214,0.029409014100000002
SRX7656091,1.2022061054,0.09104996600000001
SRX7656092,-0.0008296676000000001,0.0239745599
SRX7656093,2.3928804668,-0.058374450700000004
SRX7656094,1.7095721677,0.014242171000000001
SRX7656095,1.7735822561,0.0280024769
SRX7656096,1.6940793806999999,0.2226559314
SRX7656097,-0.1981251484,-0.0533962907
SRX7656098,1.1194371985,0.0601324015
SRX7656099,-5.8973656974,-1.0461988515
SRX7656100,-6.549880612,-1.2746334037
SRX7656101,-4.0746334636,-0.9578011568
SRX7656102,-1.3718825327,-0.186678224
SRX7656103,1.1162447972,0.0030290471
SRX7656104,-1.41651581,-0.10137925880000001
SRX7656105,-6.7129554651,-1.1506933224
SRX7656106,-6.4576950173,-1.0510690873
SRX7656107,-7.1072773161,-1.273283582
SRX7656108,-2.1673760678,-0.39253960120000003
SRX7656109,1.2751279994,-0.0934734489
SRX7656110,-1.9884437684,-0.36600400380000003
SRX7656111,4.4674154546,0.019149974400000002
SRX7656112,4.3701728869,-0.0190233565
SRX7656113,-2.7854716058,-0.254533984
SRX7656114,-4.0235961617,-0.5436081508
SRX7656115,0.8046328850000001,-0.259329066
SRX7656116,-6.7639935325,-0.8140519046
SRX7656117,-8.2502625105,-1.3522464799
SRX7656118,-10.3313134222,-1.5365368363
SRX7656119,-9.640579663,-1.610786383
SRX7656120,3.8588090922,0.1090293227
SRX7656121,3.4821127468,0.0692554287
SRX7656122,1.9740200888000001,0.08691342540000001
SRX7656123,-1.897164493,0.0789592211
SRX7656124,1.0705433554,0.038404718500000004
SRX7656125,0.9200344506,0.1081129044
SRX7656126,3.3014236967,0.0183279279
SRX7656127,2.2414580323,0.0148994259
SRX7656128,1.3110521946,-0.0668753099
SRX7656129,-10.5386823279,-1.4075502318
SRX7656130,-10.5664879835,-1.3550532097999999
SRX7656131,-10.7110872957,-1.4304213190000001
SRX7656132,-10.5703701171,-1.4990902568
SRX7656133,-10.2135853942,-1.1472838336
SRX7656134,-9.1126197609,-1.3442921584
SRX7656135,-7.110323752,-0.6143551958
SRX7656136,-2.5659278033,-0.196352034
SRX7656137,-3.3068214431,-0.35017034550000004
SRX7656138,-5.3641751632,-0.2366393158
SRX7656139,-5.9354851736,-0.3224244797
SRX7656140,-5.4430285446,-0.29817600710000003
SRX7656141,-3.0274115639,-0.3105693989
SRX7656142,-3.942328786,-0.41620189999999996
SRX7656143,-3.7147320149,-0.40181063980000004
SRX7656144,-11.6092688959,-1.4074102874
SRX7656145,-11.5813923021,-1.3763166301
SRX7656146,-12.2579158588,-1.3579390386
SRX5388319,-0.1975163255,-0.0617869512
SRX5388320,-0.3898424648,-0.0404848348
SRX5388321,0.5873587903,0.10227178590000001
SRX5388322,2.0616949484,-0.0386411651
SRX5388323,1.9619768891,-0.0147072825
SRX5388324,2.7419442252,0.22056788130000002
SRX5388325,1.3163574663,-0.1020039368
SRX5388326,2.2806938026,-0.0464676976
SRX5388327,3.0580477373,0.1525079147
SRX8708326,17.2251114977,1.1489238172
SRX8708328,-0.6958192149,-0.9535574264000001
SRX8708335,-0.293129421,0.3214886424
SRX8708336,0.4330032647,0.37595319400000005
SRX8708337,0.5559453712,0.25611559
SRX8708338,3.8015147097,1.0791934899
SRX8708339,4.6777610046,1.0597051539
SRX8708340,6.5188740766,1.1381206653
SRX8708365,18.8817892467,1.622170755
SRX8708366,20.2712804376,1.630328173
SRX8708368,20.0626135093,1.6636496689
SRX8708369,4.0105593859,1.0504523488
SRX8708370,4.9798936413,1.6193279718
SRX8708371,3.8709610328,0.9067179905
SRX4166001,-2.7215436626000002,-0.0149436359
SRX4166002,2.1745157833,0.11154571810000001
SRX4166003,0.5470278794,-0.09660208220000001
SRX4166004,5.3335541146,-0.3209949751
SRX4166005,5.0536557214,-0.02566001
SRX4166006,4.7390352777,0.1234103822
SRX4166007,3.0437093086,0.0821916754
SRX4166008,2.1447645501,-0.2718369396
SRX4166009,2.7683535923,-0.465081438
SRX4166010,-0.1489502046,0.1704232693
SRX4166011,-3.8532297859,0.4081537698
SRX4166012,-0.6196298719000001,0.6330009816000001
SRX5000481,-0.6235411028,-0.2433138481
SRX5000482,-0.6168834549000001,-0.1459609459
SRX5000483,6.047081603,0.5062158229
SRX5000484,2.4471072746,0.24062372440000002
SRX5000485,5.5169052137,0.5763279917
SRX5000486,5.081305127,0.4344159165
SRX5000487,2.0311586546,-0.0340645841
SRX5000488,2.1842698731,0.1373673007
SRX5000489,2.1215604778,0.1618500966
SRX5000490,3.0945958546,0.23008524330000002
SRX5000491,2.4614324746,0.11888536670000001
SRX5000492,21.1058469003,2.2058783281
SRX5000493,6.2375310476,1.5463929589
SRX5000494,6.442900263,1.5465523339
SRX5000495,21.3301913207,2.1491733149
SRX5000496,22.0561913696,2.1329357684
SRX5000497,-0.019838846400000002,0.0210148894
SRX5000498,0.3211386439,-0.0068872937
SRX5000499,6.4795092379,1.4982614116000001
SRX5000500,-0.3012997975,-0.0141275957
SRX5000501,1.1132580731,-0.1514425049
SRX5000502,0.4729135326,-0.2520101652
SRX5000503,0.5160627133,-0.2119717838
SRX5000504,-1.7545853098,-0.2789532087
SRX5000505,-1.1603532076,-0.3180199752
SRX5000506,-1.0989982654000001,-0.3447651923
SRX5000507,1.745651929,-0.1675624218
SRX5000508,-0.5180105088,-0.13752596250000002
SRX5000509,-1.4369637723,-0.39964953610000004
SRX5000510,-1.8321301114000001,-0.33649330590000004
SRX5000511,-1.2499271046,-0.4368011885
SRX5000512,1.6679322032,-0.00044558360000000003
SRX5000513,1.7540159521,-0.0794965262
SRX5000514,0.8788883131,-0.27334394170000004
SRX5000515,0.8049542307,-0.18113965310000002
SRX5000516,1.0505478976,-0.31204513370000003
SRX4124772,-5.4967512454000005,-0.49517866
SRX4124773,-1.8083072433,-0.6850216894000001
SRX4124774,-0.7960190770000001,-0.0589104713
SRX4124775,0.7960190770000001,0.0589104713
SRX5323946,0.32830150410000003,-0.0021173035000000002
SRX5323947,-0.32830150410000003,0.0021173035000000002
SRX5323948,1.9483936889,0.016984035
SRX5323949,-0.6245597824,0.35789443460000003
SRX5323950,0.9563515987000001,-0.1741824068
SRX5323951,-0.5693327853,-0.0020415394
SRX5323952,-3.3268792575,-0.15829524220000002
SRX5323953,-2.9019777892,0.1624624264
SRX5323954,-2.2038152971000002,0.1004713727
SRX5323955,-1.6436852375000002,0.16673926790000002
DRX093856,1.9011417148,0.4140839995
DRX093857,28.3226432612,2.399324073
DRX093858,26.7450769279,2.2966458556
DRX093859,23.2190612737,1.7371900122000001
DRX093860,4.98216284,0.6600899788
DRX093861,-1.2045153946,-0.1946585503
DRX093862,27.4066517144,2.4262228295
DRX093863,25.7240241131,2.1541754593
DRX093864,25.5567139729,2.1176443595
DRX093865,1.9358140796,0.4308034315
DRX093866,-0.6966263202,-0.2194254492
DRX093867,27.1317013836,2.3681153355
DRX093868,23.0907510211,1.8514521350000002
DRX093869,22.7585142831,1.821659723
DRX093870,3.1893875109,0.5715693014000001
SRX6366242,0.741420178,-0.1459378677
SRX6366243,0.2249611163,-0.13052813970000002
SRX6366244,-8.2757938911,-0.001747276
SRX6366245,-0.38071612650000003,-0.0193306954
SRX6366246,1.1626706624,-0.2676889966
SRX6366247,-8.2147214918,-0.27012411740000003
SRX6366248,-0.2398330126,-0.0430051467
SRX6366249,-1.8131925283,-0.3205679647
SRX6366250,1.0193924914,-0.2565512454
SRX6366251,1.6210297456,-0.3164682401
SRX6366252,-0.5234293772,0.10509101900000001
SRX6366253,0.5234293772,-0.10509101900000001
SRX254739,-24.2898696411,-2.373244374
SRX254740,-24.2511114028,-2.4959513933
SRX254741,-23.6228409475,-2.4748125282
SRX254742,-23.7381599881,-2.4691800849
SRX254743,-23.5237629366,-2.4427920557
SRX254744,-23.8845577943,-2.4424174764
SRX254745,-22.5690063629,-2.7333867357
SRX254746,-21.7141620705,-2.569872578
SRX254747,-23.1749183551,-2.466104563
SRX254748,-8.5838428787,-1.5646125638
SRX254749,-9.0054799827,-1.1485833326
SRX254750,-14.0838861353,-1.7206434247
SRX254751,-4.3944913074,-0.2783557541
SRX254752,-2.8644935107,-0.4467517999
SRX254753,-5.247983582,-0.19843931880000001
SRX254754,-2.3078679182,0.0860430848
SRX254755,-4.5481390543,-1.0350482357
SRX254756,-4.7212028305,-1.0095980318
SRX254757,-20.0498192561,-0.9143233439
SRX254758,-22.9724210307,-3.0304844096
SRX254759,-23.6815044905,-2.3502445857
SRX254760,-8.3348739086,-0.8860022938000001
