,PSPTOB0076
SRX1828913,0.047889971100000005
SRX1828914,-0.7756614262
SRX1828915,0.0426270398
SRX1828916,-0.7283742629000001
SRX1828917,-0.0905170109
SRX1828918,-0.9945504807000001
SRX3983989,1.0539543084
SRX3983990,0.4393024115
SRX3983993,0.6402846303
SRX3983994,0.6000178799
SRX3983995,0.4124365411
SRX3983996,0.8558991518
SRX3983997,0.6859454249
SRX3983998,0.42017337660000004
SRX3983999,0.4520969556
SRX3984000,0.962706256
SRX3984001,0.7122843631
SRX3984002,0.7076999651
SRX3984003,1.1781150899
SRX3984004,0.5413694577
SRX3984005,1.0927794589
SRX3984006,1.0764231612
SRX3984007,1.0050680554
SRX3984008,0.6120742827
SRX3984009,0.34380996480000003
SRX3984010,0.7405640258
SRX3984011,0.5378631293
SRX3984012,0.526844871
SRX3984013,0.5284062301
SRX3984014,0.5979737953
SRX3984015,0.9806063818
SRX3984016,0.6239792038
SRX3984017,0.9062951523
SRX3984019,0.4327315384
SRX3984020,0.6737156167
SRX3984021,0.8472974465
SRX3984022,0.8554677781000001
SRX3984023,0.0308670205
SRX3984024,0.7443006206
SRX3984025,0.5632274866
SRX3984026,0.9252323827000001
SRX3984027,0.695535086
SRX3984028,0.6347223026000001
SRX3984029,0.7353313632
SRX3984031,0.7164005908000001
SRX3984032,0.7540129647
SRX3984034,-0.0533183007
SRX3984035,0.23134377790000002
SRX3984036,1.5377592517
SRX3984037,1.8596783505
SRX3984038,1.4575517415
SRX3984039,1.5663927245
SRX3984040,0.797887172
SRX3984041,1.0898999455
SRX3984042,0.5857033459000001
SRX3984043,0.2716298963
SRX3984045,-0.19035059740000002
SRX3984046,0.013332343
SRX3984047,1.3316018366
SRX3984048,1.3694479912
SRX3984049,1.2608447852
SRX3984050,0.8826026250000001
SRX3984051,1.4947763532
SRX3984052,0.7322524456
SRX3984056,0.7973873582000001
SRX3984057,1.0405158294
SRX3984058,0.8222786480000001
SRX3984059,0.3225025985
SRX3984061,0.3768575313
SRX3984062,0.2659233578
SRX3984063,0.37268372250000004
SRX3984064,0.6477173463
SRX3984065,0.5310270489
SRX3984066,0.6659475942
SRX3984067,0.4470597417
SRX3984068,0.620882891
SRX3984069,0.8788551213
SRX3984070,1.1767333545
SRX3984071,1.0057731997
SRX3984073,0.7128041867
SRX3984074,0.7521006644
SRX3984077,0.26420834200000004
SRX3984078,0.4751198247
SRX3984079,0.9372191782
SRX3984080,0.0091189372
SRX3984082,0.5128900982
SRX3984084,0.5202668
SRX6997963,0.1961574381
SRX6997964,-0.2976875335
SRX6997965,-0.6477603095000001
SRX6997967,0.5980456343
SRX6997968,-0.0927457019
SRX6997969,-0.47085247960000004
SRX6997971,-0.7942030724
SRX6997972,-1.3053443598
SRX6997973,-0.4783994494
SRX3159100,0.6476765197000001
SRX3159101,-0.3448486045
SRX3159102,0.257724554
SRX3159103,-0.5605524692
SRX3159000,0.1741737625
SRX3159001,-0.0045528291
SRX3159002,-0.0947227298
SRX3159003,-1.0729266272
SRX3159004,-0.06708314750000001
SRX3159005,-0.5180162456
SRX3159006,-0.0175389591
SRX3159007,-0.9234010248000001
SRX3159008,-0.9938746546
SRX3159009,-0.3297542502
SRX3159010,0.8516451288
SRX3159012,0.36136395060000004
SRX3159013,0.5567165779000001
SRX3159014,0.531436918
SRX3159015,0.3483728813
SRX3159016,-0.3155327838
SRX3159017,-0.5782976934
