k,name,in_iM,gene_weight,regulator,function,category
6,Iron,False,0.04754408285021782,,,
2,UC-3,False,0.02153258237987757,,,
12,Zinc - Intermediate,False,-0.012516299150435322,,,
5,Lead,False,-0.010660626776516436,,,
13,UC-6,False,0.010149140898138285,,,
3,Cadmium,False,-0.007573352563194929,,,
11,Chromium,False,-0.006620757812634111,,,
1,UC-2,False,0.005992603399790825,,,
10,Copper,False,-0.005958278938196599,,,
9,UC-5,False,0.003551770868628421,,,
0,UC-1,False,0.002943996449466795,,,
4,UC-4,False,-0.0021141936839558185,,,
7,Zinc - Steady,False,0.0006361711234058021,,,
14,UC-7,False,0.0006329630420077593,,,
8,Zinc - Fast,False,0.00029378177683611286,,,
