,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X
0,Control__wt_glc,5.0474369256500005,0.23652297333276065,2.0,0.0,5.214683924,1.0,4.8801899273,,,,,,,,
1,Fur__wt_dpd,5.12792072335,0.1412317549584547,2.0,2.0,5.227786655,3.0,5.0280547917,,,,,,,,
2,Fur__wt_fe,4.7549464364,0.22112586834144593,2.0,4.0,4.9113060374,5.0,4.5985868354,,,,,,,,
3,Fur__delfur_dpd,5.01945320125,0.3307474091219328,2.0,6.0,5.2533269371,7.0,4.7855794654,,,,,,,,
4,Fur__delfur_fe2,5.0705786169,0.020933411323197346,2.0,8.0,5.0557764598,9.0,5.085380774,,,,,,,,
5,Acid__wt_ph5,4.7700932973,0.4738553494533715,2.0,10.0,5.1051596282,11.0,4.4350269664,,,,,,,,
6,Acid__delgadx_ph5,4.82411909055,0.306368648715939,2.0,12.0,5.0407544396,13.0,4.6074837415,,,,,,,,
7,Acid__delgadw_ph5,4.9627620458,0.03892143001912392,2.0,14.0,4.9902836529000005,15.0,4.9352404387,,,,,,,,
8,Acid__delgade_ph5,4.81023341155,0.08053359770421496,2.0,16.0,4.7532875585,17.0,4.8671792646,,,,,,,,
9,Oxidative__wt_pq,5.14923590205,0.02598708531569293,2.0,18.0,5.1308602578,19.0,5.1676115463,,,,,,,,
10,Oxidative__deloxyr_pq,4.90829092435,0.03458510807796695,2.0,20.0,4.9327462888,21.0,4.8838355599,,,,,,,,
11,Oxidative__delsoxr_pq,4.8702157502,0.028417524954691378,2.0,22.0,4.8903099748,23.0,4.8501215256,,,,,,,,
12,Oxidative__delsoxs_pq,5.284254129200001,0.013934851937730901,2.0,24.0,5.2744007009,25.0,5.2941075575,,,,,,,,
13,Nac/NtrC__wt_csn,5.65792290855,0.046956051947747456,2.0,26.0,5.6247199658,27.0,5.6911258513,,,,,,,,
14,Nac/NtrC__wt_cytd,5.10760801435,0.22729959353564436,2.0,28.0,4.9468829304,29.0,5.2683330983,,,,,,,,
15,Nac/NtrC__wt_gln,5.0855254067,0.15490599852004946,2.0,30.0,4.9759903247,31.0,5.1950604887,,,,,,,,
16,Nac/NtrC__bw_delnac_csn,5.3977567603,0.08088082977231702,2.0,32.0,5.3405653771,33.0,5.4549481435,,,,,,,,
17,Nac/NtrC__bw_delnac_cytd,4.1230744346,0.3440851050696003,2.0,34.0,4.3663793457,35.0,3.8797695235000003,,,,,,,,
18,Nac/NtrC__bw_delnac_gln,4.61582832395,0.2703515905040747,2.0,36.0,4.424660881,37.0,4.8069957669,,,,,,,,
19,Nac/NtrC__bw_delnac_nh4,4.073132794699999,0.04004032283849744,2.0,38.0,4.0448200109,39.0,4.1014455785,,,,,,,,
20,Misc__wt_no_te,4.55272990275,0.25250690419117244,2.0,40.0,4.731279247,41.0,4.3741805585,,,,,,,,
21,Misc__bw_delcbl,3.91743192925,0.23834521565072814,2.0,42.0,3.748896411,43.0,4.0859674475,,,,,,,,
22,Misc__bw_delfabr,3.9197212566,0.1291494938667649,2.0,44.0,4.0110437395,45.0,3.8283987737,,,,,,,,
23,Misc__bw_delfadr,4.4064089743,0.15229282672031125,2.0,46.0,4.2987216838,47.0,4.5140962648,,,,,,,,
24,Misc__nitr_031,5.2202581782,,1.0,48.0,5.2202581782,,,,,,,,,,
25,Omics__wt_glu,5.078981516900001,0.0028055598571279598,2.0,49.0,5.0769976865,50.0,5.0809653473,,,,,,,,
26,Omics__wt_gly,4.61671731735,0.1675803991741637,2.0,51.0,4.735214554,52.0,4.4982200807,,,,,,,,
27,Omics__wt_thr,5.1899915298,0.15300748851319115,2.0,53.0,5.2981841625,54.0,5.0817988971,,,,,,,,
28,Omics__bw_ac,5.5523094344,0.010398747538047077,2.0,55.0,5.5596624593,56.0,5.5449564095,,,,,,,,
29,Omics__bw_fum,5.39974663815,0.06772611043220304,2.0,57.0,5.3518570462,58.0,5.4476362301,,,,,,,,
30,Omics__bw_glc,5.69654672965,0.046458711787312576,2.0,59.0,5.6636954594999995,60.0,5.7293979998,,,,,,,,
31,Omics__bw_pyr,5.669823789900001,0.09211515082729263,2.0,61.0,5.6046885421,62.0,5.7349590377,,,,,,,,
32,OmpR__wt_nacl,5.110320247400001,0.025821293453531877,2.0,63.0,5.0920618357,64.0,5.1285786591,,,,,,,,
33,OmpR__bw_delompr_nacl,4.8806483738,0.13177663767223516,2.0,65.0,4.9738285279,66.0,4.7874682197,,,,,,,,
34,MinSpan__wt_ade,6.260622116,,1.0,67.0,6.260622116,,,,,,,,,,
35,MinSpan__wt_glc,5.591669021275,0.11596306107038346,4.0,68.0,5.4301271624,69.0,5.653351093,70.0,5.5893693451,71.0,5.6938284846,,,,
36,MinSpan__wt_glc_anaero,6.4376009577,0.41044724873516997,2.0,72.0,6.1473709248,73.0,6.7278309906,,,,,,,,
37,MinSpan__wt_trp,6.0221012847,,1.0,74.0,6.0221012847,,,,,,,,,,
38,MinSpan__bw_delcra_glc,5.4087899864,0.23983780584796738,2.0,75.0,5.5783809253,76.0,5.2391990475,,,,,,,,
