k,name,in_iM,gene_weight,regulator,function,category
6,Iron,False,0.01998423820361495,,,
13,UC-6,False,-0.013218237329274416,,,
10,Copper,False,0.01139701413922012,,,
5,Lead,False,-0.0067602956015616646,,,
4,UC-4,False,-0.006484905239194632,,,
2,UC-3,False,-0.005328128766268492,,,
3,Cadmium,False,0.00414203844498843,,,
11,Chromium,False,-0.004088724851608275,,,
7,Zinc - Steady,False,0.003888553543947637,,,
14,UC-7,False,0.0038654813519679006,,,
1,UC-2,False,-0.002107525417814031,,,
9,UC-5,False,-0.0015325682372393378,,,
12,Zinc - Intermediate,False,-0.0015213843911931098,,,
0,UC-1,False,-0.0008834340306930244,,,
8,Zinc - Fast,False,0.00048101308406330647,,,
