,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,LB__LBexp,8.8744,0.1381443809932203,3.0,0.0,8.8522,1.0,9.0223,2.0,8.7487,,,,,,,,,,
1,LB__LBtran,10.217833333333333,0.17040411771237635,3.0,3.0,10.3839,4.0,10.2262,5.0,10.0434,,,,,,,,,,
2,LB__LBstat,11.072066666666666,0.1643585207202021,3.0,6.0,11.2457,7.0,11.0516,8.0,10.9189,,,,,,,,,,
3,LB__LBGexp,7.9927,0.12657515554009824,3.0,9.0,8.1254,10.0,7.8733,11.0,7.9794,,,,,,,,,,
4,LB__LBGtran,8.8568,0.3232892203584897,2.0,12.0,8.6282,13.0,9.0854,,,,,,,,,,,,
5,LB__LBGstat,8.403466666666667,0.0846713843829978,3.0,14.0,8.3139,15.0,8.4143,16.0,8.4822,,,,,,,,,,
6,Life Cycle__S0,9.400966666666667,0.1893674822490204,3.0,17.0,9.3813,18.0,9.2222,19.0,9.5994,,,,,,,,,,
7,Life Cycle__S1,10.865233333333334,0.04980926955229636,3.0,20.0,10.8093,21.0,10.8816,22.0,10.9048,,,,,,,,,,
8,Life Cycle__S2,10.396666666666667,0.113996944403494,3.0,23.0,10.5261,24.0,10.3112,25.0,10.3527,,,,,,,,,,
9,Life Cycle__S3,10.3277,0.06604377336282287,2.0,26.0,10.3744,27.0,10.281,,,,,,,,,,,,
10,Life Cycle__S4,9.646299999999998,0.32477506061888506,3.0,28.0,9.9305,29.0,9.7161,30.0,9.2923,,,,,,,,,,
11,Life Cycle__S5,9.895566666666667,0.06453776672099318,3.0,31.0,9.8336,32.0,9.8907,33.0,9.9624,,,,,,,,,,
12,Life Cycle__S6,9.0189875,0.7236037006094664,8.0,34.0,9.5784,35.0,7.9242,36.0,9.4645,37.0,9.3959,38.0,7.8229,39.0,9.0548,40.0,9.4549,41.0,9.4563
13,Life Cycle__S7,9.405166666666666,0.14457995481163155,3.0,42.0,9.5187,43.0,9.2424,44.0,9.4544,,,,,,,,,,
14,Life Cycle__S8,9.12495,0.25477057326151215,2.0,45.0,9.3051,46.0,8.9448,,,,,,,,,,,,
15,Life Cycle__G135,7.8247,0.2097278712999298,2.0,47.0,7.973,48.0,7.6764,,,,,,,,,,,,
16,Life Cycle__G150,8.3459,0.2885517804485012,3.0,49.0,8.4358,50.0,8.0231,51.0,8.5788,,,,,,,,,,
17,Life Cycle__G180,7.660666666666667,0.22290343948295918,3.0,52.0,7.72,53.0,7.8479,54.0,7.4141,,,,,,,,,,
18,Stress Time Course__C30,9.31695,0.15931115780132968,2.0,55.0,9.2043,56.0,9.4296,,,,,,,,,,,,
19,Stress Time Course__C90,8.811399999999999,0.041436457377531835,2.0,57.0,8.7821,58.0,8.8407,,,,,,,,,,,,
20,Biofilm__BI,11.262799999999999,0.0943280446102854,2.0,59.0,11.1961,60.0,11.3295,,,,,,,,,,,,
21,Biofilm__BC,12.005825,0.27389442461162533,4.0,61.0,12.3367,62.0,11.8737,63.0,12.1044,64.0,11.7085,,,,,,,,
22,Biofilm__Sw,12.929549999999999,0.20866721112814995,2.0,65.0,12.782,66.0,13.0771,,,,,,,,,,,,
23,Life Cycle__BT,9.26635,0.23539584745700198,2.0,67.0,9.4328,68.0,9.0999,,,,,,,,,,,,
24,Life Cycle__B36,10.3671,0.2688419982071256,2.0,69.0,10.5572,70.0,10.177,,,,,,,,,,,,
25,Life Cycle__B60,10.766100000000002,0.3487450644812051,2.0,71.0,11.0127,72.0,10.5195,,,,,,,,,,,,
26,M9__M9exp,9.709466666666666,0.2806606907519,3.0,73.0,10.0225,74.0,9.6256,75.0,9.4803,,,,,,,,,,
27,M9__M9tran,9.990566666666666,0.2321005026563571,3.0,76.0,9.9429,77.0,9.786,78.0,10.2428,,,,,,,,,,
28,M9__M9stat,9.875366666666666,0.07341296434100267,3.0,79.0,9.864,80.0,9.9538,81.0,9.8083,,,,,,,,,,
29,Supplement__M+G,9.3148,0.027915049704415947,3.0,82.0,9.3443,83.0,9.3113,84.0,9.2888,,,,,,,,,,
30,Supplement__Glu,10.276200000000001,0.053070613337326135,3.0,85.0,10.2179,86.0,10.289,87.0,10.3217,,,,,,,,,,
31,Supplement__Fru,10.557166666666667,0.289683833400025,3.0,88.0,10.547,89.0,10.8518,90.0,10.2727,,,,,,,,,,
32,Supplement__Mal,10.321666666666665,0.20898627546643642,3.0,91.0,10.1243,92.0,10.3001,93.0,10.5406,,,,,,,,,,
33,Supplement__G+S,10.479099999999999,0.29118657249262114,2.0,94.0,10.2732,95.0,10.685,,,,,,,,,,,,
34,Supplement__Pyr,10.342800000000002,0.21569494662601638,3.0,96.0,10.1043,97.0,10.5242,98.0,10.3999,,,,,,,,,,
35,Supplement__Gly,9.3947,0.5650355475543111,3.0,99.0,9.2738,100.0,10.0104,101.0,8.8999,,,,,,,,,,
36,Supplement__Glucon,10.3033,0.3155025673429616,3.0,102.0,10.1187,103.0,10.6676,104.0,10.1236,,,,,,,,,,
37,Stressors__aero,9.3516,0.45563993459748436,3.0,105.0,9.6366,106.0,8.8261,107.0,9.5921,,,,,,,,,,
38,Stressors__nit,9.870766666666666,0.1993102439247249,3.0,108.0,9.6703,109.0,10.0689,110.0,9.8731,,,,,,,,,,
39,Stressors__ferm,9.924100000000001,0.31944672482277864,3.0,111.0,9.6296,112.0,9.879,113.0,10.2637,,,,,,,,,,
40,Glc Growth/Exhaust__T-5.40H,10.6079,,1.0,114.0,10.6079,,,,,,,,,,,,,,
41,Glc Growth/Exhaust__T-4.40H,10.4823,,1.0,115.0,10.4823,,,,,,,,,,,,,,
42,Glc Growth/Exhaust__T-3.40H,10.4497,,1.0,116.0,10.4497,,,,,,,,,,,,,,
43,Glc Growth/Exhaust__T-2.40H,10.3181,,1.0,117.0,10.3181,,,,,,,,,,,,,,
