,new_160675_160892
M9exp_1,16.3045
M9exp_2,16.1643
M9exp_3,15.9271
M9tran_1,15.7061
M9tran_2,15.2897
M9tran_3,15.7928
M9stat_1,12.9083
M9stat_2,13.0737
M9stat_3,12.6774
MG-0.1_1,15.7943
MG-0.1_2,15.3595
MG-0.1_3,16.430999999999994
MG-0.2_2,15.7494
MG-0.2_3,16.1461
MG+5_1,15.1964
MG+5_2,15.4344
MG+5_3,15.9585
MG+10_1,16.3102
MG+10_2,16.2983
MG+10_3,15.1472
MG+15_1,16.012999999999998
MG+15_2,16.4203
MG+15_3,16.3726
MG+25_1,16.1816
MG+25_2,15.5137
MG+25_3,16.3559
MG+45_1,15.8042
MG+45_2,15.0761
MG+45_3,16.4786
MG+60_2,15.9454
MG+60_3,15.7611
MG+90_2,15.6168
MG+90_3,16.3113
MG+120_1,14.938
MG+120_2,15.6527
MG+120_3,15.7477
MG+150_1,16.2593
MG+150_3,16.2741
GM-0.1_1,15.0419
GM-0.1_2,15.92
GM-0.1_3,15.8357
GM-0.2_1,14.8998
GM-0.2_2,16.2733
GM-0.2_3,15.7347
GM+5_1,15.3613
GM+5_2,15.5161
GM+5_3,15.6436
GM+10_2,15.2183
GM+10_3,14.7947
GM+15_1,15.4564
GM+15_2,15.2357
GM+15_3,15.5426
GM+25_1,16.2257
GM+25_2,16.2133
GM+25_3,15.4885
GM+45_1,15.968
GM+45_2,15.3321
GM+45_3,14.3628
GM+60_1,16.0088
GM+60_2,15.198
GM+60_3,15.0814
GM+90_1,15.7643
GM+90_2,16.266
GM+90_3,16.1859
GM+120_1,14.8221
GM+120_3,15.9201
GM+150_1,16.2725
GM+150_2,14.705
GM+150_3,16.0673
BT_1,12.8821
BT_2,12.4808
B36_1,12.944
B36_2,12.6599
B60_1,13.1941
B60_2,14.4515
S0_1,15.1497
S0_2,15.3978
S0_3,15.7033
S1_1,15.1122
S1_2,14.6659
S1_3,15.0385
S2_1,13.8898
S2_2,13.3225
S2_3,13.7762
S3_1,13.4405
S3_2,13.783
S4_1,14.5941
S4_2,13.2952
S4_3,13.3907
S5_1,13.9055
S5_2,13.8842
S5_3,14.136
S6_1,12.9304
S6_2,10.6575
S6_3,13.412
S6/t_1,13.4585
S6/t_2,10.1653
S6_4,12.9526
S6_5,13.4285
S6_6,13.2472
S7_4,13.3651
S7_5,12.8556
S7_6,13.2905
S8_4,12.0439
S8_5,12.2387
G135_1,16.2876
G135_3,14.5143
G150_1,16.2017
G150_2,16.3181
G150_3,16.375999999999998
G180_1,16.0552
G180_2,16.0726
G180_3,15.9474
T-5.40H_1,15.9077
T-4.40H_1,15.7923
T-3.40H_1,15.8845
T-2.40H_1,15.6287
T-1.40H_1,15.6698
T-1.10H_1,15.5827
T-0.40H_1,15.3583
T0.0H_1,14.9336
T0.30H_1,15.1588
T1.0H_1,14.8911
T1.30H_1,14.2888
T2.0H_1,13.8181
T2.30H_1,14.6516
T3.0H_1,14.6004
T3.30H_1,14.8116
T4.0H_1,14.9852
T5.0H_1,14.3419
LBexp_1,16.3321
LBexp_2,16.2195
LBexp_3,15.6922
LBtran_1,14.0509
LBtran_2,14.8882
LBtran_3,14.1364
LBstat_1,13.1587
LBstat_2,13.0953
LBstat_3,12.9117
LBGexp_1,16.2405
LBGexp_2,15.8321
LBGexp_3,16.1114
LBGtran_2,13.1161
LBGtran_3,15.6428
LBGstat_1,16.4718
LBGstat_2,16.4591
LBGstat_3,15.3165
Mt0_1,15.9214
Mt0_3,15.7085
M0t45_1,15.1368
M0t45_2,15.2718
M0t45_3,14.9118
M0t90_1,12.8499
M0t90_2,13.7345
M0t90_3,12.7614
M40t45_1,14.2506
M40t45_2,14.2602
M40t45_3,15.3828
M40t90_1,12.9933
M40t90_2,13.7296
M40t90_3,13.4351
dia0_1,15.958
dia0_2,16.3031
dia0_3,16.1263
dia5_1,15.0369
dia5_2,15.3582
dia5_3,16.0186
dia15_1,15.5289
dia15_2,16.1542
dia15_3,16.2553
C30_1,15.9545
C30_2,16.2799
C90_1,14.4531
C90_2,14.3076
SMM_1,15.8662
SMM_2,15.8941
SMM_3,15.8537
Salt_1,15.0845
Salt_2,14.8617
Salt_3,14.978
M+G_1,14.5182
M+G_2,15.7806
M+G_3,15.4966
Glu_1,16.0701
Glu_2,15.4981
Glu_3,16.2958
Fru_1,16.3308
Fru_2,16.0826
Fru_3,15.8354
Mal_1,13.9585
Mal_2,14.7519
Mal_3,14.5974
G+S_2,14.1893
G+S_3,14.7348
Pyr_1,13.856
Pyr_2,14.6089
Pyr_3,14.3172
Gly_1,13.9897
Gly_2,14.5488
Gly_3,13.3104
Glucon_1,14.912
Glucon_2,14.2604
Glucon_3,13.3861
BI_1,14.2322
BI_2,14.4171
BC_2,13.7858
BC/t_1,13.7942
BC/t_2,13.7354
BC_1,13.9612
Sw_1,12.2602
Sw_2,13.7585
BMM_1,16.1516
BMM_2,16.2706
BMM_3,16.3737
Heat_1,16.1966
Heat_2,16.2259
Heat_3,16.1865
Cold_1,16.194000000000006
Cold_2,16.1264
Cold_3,16.1204
Etha_1,12.2126
Etha_2,13.0626
Etha_3,12.9869
SMMPr_1,15.3469
SMMPr_2,15.1441
SMMPr_3,15.373
HiTm_1,12.918
HiTm_2,15.0772
HiTm_3,15.5472
LoTm_1,14.2807
LoTm_2,14.5366
LoTm_3,14.4241
HiOs_1,14.7146
HiOs_2,14.4189
HiOs_3,14.7181
Oxctl_1,16.0966
Oxctl_2,16.2706
Oxctl_3,16.449
Diami_1,16.355999999999998
Diami_2,16.4176
Diami_3,16.3496
Paraq_1,15.8517
Paraq_2,16.4475
Paraq_3,15.0304
H2O2_1,16.1883
H2O2_2,16.1166
H2O2_3,15.8842
HPh_1,16.396
HPh_2,16.1288
HPh_3,16.1613
LPh_1,16.3918
LPh_2,16.2548
LPh_3,16.4309
LPhT_1,15.1205
LPhT_2,14.9934
LPhT_3,15.2244
aero_1,16.188
aero_2,14.1926
aero_3,14.7942
nit_1,14.8424
nit_2,14.9815
nit_3,14.4363
ferm_1,15.0607
ferm_2,14.0402
ferm_3,14.702
